decade,name,born,municipality,district,chamber,year,id
ea_2077_64211_1_1955,Erik Erland Engelbrekt Carbell,1913,,,,1955,carbell_erik_erland_engelbrekt_cf252e
ea_2077_64211_1_1955,Rvo Disponent,1901,,,,1955,disponent_rvo_a52d9c
ea_2077_64211_1_1955,Hans Rune Fridolin,1919,,,,1955,fridolin_hans_rune_ba0527
ea_2077_64211_1_1955,Hans-Arne Hintze,1918,,,,1955,hintze_hans-arne_51f994
ea_2077_64211_1_1955,John Ewert Edberg,1918,,,,1955,edberg_john_ewert_8d0c34
ea_2077_64211_1_1955,Chef Redaktör,1900,,,,1955,redaktor_chef_5fc5ad
ea_2077_64211_1_1955,Karl Oskar Hammarlund,1890,,,,1955,hammarlund_karl_oskar_4d78d2
ea_2077_64211_1_1955,Löjtn Redaktör,1911,,,,1955,redaktor_lojtn_02bf6e
ea_2077_64211_1_1955,Ställföreträdare Lagman,1903,,,,1955,lagman_stallforetradare_d60ebd
ea_2077_64211_1_1955,Anders Lindstedt,1911,,,,1955,lindstedt_anders_44a030
ea_2077_64211_1_1955,Sven Ingvar Svennilson,1908,,,,1955,svennilson_sven_ingvar_130c15
ea_2077_64211_1_1955,Verkst Jacob,1903,,,,1955,jacob_verkst_71f7c4
ea_2077_64211_1_1955,Offfinllo Rvo,1909,,,,1955,rvo_offfinllo_3d617e
ea_2077_64211_1_1955,Organisations- Mauritz,1904,,,,1955,mauritz_organisations-_ea9e1f
ea_2077_64211_1_1955,Gustäv Arne Henrikson,1920,,,,1955,henrikson_gustav_arne_5e928f
ea_2077_64211_1_1955,Harry Vilhelm Bruno Älmeby,1899,,,,1955,almeby_harry_vilhelm_bruno_d19e42
ea_2077_64211_1_1955,Bror-Henrik Peter Kockum,1920,,,,1955,kockum_bror-henrik_peter_41048b
ea_2077_64211_1_1955,Åke Bertil Adolf Martenius,1909,,,,1955,martenius_ake_bertil_adolf_b59d80
ea_2077_64211_1_1955,Sven-Hjalmar Lord,1916,,,,1955,lord_sven-hjalmar_79aeba
ea_2077_64211_1_1955,Karl Elof Jerdenius,1903,,,,1955,jerdenius_karl_elof_96ef3b
ea_2077_64211_1_1955,Nils Per Ernst Isoz,1895,,,,1955,isoz_nils_per_ernst_18d5a2
ea_2077_64211_1_1955,Ivar Gustaf Hansson,1912,,,,1955,hansson_ivar_gustaf_7e08e4
ea_2077_64211_1_1955,Herman Fredrik Frykholm,1903,,,,1955,frykholm_herman_fredrik_35950f
ea_2077_64211_1_1955,Karl Knut Gunnar Engström,1896,,,,1955,engstrom_karl_knut_gunnar_e737a6
ea_2077_64211_1_1955,Gunnar Höckert,1912,,,,1955,hockert_gunnar_fa1497
ea_2077_64211_1_1955,Kurt Ivar Tiby,1918,,,,1955,tiby_kurt_ivar_e6f150
ea_2077_64211_1_1955,Rolf Lundqvist,1923,,,,1955,lundqvist_rolf_72193e
ea_2077_64211_1_1955,Bengt Gustav Lagerström,1920,,,,1955,lagerstrom_bengt_gustav_13bcef
ea_2077_64211_1_1955,Gustaf Harald Montelius,1895,,,,1955,montelius_gustaf_harald_e01498
ea_2077_64211_1_1955,Carl Adolf Röming,1896,,,,1955,roming_carl_adolf_459f71
ea_2077_64211_1_1955,Margarethe Vilhelmine Henriette Kruse,1904,,,,1955,kruse_margarethe_vilhelmine_henriette_e5286f
ea_2077_64211_1_1955,Gunnar Nordin,1921,,,,1955,nordin_gunnar_cb4980
ea_2077_64211_1_1955,Börje Hilding Sjögren,1917,,,,1955,sjogren_borje_hilding_38cf12
ea_2077_64211_1_1955,Bror Erhard Johnsson,1899,,,,1955,johnsson_bror_erhard_09832d
ea_2077_64211_1_1955,Erik Björn Brandelius,1906,,,,1955,brandelius_erik_bjorn_edefa5
ea_2077_64211_1_1955,Kontors- Ekholm,1891,,,,1955,ekholm_kontors-_6a54be
ea_2077_64211_1_1955,Gustaf Valfrid Sundelin,1890,,,,1955,sundelin_gustaf_valfrid_b356bf
ea_2077_64211_1_1955,Ivar Hilmer Gerhard Werner,1909,,,,1955,werner_ivar_hilmer_gerhard_1a83c7
ea_2077_64211_1_1955,Herman Bertil Blomgren,1905,,,,1955,blomgren_herman_bertil_444bd6
ea_2077_64211_1_1955,Karl Axel Persson,1897,,,,1955,persson_karl_axel_2d4e28
ea_2077_64211_1_1955,Kvo Byråchef,1886,,,,1955,byrachef_kvo_313dce
ea_2077_64211_1_1955,Ruth Maria Ager,1904,,,,1955,ager_ruth_maria_c2bcc0
ea_2077_64211_1_1955,Johan Harry Sigurd Schultz,1912,,,,1955,schultz_johan_harry_sigurd_0c3835
ea_2077_64211_1_1955,Edvin Gösta Indigal Stenvinkel,1900,,,,1955,stenvinkel_edvin_gosta_indigal_eeb533
ea_2077_64211_1_1955,Edvin Tomas Hippolit Ström,1889,,,,1955,strom_edvin_tomas_hippolit_02235a
ea_2077_64211_1_1955,Carl Edvin Bergdahl,1906,,,,1955,bergdahl_carl_edvin_df04d5
ea_2077_64211_1_1955,Bertil Frösell,1904,,,,1955,frosell_bertil_f9de80
ea_2077_64211_1_1955,Tor Alve Hellenius,1904,,,,1955,hellenius_tor_alve_88c7c1
ea_2077_64211_1_1955,Axel Viktor Lennart Rydback,1911,,,,1955,rydback_axel_viktor_lennart_636949
ea_2077_64211_1_1955,Gunnar Fredrik Otto Cars,1917,,,,1955,cars_gunnar_fredrik_otto_0447fd
ea_2077_64211_1_1955,Nils Viktor Simonsson,1919,,,,1955,simonsson_nils_viktor_8397d5
ea_2077_64211_1_1955,Rolf Ingmar Torstensson Wetterblad,1921,,,,1955,wetterblad_rolf_ingmar_torstensson_e36cee
ea_2077_64211_1_1955,Lars Gustaf Håkan Djurberg,1911,,,,1955,djurberg_lars_gustaf_hakan_b0a710
ea_2077_64211_1_1955,Hans Daniel Poppius,1917,,,,1955,poppius_hans_daniel_15fc73
ea_2077_64211_1_1955,Nils Sture Reinhold Romanus,1924,,,,1955,romanus_nils_sture_reinhold_8ec0fa
ea_2077_64211_1_1955,Rno Förrådsdirektör,1885,,,,1955,forradsdirektor_rno_7c0454
ea_2077_64211_1_1955,Karl Gustaf Netterdag,1893,,,,1955,netterdag_karl_gustaf_adb865
ea_2077_64211_1_1955,Anton Abel Enmark,1906,,,,1955,enmark_anton_abel_5e08d1
ea_2077_64211_1_1955,Gustafsson Sekreterare,1891,,,,1955,sekreterare_gustafsson_0342de
ea_2077_64211_1_1955,Karl Julius Lindell,1893,,,,1955,lindell_karl_julius_842861
ea_2077_64211_1_1955,Karl Gustaf Norbäck,1899,,,,1955,norback_karl_gustaf_1a6fe8
ea_2077_64211_1_1955,Axel Erik Viktor Swartling,1900,,,,1955,swartling_axel_erik_viktor_2b8e93
ea_2077_64211_1_1955,Rno Advokat,1901,,,,1955,advokat_rno_cf7cc4
ea_2077_64211_1_1955,Karl Georg Samuelson,1911,,,,1955,samuelson_karl_georg_e90955
ea_2077_64211_1_1955,Nils Erik Amandus Ragnå,1917,,,,1955,ragna_nils_erik_amandus_a7eb15
ea_2077_64211_1_1955,Lennart Birger Carlström,1918,,,,1955,carlstrom_lennart_birger_376b52
ea_2077_64211_1_1955,Bengt Ossian Quennerstedt,1925,,,,1955,quennerstedt_bengt_ossian_f10a0e
ea_2077_64211_1_1955,August Joel Andersson,1896,,,,1955,andersson_august_joel_1856a5
ea_2077_64211_1_1955,Nils Magnus Malmborg,1902,,,,1955,malmborg_nils_magnus_a2a68d
ea_2077_64211_1_1955,Lars Hjalmar Lindahl,1894,,,,1955,lindahl_lars_hjalmar_2adddd
ea_2077_64211_1_1955,Erik August Lindblom,1888,,,,1955,lindblom_erik_august_f569e2
ea_2077_64211_1_1955,Per Leander Orgård,1889,,,,1955,orgard_per_leander_cedbce
ea_2077_64211_1_1955,Sten Gösta William Wahlund,1901,,,,1955,wahlund_sten_gosta_william_0b1b38
ea_2077_64211_1_1955,Karl Gustaf Berglund,1914,,,,1955,berglund_karl_gustaf_595e8a
ea_2077_64211_1_1955,John Helmer Bergvall,1892,,,,1955,bergvall_john_helmer_0f3a49
ea_2077_64211_1_1955,Axel Wilhelm Strand,1893,,,,1955,strand_axel_wilhelm_574ec1
ea_2077_64211_1_1955,Erik Wilhelm Englund,1889,,,,1955,englund_erik_wilhelm_71e7a7
ea_2077_64211_1_1955,Kfinl Kvo,1890,,,,1955,kvo_kfinl_7a478d
ea_2077_64211_1_1955,Oskar Valter Åman,1905,,,,1955,aman_oskar_valter_0928d2
ea_2077_64211_1_1955,Ingrid Widemar,1912,,,,1955,widemar_ingrid_7084b6
ea_2077_64211_1_1955,Statsråd Wohlin,1909,,,,1955,wohlin_statsrad_21751a
ea_2077_64211_1_1955,Nils Gustav Emil Aastrup,1900,,,,1955,aastrup_nils_gustav_emil_ac96c0
ea_2077_64211_1_1955,Johan Adolf Bertil Mogård,1892,,,,1955,mogard_johan_adolf_bertil_31dae5
ea_2077_64211_1_1955,Ebon Maria Isabella Andersson,1896,,,,1955,andersson_ebon_maria_isabella_ef1599
ea_2077_64211_1_1955,Nils Birger Lundström,1904,,,,1955,lundstrom_nils_birger_4d550c
ea_2077_64211_1_1955,Carl Albert Anderson,1899,,,,1955,anderson_carl_albert_84bfba
ea_2077_64211_1_1955,Rvo Redaktör,1891,,Stockholms län och Uppsala län,,1955,redaktor_rvo_126c7d
ea_2077_64211_1_1955,Fritz Laur Franzon,1890,,,,1955,franzon_fritz_laur_d60a8e
ea_2077_64211_1_1955,Martin Söderquist,1893,,,,1955,soderquist_martin_515f99
ea_2077_64211_1_1955,Agnes Emilia Elisabeth Wallentheim,1902,,,,1955,wallentheim_agnes_emilia_elisabeth_f1aeaa
ea_2077_64211_1_1955,Joel Einar Eriksson,1905,,,,1955,eriksson_joel_einar_cd8a72
ea_2077_64211_1_1955,Redak- Hamrin,1903,,,,1955,hamrin_redak-_d50463
ea_2077_64211_1_1955,Axel Erik Jansson,1910,,,,1955,jansson_axel_erik_aa9a0e
ea_2077_64211_1_1955,Karl Erik Alexanderson,1906,,,,1955,alexanderson_karl_erik_0667a7
ea_2077_64211_1_1955,Andre Lantbrukare,1892,,,,1955,lantbrukare_andre_147580
ea_2077_64211_1_1955,Nils Herlitz,1888,,,,1955,herlitz_nils_c461e2
ea_2077_64211_1_1955,Karl Edvin Thun,1898,,Södermanlands län och Västmanlands län,,1955,thun_karl_edvin_603c44
ea_2077_64211_1_1955,Karl Hugo Osvald,1892,,,,1955,osvald_karl_hugo_40330a
ea_2077_64211_1_1955,David Robert Norman,1887,,,,1955,norman_david_robert_023922
ea_2077_64211_1_1955,Gustaf Ragnar Fahlander,1892,,,,1955,fahlander_gustaf_ragnar_09cce4
ea_2077_64211_1_1955,Gustaf Iwar Anderson,1883,,,,1955,anderson_gustaf_iwar_fac718
ea_2077_64211_1_1955,Sven Olof Morgan Andersson,1910,,,,1955,andersson_sven_olof_morgan_c5fb0a
ea_2077_64211_1_1955,Erik Gustaf Andersson,1895,,,,1955,andersson_erik_gustaf_8f0eac
ea_2077_64211_1_1955,Karl Bertil Andersson,1897,,,,1955,andersson_karl_bertil_365db5
ea_2077_64211_1_1955,Johan Persson,1895,,,,1955,persson_johan_f7bce8
ea_2077_64211_1_1955,Köping Arla,1892,,Östergötlands län,,1955,arla_koping_742049
ea_2077_64211_1_1955,Karl Ivar Nilzon,1892,,,,1955,nilzon_karl_ivar_df7c56
ea_2077_64211_1_1955,Bengt Folke Elmgren,1901,,,,1955,elmgren_bengt_folke_118fa1
ea_2077_64211_1_1955,Carl Eskil Eskilsson,1906,,,,1955,eskilsson_carl_eskil_c221b5
ea_2077_64211_1_1955,Johan Albert Hermansson,1885,,,,1955,hermansson_johan_albert_a74ac4
ea_2077_64211_1_1955,Karl Henrik Falk,1890,,,,1955,falk_karl_henrik_739823
ea_2077_64211_1_1955,Johan Adolf Sunne,1890,,,,1955,sunne_johan_adolf_39d587
ea_2077_64211_1_1955,Nils Georg Strandler,1892,,Jönköpings län,,1955,strandler_nils_georg_dc2d90
ea_2077_64211_1_1955,Karl Hjalmar Teodor Weiland,1887,,,,1955,weiland_karl_hjalmar_teodor_b86fe2
ea_2077_64211_1_1955,Gustaf Emanuel Heiman,1892,,,,1955,heiman_gustaf_emanuel_f8fe20
ea_2077_64211_1_1955,Torsten Stanley Bengtson,1914,,,,1955,bengtson_torsten_stanley_d1eeed
ea_2077_64211_1_1955,Karl Elfin Rudolf Boman,1895,,,,1955,boman_karl_elfin_rudolf_a88428
ea_2077_64211_1_1955,Johan Gustaf Theodor Johansson,1896,,,,1955,johansson_johan_gustaf_theodor_879b21
ea_2077_64211_1_1955,Folke Göran Karlsson,1914,,Kronobergs län och Hallands län,,1955,karlsson_folke_goran_9f3512
ea_2077_64211_1_1955,Rune Bernhard Johansson,1915,,,,1955,johansson_rune_bernhard_9e10f7
ea_2077_64211_1_1955,Förbunds- Svensson,1895,,,,1955,svensson_forbunds-_c118ed
ea_2077_64211_1_1955,Eric Gustay Valdemar Mossberger,1905,,,,1955,mossberger_eric_gustay_valdemar_fc8a0e
ea_2077_64211_1_1955,Karl Fritiof Karlsson,1892,,,,1955,karlsson_karl_fritiof_03a861
ea_2077_64211_1_1955,Olof Ebbe Magnus Ohlsson,1903,,,,1955,ohlsson_olof_ebbe_magnus_263d38
ea_2077_64211_1_1955,Ragnar Valdemar Persson,1898,,,,1955,persson_ragnar_valdemar_a0396a
ea_2077_64211_1_1955,Martin Alvar Andersson,1913,,,,1955,andersson_martin_alvar_560ceb
ea_2077_64211_1_1955,Nils Herbert Teodor Larsson,1900,,,,1955,larsson_nils_herbert_teodor_06ee4b
ea_2077_64211_1_1955,John Wiktor Jonsson,1889,,,,1955,jonsson_john_wiktor_ddaf44
ea_2077_64211_1_1955,Tor Karl Emanuel Björnberg,1892,,,,1955,bjornberg_tor_karl_emanuel_3affd4
ea_2077_64211_1_1955,Axel Georg Pettersson,1907,,Blekinge län och Kristianstads län,,1955,pettersson_axel_georg_bfc569
ea_2077_64211_1_1955,Elof Wendel Hällgren,1887,,,,1955,hallgren_elof_wendel_96320e
ea_2077_64211_1_1955,Gustaf Sanfrid Elofsson,1897,,,,1955,elofsson_gustaf_sanfrid_ca0c73
ea_2077_64211_1_1955,Nils Johan Elowsson,1890,,,,1955,elowsson_nils_johan_bda2a5
ea_2077_64211_1_1955,Johan Nilsson,1873,,,,1955,nilsson_johan_ac6858
ea_2077_64211_1_1955,Rvo Småbrukare,1894,,,,1955,smabrukare_rvo_4fac50
ea_2077_64211_1_1955,Hardy Paul Göransson,1894,,,,1955,goransson_hardy_paul_521ad1
ea_2077_64211_1_1955,Nils Birger Hansson,1900,,,,1955,hansson_nils_birger_2f94bc
ea_2077_64211_1_1955,William Ohlsson,1895,,,,1955,ohlsson_william_73d2c2
ea_2077_64211_1_1955,Karl Rikard Svensson,1900,,Malmöhus län,,1955,svensson_karl_rikard_83abc1
ea_2077_64211_1_1955,Hugo Rudolf Anderberg,1892,,,,1955,anderberg_hugo_rudolf_c497c0
ea_2077_64211_1_1955,Eric Bertil Holmqvist,1917,,,,1955,holmqvist_eric_bertil_9c2001
ea_2077_64211_1_1955,Axel Leander,1888,,,,1955,leander_axel_ea78b5
ea_2077_64211_1_1955,Ivar Persson,1901,,,,1955,persson_ivar_c444d4
ea_2077_64211_1_1955,Rno Lantbrukare,1887,,,,1955,lantbrukare_rno_421ffa
ea_2077_64211_1_1955,Karl Emil Ahlkvist,1899,,,,1955,ahlkvist_karl_emil_47f51a
ea_2077_64211_1_1955,Axel Einar Svensson,1899,,,,1955,svensson_axel_einar_af5564
ea_2077_64211_1_1955,Ernst Jonas Wehtje,1891,,,,1955,wehtje_ernst_jonas_341d54
ea_2077_64211_1_1955,Nils Gunnar Lange,1909,,,,1955,lange_nils_gunnar_b8bada
ea_2077_64211_1_1955,Ingeborg Carlqvist,1901,,,,1955,carlqvist_ingeborg_3c75fe
ea_2077_64211_1_1955,Ragnar Helmer Huss,1897,,,,1955,huss_ragnar_helmer_b490ef
ea_2077_64211_1_1955,Sigfrid Larsson,1894,,,,1955,larsson_sigfrid_2f3f26
ea_2077_64211_1_1955,Hakon Lauritz Edgar Sjödahl,1887,,,,1955,sjodahl_hakon_lauritz_edgar_404b67
ea_2077_64211_1_1955,Anton Norling,1889,,,,1955,norling_anton_2ffa64
ea_2077_64211_1_1955,Sven Johan Emanuel Ohlon,1888,,,,1955,ohlon_sven_johan_emanuel_4d9e97
ea_2077_64211_1_1955,Anna Maria Sjöström-Bengtsson,1889,,,,1955,sjostrom-bengtsson_anna_maria_577d49
ea_2077_64211_1_1955,Nils Gunnar Svärd,1911,,,,1955,svard_nils_gunnar_435f66
ea_2077_64211_1_1955,Per Ragnar Bergman,1915,,,,1955,bergman_per_ragnar_76da6e
ea_2077_64211_1_1955,Lars Gunnar Öhman,1904,,Göteborgs och Bohus län,,1955,ohman_lars_gunnar_b16817
ea_2077_64211_1_1955,Karl Gustaf Karlsson,1889,,,,1955,karlsson_karl_gustaf_8d19f5
ea_2077_64211_1_1955,Gunnar Spetz,1891,,,,1955,spetz_gunnar_6f82e5
ea_2077_64211_1_1955,Karl Herman Andersson,1889,,,,1955,andersson_karl_herman_5b0c67
ea_2077_64211_1_1955,Rvo Lantbrukare,1906,,,,1955,lantbrukare_rvo_2406a6
ea_2077_64211_1_1955,Gunnar Georg Emanuel Sträng,1906,,,,1955,strang_gunnar_georg_emanuel_6d3b8d
ea_2077_64211_1_1955,Anders Emil Johansson,1891,,,,1955,johansson_anders_emil_5196e2
ea_2077_64211_1_1955,Knut Eugen Hesselbom,1905,,,,1955,hesselbom_knut_eugen_508c8c
ea_2077_64222_1_1957,Lars Edmund Larsson,1921,,,,1957,larsson_lars_edmund_9f2a53
ea_2077_64222_1_1957,Svante Arne Kristiansson,1907,,,,1957,kristiansson_svante_arne_445f28
ea_2077_64222_1_1957,Knut Eugen Hesselbom,1905,,,,1957,hesselbom_knut_eugen_ed0f4f
ea_2077_64222_1_1957,Eric William Johansson,1905,,,,1957,johansson_eric_william_638fc4
ea_2077_64222_1_1957,Karl Åke Henry Allard,1911,,,,1957,allard_karl_ake_henry_012c5a
ea_2077_64323_1_1922,Ernst Alarik Klefbeck,1866,,,,1922,klefbeck_ernst_alarik_381b27
ea_2077_64323_1_1922,Ernst Trygger,1857,,,,1922,trygger_ernst_c660bf
ea_2077_64323_1_1922,Charles Gustaf Lindley,1865,,,,1922,lindley_charles_gustaf_cdf841
ea_2077_64323_1_1922,Samuel Clason,1867,,,,1922,clason_samuel_b60f17
ea_2077_64323_1_1922,Jan Erik Berglund,1864,,,,1922,berglund_jan_erik_7df5ed
ea_2077_64323_1_1922,Sten Stendahl,1876,,,,1922,stendahl_sten_dbd90f
ea_2077_64323_1_1922,Johan Arvid Justinus Thorberg,1877,,,,1922,thorberg_johan_arvid_justinus_4f75c6
ea_2077_64323_1_1922,Carl Fredrik Wilhelm Hederstierna,1861,,,,1922,hederstierna_carl_fredrik_wilhelm_28b741
ea_2077_64323_1_1922,Gustaf Adolf Wahl,1878,,,,1922,wahl_gustaf_adolf_cfab3a
ea_2077_64323_1_1922,Herman Fredrik Lamm,1853,,,,1922,lamm_herman_fredrik_d310d9
ea_2077_64323_1_1922,Adolf Hjalmar Sydow,1862,,Stockholms län och Uppsala län,,1922,sydow_adolf_hjalmar_332d8a
ea_2077_64323_1_1922,Fritz Gustav Möller,1884,,,,1922,moller_fritz_gustav_19cf0b
ea_2077_64323_1_1922,Byråchef Greve,1860,,,,1922,greve_byrachef_1e108e
ea_2077_64323_1_1922,Johan Hjalmar Teodor Julin,1880,,,,1922,julin_johan_hjalmar_teodor_87ec94
ea_2077_64323_1_1922,Karl Gustaf Theodor Borell,1869,,,,1922,borell_karl_gustaf_theodor_e6832e
ea_2077_64323_1_1922,Carl Gustaf Ekman,1872,,,,1922,ekman_carl_gustaf_ecf5a2
ea_2077_64323_1_1922,Edvard Jansson Hagfält,1873,,,,1922,hagfalt_edvard_jansson_8f38ba
ea_2077_64323_1_1922,Pro- Axel,1870,,,,1922,axel_pro-_87de46
ea_2077_64323_1_1922,Nils Adolf Berge,1869,,,,1922,berge_nils_adolf_ce6f59
ea_2077_64323_1_1922,Otto Mauritz Strömberg,1856,,,,1922,stromberg_otto_mauritz_eb2292
ea_2077_64323_1_1922,Jonas Eliel Löfgren,1872,,,,1922,lofgren_jonas_eliel_29c318
ea_2077_64323_1_1922,Statsråd Emil,1879,,,,1922,emil_statsrad_a93514
ea_2077_64323_1_1922,Torup Fredrikslund,1880,,,,1922,fredrikslund_torup_36bf38
ea_2077_64323_1_1922,Axel Modig,1859,,,,1922,modig_axel_6191f2
ea_2077_64323_1_1922,Alexis Björkman,1853,,,,1922,bjorkman_alexis_cac2a5
ea_2077_64323_1_1922,August Ljunggren,1874,,,,1922,ljunggren_august_a94210
ea_2077_64323_1_1922,Nils Anton Bondeson,1872,,,,1922,bondeson_nils_anton_4c2fd2
ea_2077_64323_1_1922,Adam Hult,1870,,,,1922,hult_adam_acc5e1
ea_2077_64323_1_1922,Frans Oskar Strutz,1864,,Kalmar län,,1922,strutz_frans_oskar_2e79b2
ea_2077_64323_1_1922,Anton Pettersson,1879,,,,1922,pettersson_anton_714f29
ea_2077_64323_1_1922,John Jeansson,1865,,Östergötlands län,,1922,jeansson_john_53c3d1
ea_2077_64323_1_1922,Carl Petrus Valdemar Nilsson,1881,,,,1922,nilsson_carl_petrus_valdemar_abb1e2
ea_2077_64323_1_1922,Sven Erik Andersson,1870,,,,1922,andersson_sven_erik_e86a26
ea_2077_64323_1_1922,Carl Johan Gustaf Swartz,1858,,,,1922,swartz_carl_johan_gustaf_efaa08
ea_2077_64323_1_1922,Axel Olof Rune,1866,,,,1922,rune_axel_olof_8f47b8
ea_2077_64323_1_1922,Johan Einar Ossian Thulin,1883,,,,1922,thulin_johan_einar_ossian_c64a4e
ea_2077_64323_1_1922,Gustaf Henrik Malmberg,1869,,,,1922,malmberg_gustaf_henrik_66319a
ea_2077_64323_1_1922,Axel Theodor Adelswärd,1860,,,,1922,adelsward_axel_theodor_00fb05
ea_2077_64323_1_1922,Lars Gunnar Bodin,1872,,,,1922,bodin_lars_gunnar_060b1b
ea_2077_64323_1_1922,Västkinde Grausne,1860,,,,1922,grausne_vastkinde_88ce66
ea_2077_64323_1_1922,Redaktör Gustaf,1859,,,,1922,gustaf_redaktor_31ae02
ea_2077_64323_1_1922,Mönsterås Bistingsmåla,1859,,,,1922,bistingsmala_monsteras_a8ca37
ea_2077_64323_1_1922,Karl Emil Andersson,1869,,,,1922,andersson_karl_emil_07d715
ea_2077_64323_1_1922,Gustaf Nilsson,1880,,Fönköpings län,,1922,nilsson_gustaf_668eb4
ea_2077_64323_1_1922,Carl Oscar Ericson,1866,,,,1922,ericson_carl_oscar_282199
ea_2077_64323_1_1922,Johan Gustaf Carlsson,1861,,,,1922,carlsson_johan_gustaf_ccdca2
ea_2077_64323_1_1922,Elof Bernhard Andersson,1885,,,,1922,andersson_elof_bernhard_f4a5e3
ea_2077_64323_1_1922,Erik Rudolf Abrahamsson,1873,,,,1922,abrahamsson_erik_rudolf_aa99c8
ea_2077_64323_1_1922,Fredrik Wilham Linder,1921,,,,1922,linder_fredrik_wilham_b685c5
ea_2077_64323_1_1922,Karl Johan Ekman,1863,,,,1922,ekman_karl_johan_d70c58
ea_2077_64323_1_1922,Landstingsman Olof,1880,,,,1922,olof_landstingsman_a5c02b
ea_2077_64323_1_1922,Lands- Greve,1855,,Kronobergs län,,1922,greve_lands-_2f65c4
ea_2077_64323_1_1922,Ulrik Leander,1858,,Hallands län,,1922,leander_ulrik_cb1b16
ea_2077_64323_1_1922,Olof Carlsson,1872,,,,1922,carlsson_olof_6f594e
ea_2077_64323_1_1922,Nils Persson,1865,,,,1922,persson_nils_83fb0f
ea_2077_64323_1_1922,Knut Ebbe Geijer,1864,,,,1922,geijer_knut_ebbe_b24f78
ea_2077_64323_1_1922,Jacob Timoteus Larsson,1851,,,,1922,larsson_jacob_timoteus_15666c
ea_2077_64323_1_1922,Nils Anton Nilsson,1874,,,,1922,nilsson_nils_anton_c61072
ea_2077_64323_1_1922,Nils August Nilsson,1867,,,,1922,nilsson_nils_august_b842e1
ea_2077_64323_1_1922,Nils Richard Wohlin,1881,,,,1922,wohlin_nils_richard_e9eb22
ea_2077_64323_1_1922,Olof Olsson,1859,,,,1922,olsson_olof_104463
ea_2077_64323_1_1922,Anders Antonsson,1856,,,,1922,antonsson_anders_98ed93
ea_2077_64323_1_1922,Carl Johansson,1856,,,,1922,johansson_carl_ae035d
ea_2077_64323_1_1922,Jöns Pålsson,1870,,,,1922,palsson_jons_87db45
ea_2077_64323_1_1922,Jöns Jönsson,1867,,,,1922,jonsson_jons_641e33
ea_2077_64323_1_1922,Gustaf Boman,1861,,,,1922,boman_gustaf_d033be
ea_2077_64323_1_1922,Ernst Johannes Wigforss,1881,,,,1922,wigforss_ernst_johannes_e05c3d
ea_2077_64323_1_1922,Gustav Wilnelm Hansson,1878,,,,1922,hansson_gustav_wilnelm_625ca8
ea_2077_64323_1_1922,Kerstin Hesselgren,1872,,Göteborgs och Bohus län,,1922,hesselgren_kerstin_feb479
ea_2077_64323_1_1922,Eric Adolf Hallin,1870,,,,1922,hallin_eric_adolf_af0960
ea_2077_64323_1_1922,Karl Andreas Andersson,1875,,,,1922,andersson_karl_andreas_260750
ea_2077_64323_1_1922,Sigfrid Hansson,1884,,,,1922,hansson_sigfrid_812498
ea_2077_64323_1_1922,Jakob Ludvig Widell,1870,,,,1922,widell_jakob_ludvig_b52598
ea_2077_64323_1_1922,Isak Svensson,1864,,,,1922,svensson_isak_d5f7b4
ea_2077_64323_1_1922,Albin Andersson,1873,,,,1922,andersson_albin_2bc381
ea_2077_64323_1_1922,Hugo Erik Gustaf Hamilton,1849,,,,1922,hamilton_hugo_erik_gustaf_4a7de1
ea_2077_64323_1_1922,Olaus Pettersson,1859,,,,1922,pettersson_olaus_dff2bf
ea_2077_64323_1_1922,Karl Johan Sandegård,1880,,,,1922,sandegard_karl_johan_431664
ea_2077_64323_1_1922,Johan Johansson,1868,,,,1922,johansson_johan_c5596e
ea_2077_64323_1_1922,Knut Aron Heyman,1870,,,,1922,heyman_knut_aron_2e3e34
ea_2077_64323_1_1922,Axel Wilhelm Teodor Sneidern,1875,,,,1922,sneidern_axel_wilhelm_teodor_f7926c
ea_2077_64323_1_1922,Axel Frednk Vennersten,1863,,,,1922,vennersten_axel_frednk_f3e85a
ea_2077_64323_1_1922,Johan Edvard Björnsson,1878,,,,1922,bjornsson_johan_edvard_05b15c
ea_2077_64323_1_1922,Viktor Edward Larson,1867,,,,1922,larson_viktor_edward_57a967
ea_2077_64323_1_1922,Ernst Wilhelm Svensson,1880,,,,1922,svensson_ernst_wilhelm_d7ad89
ea_2077_64323_1_1922,Torsten Emanuel Ström,1885,,,,1922,strom_torsten_emanuel_d1eea0
ea_2077_64323_1_1922,Erik Persson Vrang,1870,,,,1922,vrang_erik_persson_8c2558
ea_2077_64323_1_1922,Ernst August Lundell,1857,,,,1922,lundell_ernst_august_bd9edc
ea_2077_64323_1_1922,Knut Abel Tengdahl,1867,,Värmlands län,,1922,tengdahl_knut_abel_c9e0e3
ea_2077_64323_1_1922,Karl Mauritz Bernhard Hellberg,1859,,,,1922,hellberg_karl_mauritz_bernhard_9cdfac
ea_2077_64323_1_1922,Gustaf Alfred Strömberg,1880,,,,1922,stromberg_gustaf_alfred_1461b0
ea_2077_64323_1_1922,Karl August Nilson,1864,,,,1922,nilson_karl_august_7dd408
ea_2077_64323_1_1922,Johan Carlsson,1864,,,,1922,carlsson_johan_8f7354
ea_2077_64323_1_1922,Oscar Ulrik Bernhardin Olsson,1877,,,,1922,olsson_oscar_ulrik_bernhardin_4c9912
