wiki_id,alias,name
Q6092428,Sandén i Karlstad,John Sandén
Q6092482,Mats Esse Sander,Mats Sander
Q6092700,,Conny Sandholm
Q6092860,Sandler i Hola,Johan Sandler
Q6092931,,Martin Sandorf
Q6092974,Sandquist i Söderby Norregård,Carl Sandquist
Q6092974,Sandquist i Väddö,Carl Sandquist
Q6093015,Sandqvist i Hudiksvall,Svante Sandqvist
Q6093015,Sven Johan Sandqvist,Svante Sandqvist
Q6093079,,Anders Johan Sandstedt
Q6093087,,Johan Sandstedt
Q6093095,,Karl Ludvig Sandstedt
Q6093202,Sandström i Gävle,Gustaf Sandström
Q6093220,Axel Hugo Sandström,Hugo Sandström
Q6093220,Sandström i Överluleå,Hugo Sandström
Q6093290,Karl Gustaf Armand Sandström,Karl Gustaf Sandström
Q6093290,Sandström i Stockholm,Karl Gustaf Sandström
Q6093311,,Mikael Sandström
Q6093334,,Nils Sandström
Q6093360,Sandström i Luleå,Pontus Sandström
Q6093367,,Stig Sandström
Q6093424,,Åke Sandström
Q6093430,,Anders Peter Sandströmer
Q6093477,Sandwall i Borås,Alfred Sandwall
Q6093486,Sandwall i Lidköping,Jonas Sandwall
Q6093739,Gunnar Teodor Sanne,Gunnar Sanne
Q6093946,Bernhard Theodor Santesson,Bernhard Santesson
Q6096462,Schartau i Stockholm,Frans Schartau
Q6096470,Frans Henrik Johan Schartau,Frans Schartau
Q6096470,Schartau i Forsby,Frans Schartau
Q6096631,Carl Gustaf Schedin,Carl Schedin
Q6096631,Schedin i Milsbo,Carl Schedin
Q6096701,,Knut Henning Gezelius von Schéele
Q6097087,,Maximilian Schenström
Q60971016,,Gerhard Larsson
Q6097568,Lars August Schill,August Schill
Q6097568,Schill i Västermo,August Schill
Q61103104,Katja Maria Elisabeth Nyberg,Katja Nyberg
Q61122062,,Aylin Fazelian
Q6131173,Gustafsson I Stenkyrka,Torsten Gustafsson
Q6139653,,Johan Alrik Johansson
Q6139775,Olof Konstantin Johansson,Olof Johansson i Öckerö
Q6140353,Jonsson i Mörkhult,Carl Johan Jonsson
Q6140360,C. J-n,Conrad Jonsson
Q6140360,Conke,Conrad Jonsson
Q6140360,Jonsson i Eskilstuna,Conrad Jonsson
Q6140360,Jonsson i Västerås,Conrad Jonsson
Q6140360,Per Conrad Jonsson,Conrad Jonsson
Q6142364,,Nils Kellgren
Q6142936,,Knut Killander
Q6145120,,Bo Krogvig
Q6146756,,Henrik Landerholm
Q6146893,Nils Gunnar Lange,Gunnar Lange
Q6147314,,Harald Larsson
Q6147346,Johan Larsson,Johan Larsson i Örbyhus
Q6147346,Larsson i Örbyhus,Johan Larsson i Örbyhus
Q6148363,Erik Andersson Leksell,Erik Leksell
Q6148363,Leksell i Sandviken,Erik Leksell
Q6149374,,Lars Lindén (socialdemokrat)
Q6149669,,John Lindqvist
Q6150099,Ljunggren i Örebro,Elof Ljunggren
Q6150473,Lars Wilhelm Samuel Lothigius,Wilhelm Lothigius
Q6150473,Lothihius i Karlshamn,Wilhelm Lothigius
Q6150867,Otto Victor Lundberg,Otto Lundberg
Q6150973,Per Gordon Lundgren,Per Lundgren
Q6151152,,Johan Lundström i Norsjö
Q6151281,Otto Emil Lybeck,Otto Lybeck
Q6151403,,John Löfroth
Q6151901,Malmborg i Skövde,Oscar Malmborg
Q6151901,Oscar Johan Natanael Malmborg,Oscar Malmborg
Q6151925,Malmqvist i Tranås,Gustaf Malmqvist
Q6154722,Molin i Dombäcksmark,Emil Molin
Q6156371,Nelsson i Ekengård,Nels Nelsson
Q6156728,,Thomas Nihlén
Q6156731,Folke Uno Nihlfors,Folke Nihlfors
Q6156731,Nihlfors i Farsta,Folke Nihlfors
Q6156731,Nihlfors i Hammarbyhöjden,Folke Nihlfors
Q6156731,Nihlfors i Johanneshov,Folke Nihlfors
Q6156866,Bror Adam Nilsson,Bror Nilsson
Q6156904,,Gerhard Nilsson
Q6157121,Ernst Martin William Nisser,Ernst Nisser
Q6157128,Per-Samuel Henrik Nisser,Per-Samuel Nisser
Q6157349,Hans Per Wilhelm Nordgren,Hans Nordgren
Q6157362,,Nils Nordh
Q6157386,Johan Nordin i Hammerdal,Johan Nordin
Q6157386,Nordin i Hammerdal,Johan Nordin
Q6157386,"Nordin i Hammerdal, Johan",Johan Nordin
Q6157599,Samuel Johannes Norrby,Samuel Norrby
Q6157673,Bengt Samuel Bengtsson,Sam B. Norup
Q6157673,Norup i Knislinge,Sam B. Norup
Q6157673,Sam B. Norup i Knislinge,Sam B. Norup
Q6157673,Sam Norup,Sam B. Norup
Q6157973,Johan Gustaf Nyström,Gustaf Nyström
Q6157973,Nyström i Gävle,Gustaf Nyström
Q6158007,Carl Gustaf Olsson,Carl Gustaf Närlinge
Q6158007,Närlinge i Norrhyttan,Carl Gustaf Närlinge
Q6158007,Olsson i Galvvasta,Carl Gustaf Närlinge
Q6158007,Olsson i Norrhyttan,Carl Gustaf Närlinge
Q6158190,,Lars Fredrik Odell
Q6158341,Johan Ohlsson,Johan Ohlsson (1833-1910)
Q6158341,Ohlsson i Stockholm,Johan Ohlsson (1833-1910)
Q6158651,,Birger Olsson
Q6158688,Anders Gustaf Olsson,Gustaf Olsson i Frösvi
Q6158688,Olsson i Frössvi,Gustaf Olsson i Frösvi
Q6158688,Olsson i Frösvi,Gustaf Olsson i Frösvi
Q6158754,,Nils Olsson i Ättersta
Q6158761,Olof Olsson,Olof Olsson (1841-1897)
Q6158761,Olsson i Stockholm,Olof Olsson (1841-1897)
Q6158791,,Smeds Lars Olsson
Q6160765,Alfred Persson (F),Alfred Persson
Q6160765,Nils Alfred Persson,Alfred Persson
Q6160765,Persson i Björsbyholm,Alfred Persson
Q6161169,Henric Hjalmar Petre,Hjalmar Petre
Q6161169,Henrik Hjalmar Petre,Hjalmar Petre
Q6161187,,Edvard Petrén
Q6161277,,Arne Pettersson
Q6161282,August Pettersson i Österhaninge,August Pettersson
Q6161282,August Theodor Pettersson,August Pettersson
Q6161310,,Georg Pettersson (centerpartist)
Q6161344,,Lennart Pettersson
Q6161425,Carl Ludvig Peyron,Ludvig Peyron
Q6161425,Peyron i Stockholm,Ludvig Peyron
Q6162355,Johan Gustaf Victor von Post,Victor von Post
Q6162355,von Post i Frängsäter,Victor von Post
Q6165375,,Lennart Rohdin
Q6165648,,Gustaf von Rosen
Q6165740,"Axel Mauritz Rosenquist af Åkershult,",Axel Rosenquist af Åkershult
Q6165740,Rosenquist af Åkershult i Uddevalla,Axel Rosenquist af Åkershult
Q6167502,,Frans Sandwall
Q6167539,Johan Newton Sanne,Johan Sanne
Q6167539,Sanne i Uddevalla,Johan Sanne
Q6168210,Karl Johan Daniel Schlyter,Karl Schlyter
Q6168210,Schlyter i Stockholm,Karl Schlyter
Q6168430,Carl Sixtensson Schmidt,Carl Schmidt
Q6168490,Carl Johan Georg af Schmidt,Georg af Schmidt
Q6169057,Axel Schotte i Karlstad,Axel Schotte
Q6169057,Axel Schotte i Umeå,Axel Schotte
Q6169057,Schotte i Karlstad,Axel Schotte
Q6169057,Schotte i Umeå,Axel Schotte
Q6169069,Schotte i Nyköping,Gustaf Victor Schotte
Q6169356,,Hildebrand Schröder
Q6169540,,Fredrik Schulte
Q6169616,Schultz i Norrköping,Henning Schultz
Q6169762,,Carl-Werner von Schultzenheim
Q6170273,Carl Johan Gustaf Adolf Julius von Schwerin,Jules von Schwerin
Q6170273,Jules von Schwerin,Jules von Schwerin
Q6170273,von Schwerin i Skarhult,Jules von Schwerin
Q6170278,Schwerin i Skarhult,Werner von Schwerin
Q6170523,Jonas Erik Olofsson Schödén,Jonas Schödén
Q6170523,Schödén i Backe,Jonas Schödén
Q6170590,Henrik Olof Schönbeck,Henrik Schönbeck
Q6170590,Schönbeck i Hässlunda,Henrik Schönbeck
Q6170596,Kristian Kasper Schönbeck,Kristian Schönbeck
Q6170596,Schönbeck i Helsingborg,Kristian Schönbeck
Q6170702,J.F. Schöning,Frithiof Schöning
Q6170702,Johan Frithiof Schöning,Frithiof Schöning
Q6170702,Schöning i Söderhamn,Frithiof Schöning
Q6170780,Lars Erik Schött,Lars Schött
Q6170780,Schött i Kalmar,Lars Schött
Q6171381,Edward Magnus Sederholm,Edward Sederholm
Q6171381,Sederholm i Ålberga gård,Edward Sederholm
Q6171386,Gustaf Robert Sederholm,Gustaf Sederholm
Q6171386,Sederholm i Ålberga gård,Gustaf Sederholm
Q6171668,Hugo Alexandersson Segerdahl,Hugo Segerdahl
Q6171668,Segerdahl i Göteborg,Hugo Segerdahl
Q6171719,,Martin Segerstedt
Q6171850,Carl Johan Sehlin,Carl Sehlin
Q6171850,Carl Johan Sehlin (F),Carl Sehlin
Q6171850,Sehlin i Säbyholm,Carl Sehlin
Q6171850,Sehlin i Östersund,Carl Sehlin
Q6172122,Nils Haquin Selander,Haqvin Selander
Q6172122,Nils Haqvin Selander,Haqvin Selander
Q6172122,Selander i Stockholm,Haqvin Selander
Q6172142,Gustaf Reinhold Selberg,Reinhold Selberg
Q6172142,Selberg i Svartbyn,Reinhold Selberg
Q6172149,,Åke Selberg
Q6172244,Selggren i Gävle,Jonas Selggren
Q6172424,Rolf Odhar Mauritz Sellgren,Rolf Sellgren
Q6172424,Sellgren i Örnsköldsvik,Rolf Sellgren
Q6172463,,Anders Sellström
Q6172705,Knut Erik Valdemar Senander,Knut Senander
Q6172705,Senander i Göteborg,Knut Senander
Q6172756,Axel Leonard Senell,Leonard Senell
Q6172756,Senell i Kristianstad,Leonard Senell
Q6173314,T. G. v. Seth,Torgil von Seth
Q6173314,Torgil Gabriel Alexander von Seth,Torgil von Seth
Q6173314,von Seth i Bratteberg,Torgil von Seth
Q6173400,,Hjalmar Setterberg
Q6173558,Erik Johan Severin,Erik Severin
Q6173569,Frans Ferdinand Severin,Frans Severin
Q6175450,Joseph Wolfgang Ludvig Sidner,Ludvig Sidner
Q6175642,,Karl Sigfrid
Q6175646,,Nils Sigfrid
Q6175674,,Sven-Gösta Signell
Q6175872,Silfverbrand i Gällivare,Otto Silfverbrand
Q6175889,Silfverschiöld i Gåsvadholm,Carl Otto Silfverschiöld
Q6175893,Silfverschiöld i Hede,Nils August Silfverschiöld
Q6175897,Friherre Otto Baltzar Arvid Silfverschiöld (H),Otto Silfverschiöld
Q6175897,Otto Baltzar Arvid Silfverschiöld,Otto Silfverschiöld
Q6175897,Silfverschiöld i Koberg,Otto Silfverschiöld
Q6175938,,Gustaf Silfverstolpe
Q6175945,,Fredrik Otto Silfverstolpe
Q6175956,David Otto Mauritz Silfverstolpe,Mauritz Silfverstolpe
Q6175962,Bengt Henry Silfverstrand,Bengt Silfverstrand
Q6175985,,Gösta Siljeström
Q6175991,Jon Gustaf Siljeström,Jon Siljeström
Q6175991,Siljeström i Göteborg,Jon Siljeström
Q6175996,Per Adam Siljeström,Per Siljeström
Q6175996,Siljeström i Näsby,Per Siljeström
Q6175996,Siljeström i Stockholm,Per Siljeström
Q6177805,Nils Anton Sjö,Anton Sjö
Q6177805,Sjö i Malmö,Anton Sjö
Q6177812,J. A. Sjö,August Sjö
Q6177812,Johan August Sjö,August Sjö
Q6177812,Sjö i Linneryd,August Sjö
Q6177817,,Tobias Sjö
Q6177984,Sjöberg i Skövde,Gustaf Sjöberg i Skövde
Q6178244,Sjöblom i Norrtälje,Per Henning Sjöblom
Q6178262,,Sven Sjöblom
Q6178284,Sjöbring i Kalmar,Pehr Sjöbring
Q6178284,Sjöbring i Linköping,Pehr Sjöbring
Q6178293,Cornelius Alexander Sjöcrona,Cornelius Sjöcrona
Q6178293,Sjöcrona i Mariestad,Cornelius Sjöcrona
Q6178293,Sjöcrona i Stockholm,Cornelius Sjöcrona
Q6178299,,Edgar Sjödahl
Q6178341,,Karl Gustaf Sjödin
Q6178389,,Axel Sjögreen
Q6178458,Carl Vilhelm Peter Sjögren,Carl Sjögren
Q6178458,Sjögren i Motala,Carl Sjögren
Q6178481,,Einar Sjögren
Q6178680,Sjöholm i Eskilstuna,Albert Sjöholm
Q6178706,Sjöholm i Helsingborg,Sten Sjöholm
Q6178706,Sten Gunde Sjöholm,Sten Sjöholm
Q6178786,Oskar Efraim Sjölander,Oskar Sjölander
Q6178786,Sjölander i Kungsängen,Oskar Sjölander
Q6178806,,Bengt Sjölin
Q6178842,,Åke Sjölin
Q6178849,,Anders Sjölund
Q6178858,Sjölund i Tuna,Jonas Sjölund
Q6178909,,Bengt Sjönell
Q6179028,,Ulf Sjösten
Q6179083,,Sven-Erik Sjöstrand
Q6179105,Algot Nathanael Sjöström,Algot Sjöström
Q6179105,Algot Nathanael Sjöström (S),Algot Sjöström
Q6179105,Sjöström i Göteborg,Algot Sjöström
Q6179276,Ernst Hjalmar Sjövall,Hjalmar Sjövall
Q6179276,Hj. Sjövall,Hjalmar Sjövall
Q6179276,Sjövall i Trelleborg,Hjalmar Sjövall
Q6179354,,Carl-David Skagerlund
Q6179361,,Gunnar Skagerlund
Q6179436,Lars-Olof Harald Skantze,Lars-Olof Skantze
Q6179436,Lars-Olof Hugo Skantze,Lars-Olof Skantze
Q6179436,Skantze i Karlskrona,Lars-Olof Skantze
Q6179501,Skareen i Skövde,Karl Wilhelm Skareen
Q6179577,Carl Abraham Waldemar Skarstedt,Waldemar Skarstedt
Q6179577,Skarstedt i Falun,Waldemar Skarstedt
Q6180013,Gösta T Skoglund,Gösta Skoglund
Q6180013,Gösta Theodor Skoglund,Gösta Skoglund
Q6180013,Skoglund i Umeå,Gösta Skoglund
Q6180020,Doverstorparen,Martin Skoglund
Q6180020,John Martin Skoglund,Martin Skoglund
Q6180020,Skoglund i Doverstorp,Martin Skoglund
Q6180045,Carl Johan Alfred Skogman,Carl Skogman
Q6180159,,Christer Skoog
Q6180483,Carl Göran Skytte,Carl Skytte
Q6180537,Göran Wilhelm Skytte af Sätra,Wilhelm Skytte
Q6180537,Skytte af Sätra i Malmö,Wilhelm Skytte
Q6180594,,Bo Skårman
Q6180602,,Kenth Skårvik
Q6180672,Nils Sköld,Nils Peter Sköld
Q6180672,Sköld i Toarp,Nils Peter Sköld
Q6180686,Sköld i Kämpinge,Per Edvin Sköld
Q6180686,Sköld i Oxie,Per Edvin Sköld
Q6180686,Sköld i Toftaröd,Per Edvin Sköld
Q6180759,,Karl Ivar Sköldén
Q6180767,,Arthur Sköldin
Q6181121,,Erik Slottner
Q6181305,Smedberg i Vedåkra,Josef Smedberg
Q6181305,Smedberg i Väddåkra,Josef Smedberg
Q6181707,Emil Albin SMith,Emil Smith
Q6181707,Smith i Stockholm,Emil Smith
Q6181761,Johan Gustaf Smith,Gustaf Smith
Q6181761,Smith i Ystad,Gustaf Smith
Q6181976,Smith i Stockholm,Lars Olsson Smith
Q6182451,Axel Wilhelm Teodor von Sneidern,Axel von Sneidern
Q6182451,von Sneidern i Berg,Axel von Sneidern
Q6182556,Gustaf Fredrik Snoilsky,Gustaf Snoilsky
Q6182662,Johan Gustaf Emil Snygg,Gustaf Snygg
Q6182662,Snygg i Säter,Gustaf Snygg
Q6183614,Malte Johan Teodor Sommelius,Malte Sommelius
Q6184739,Johan Gottlieb Spangenberg,Gottlieb Spangenberg
Q6184739,Spangenberg i Örebro,Gottlieb Spangenberg
Q6184928,Sparre af Söfdeborg i Vänersborg,Erik Sparre
Q6184994,Gustaf Adolf Vive Sparre,Gustaf Sparre
Q6184994,Gustaf Adolph Vive Sparre,Gustaf Sparre
Q6184994,Gösta Adolf Vive Sparre,Gustaf Sparre
Q6184994,Sparre af Söfdesborg i Stockholm,Gustaf Sparre
Q6185047,Knut Johan Ulfsson Sparre,Knut Sparre
Q6185047,Sparre i Östersund,Knut Sparre
Q6185487,Gustaf Harald Spens,Harald Spens
Q6185487,Spens i Grensholmen,Harald Spens
Q6185494,Jacob Wilhelm Spens,Jacob Spens
Q6185494,Spens i Jönköping,Jacob Spens
Q6185568,,Gunnar Spetz
Q6185927,Jakob Vilhelm Sprengtporten,Jakob Wilhelm Sprengtporten
Q6185927,Sprengtporten i Sparreholm,Jakob Wilhelm Sprengtporten
Q6186071,Carl Emil Bernhard Spånberg,Emil Spånberg
Q6186078,Johan Wilhelm Spånberg,Wilhelm Spånberg
Q6186253,,Harry Staaf
Q6186277,Albert Wilhelm Staaff,Albert Staaff
Q6186314,Pehr Staaff i Hudiksvall,Pehr Staaff
Q6186410,Berndt Oscar Stackelberg,Oscar Stackelberg
Q6186410,Stackelberg i Stockholm,Oscar Stackelberg
Q6186446,Nils Samuel Stadener,Samuel Stadener
Q6186446,Sam Stadener,Samuel Stadener
Q6186446,Sam. Stadener,Samuel Stadener
Q6186446,Stadener i Ystad,Samuel Stadener
Q6186483,John Otto Valdemar Stadling,Otto Stadling
Q6186483,Stadling i Fränsta,Otto Stadling
Q6186506,Stael von Holstein i Skyrup,Fabian Wilhelm Staël von Holstein
Q6186524,,Otto Wilhelm Staël von Holstein
Q6186607,Tasso Anastasios Stafilidis,Tasso Stafilidis
Q61868125,,Johan Sjöholm
Q6187153,Kristoffer Isidor von Stapelmohr,Isidor von Stapelmohr
Q6187153,von Stapelmohr i Östersund,Isidor von Stapelmohr
Q6187218,Starbäck i Gävle,Karl Starbäck
Q6187218,Starbäck i Hudiksvall,Karl Starbäck
Q6187218,Starbäck i Stockholm,Karl Starbäck
Q6187486,Stattin i Överlännäs,Brynolf Stattin
Q6187486,Teodor Brynolf Stattin,Brynolf Stattin
Q6187601,Ernst Valdemar Olsson,Ernst Staxäng
Q6187601,Ernst Valdemar Staxäng,Ernst Staxäng
Q6187601,Olsson i Staxäng,Ernst Staxäng
Q6187608,,Lars-Arne Staxäng
Q6188043,,Stig Stefanson
Q6188574,,Hemming Sten
Q6188698,,Johan Algot Stenberg
Q6188713,,Nils Stenberg
Q6188744,,Steno Stenberg
Q6188940,,Lars Stendahl
Q6188957,,Sten Stendahl
Q6189271,,Per Stenmarck
Q6189358,,Börje Stensson
Q6189395,Karl Johan Stenström,Karl Stenström
Q6189395,Karl Stenström i Härnösand,Karl Stenström
Q6189395,Stenström i Härnösand,Karl Stenström
Q6189442,,Wilhelm Stenudd
Q6189453,Knut Oskar Stenvall,Knut Stenvall
Q6189453,Stenvall i Långnäs,Knut Stenvall
Q6189565,Joseph Samuel Frithiof Stephens,Joseph Stephens
Q6189565,Stephens i Huseby,Joseph Stephens
Q6189739,Axel Andersson Sterne,Axel Sterne
Q6189739,Axel Julius Andersson Sterne,Axel Sterne
Q6189743,,Gösta Sterne
Q6189754,Sterner i Linköping,Anders Sterner
Q6189790,Harald Ferdinand Emanuel Sternhagen,Harald Sternhagen
Q6190185,Nils Henrik Vult von Steyern,Nils von Steyern
Q6190282,Jules Edvard Stiernblad,Jules Stiernblad
Q6190282,Julius Edvard Stiernblad,Jules Stiernblad
Q6190282,Julius Edvard Stjernblad,Jules Stiernblad
Q6190282,Stjernblad i Marsvinsholm,Jules Stiernblad
Q6190376,,Lennart Stiernstedt
Q6190438,,Stig Stigmarker
Q6190697,Lars Gunnar Stjernkvist,Lars Stjernkvist
Q6190700,,Håkan Stjernlöf
Q6190719,Peter Arvid Henrik Stjernspetz,Henrik Stjernspetz
Q6190751,,Michael Stjernström
Q6190785,Anders Valfrid Stjärne,Anders Stjärne
Q6190785,Stjärne i Södra Linnekulla,Anders Stjärne
Q6190872,Bo Henrik von Stockenström,Bo von Stockenström
Q6190872,Bo von Stockenström i Ånhammar,Bo von Stockenström
Q6190872,von Stockenström i Ånhammar,Bo von Stockenström
Q6190877,Carl Reinhold Polhem von Stockenström,Carl von Stockenström
Q6190877,von Stockenström i Stockholm,Carl von Stockenström
Q6190897,Claes Arne Stockhaus,Claes Stockhaus
Q6190941,Stockman i Kuserud,Patrik Stockman
Q6191520,Carl Johan Storckenfeldt,Carl Storckenfeldt
Q6191520,Storckenfeldt i Vartofta,Carl Storckenfeldt
Q6191909,,Thomas Strand
Q6191918,Bertil Louis Strandberg,Bertil Strandberg
Q6192010,,Torkild Strandberg
Q6192045,,Erik Strandh
Q6192056,Nils Georg Strandler,Nils Strandler
Q6192432,Carl Oscar Strid,Carl Strid
Q6192432,Strid i Nyhem,Carl Strid
Q6192466,Ernst Victor Stridsberg,Ernst Stridsberg
Q6192466,Stridsberg i Gullöfors,Ernst Stridsberg
Q6192487,Stridsman i Bergnäset,Torsten Stridsman
Q6192487,Torsten Ulrik Stridsman,Torsten Stridsman
Q6192550,Per-Olof Johan Strindberg,Per-Olof Strindberg
Q6192576,Gerhard Strindlund i Skedom,Gerhard Strindlund
Q6192576,Strindlund i Skedom,Gerhard Strindlund
Q6192676,Johan Paul Fredrik Otto von Strokirch,Fredrik von Strokirch
Q6192676,Strokirch i Strömsberg,Fredrik von Strokirch
Q6192849,,Oskar Strutz
Q6192949,Stråle af Ekna i Stockholm,Gustaf Holdo Stråle af Ekna
Q6192954,Stråle af Ekna i Stockholm,Wilhelm Stråle af Ekna
Q6192954,Vilhelm Stråle af Ekna,Wilhelm Stråle af Ekna
Q6193087,Olof Harald Ström,Harald Ström
Q6193087,Ström i Nederkalix,Harald Ström
Q6193111,Ström i Transtrand,Johan Ström
Q6193144,Ström i Övertorneå,Magnus Ström
Q6193156,,Ola Ström
Q6193200,Ström i Lidköping,Torsten Ström
Q6193200,Torsten Emanuel Ström,Torsten Ström
Q6193217,Adam Theodore Strömberg,Thore Strömberg
Q6193217,Strömberg i Strängnäs,Thore Strömberg
Q6193298,Gustaf Alfred Strömberg,Gustaf Strömberg
Q6193298,Strömberg i Karlstad,Gustaf Strömberg
Q6193298,Strömberg i Trollhättan,Gustaf Strömberg
Q6193321,,Håkan Strömberg
Q6193327,,Karl-Erik Strömberg
Q6193364,Otto Mauritz Strömberg,Otto Strömberg
Q6193364,Strömberg i Stockholm,Otto Strömberg
Q6193364,Strömberg i Österbybruk,Otto Strömberg
Q6193517,,Fredrik Knut Harald Strömfelt
Q6194111,,Wilhelm Styrlander
Q6194165,,Alfred Stärner
Q6194224,,Manne Ståhl
Q6194302,,Nils Ståhle
Q6194361,,August Stålberg
Q6194400,,Bert Stålhammar
Q6194416,Jon Adam Stålhammar,Jon Stålhammar
Q6195368,Abel Gotthard Leopold Sundberg,Abel Sundberg
Q6195378,Axel Ludvig Sundberg,Axel Sundberg
Q6195389,Carl Gustaf Sundberg,Carl Sundberg
Q6195438,,Gustaf Sundberg i Växjö
Q6195465,,Hugo Sundberg
Q6195597,,August Sundblad
Q6195760,,Bernhard Sundelin
Q6195774,Gustaf Valfrid Sundelin,Gustaf Sundelin
Q6195774,Sundelin i Fellingsbro,Gustaf Sundelin
Q6195850,,Erik Mauritz Sundell
Q6195893,Ola Henry Sundell,Ola Sundell
Q6196053,,Roland Sundgren
Q6196107,Christian Sundin,Christian Anders Sundin
Q6196107,Sundin i Karlskrona,Christian Anders Sundin
Q6196170,,Lars Sundin
Q6196196,Nils Johan Christian Sundin,Nils Sundin
Q6196226,Sven Erik Sundin,Sven Sundin
Q6196274,Tage Rikard Sundkvist,Tage Sundkvist
Q6196280,Carl Axel Sundling,Axel Sundling
Q6196280,Karl Axel Sundling,Axel Sundling
Q6196280,Sundling i Söderby,Axel Sundling
Q6196285,Carl Gustaf Sundling,Carl Sundling
Q6196285,Gustaf Sundling,Carl Sundling
Q6196285,Sundling i Söderby,Carl Sundling
Q6196549,Per Anders Sundström,Anders Sundström
Q6196554,,Anders Sundström (1832–1897)
Q6196594,Sundström i Vikmanshyttan,Fredrik Sundström
Q6196603,,Henrik Johan Sundström
Q6196632,,Johan Rudolf Sundström
Q6196646,,Magnus Sundström
Q6196655,,Oscar Sundström
Q6196690,,Sten-Ove Sundström
Q6196710,Nils Walter Sundström,Walter Sundström
Q6196710,Sundström i Skövde,Walter Sundström
Q6196738,Sundvik i Stora Kopparberg,Anders Sundvik
Q6196822,,Johan Sunne
Q6197271,,Emanuel Svallingson
Q6197306,Conrad Teodor Svanberg,Conrad Svanberg
Q6197306,Svanberg i Stockholm,Conrad Svanberg
Q6197324,Per Fredrik Gustaf Cornelius Svanberg,Gustaf Svanberg
Q6197324,Svanberg i Göteborg,Gustaf Svanberg
Q6197330,Uno Ingvar Svanberg,Ingvar Svanberg
Q6197480,,Ivan Svanström
Q6197506,,Stefan Svanström
Q6197564,,Karl-Erik Svartberg
Q6197648,Erik Daniel Svedberg,Erik Svedberg
Q6197680,,Jonas Nikolaus Svedberg
Q6197685,Lage Artur Svedberg,Lage Svedberg
Q6197769,Axel Gabriel Johan Svedelius,Axel Svedelius
Q6197769,Axel Svedelius i Uddeholm,Axel Svedelius
Q6197769,Axel Svedelius i Örebro,Axel Svedelius
Q6197769,Svedelius i Uddeholm,Axel Svedelius
Q6197769,Svedelius i Örebro,Axel Svedelius
Q6197814,,Gustaf Svedman
Q6197962,,Ragnar Sveningsson
Q6197989,Eric Adolf Svenning,Eric Svenning
Q6197989,Svenning i Malmö,Eric Svenning
Q6198065,Svensén i Lilla Sinnerstad,Carl Johan Svensén
Q6198076,Lars Olof Svensk,Lars Svensk
Q6198095,Anders Svenson,Anders Svenson
Q6198095,Svenson i Bossgården,Anders Svenson
Q6198101,Svenson i Edum,Anders Svenson i Edum
Q6198243,Anders Swensson,Anders Svensson i Lösen
Q6198243,Swensson i Lösen,Anders Svensson i Lösen
Q6198249,Svensson i Grösäter,Andreas Svensson
Q6198270,Anton Svensson,Anton Svensson i Högsjöhult
Q6198270,Svensson i Högsjöhult,Anton Svensson i Högsjöhult
Q6198282,Axel Einar Svensson,Axel E. Svensson
Q6198282,Svensson i Malmö,Axel E. Svensson
Q6198337,Svensson i Skönsberg,Carl Alfred Svensson
Q6198452,Evert Ingemar Svensson,Evert Svensson
Q6198510,Gustaf Wilhelm Svensson,Gustaf Svensson
Q6198520,Gustaf Svensson,Gustaf Svensson i Tomelilla
Q6198525,Gustaf Svensson,Gustaf Svensson i Vä
Q6198588,Gustav Hjalmar Svensson,Hjalmar Svensson
Q6198588,Gustav Hjalmar Svensson (Bf),Hjalmar Svensson
Q6198588,Svensson i Grönvik,Hjalmar Svensson
Q6198615,Karl Isak Svensson,Isak Svensson
Q6198615,Svensson i Grindstorp,Isak Svensson
Q6198619,Ivan Erik Gustaf Svensson,Ivan Svensson
Q6198628,Svensson i Greverum,Jakob Magnus Svensson
Q6198648,Jerker Uno Svensson,Jerker Svensson
Q6198687,,Johannes Svensson
Q6198714,,Jörn Svensson
Q6198732,,Karl-Gösta Svenson
Q6198768,Lars Gustaf Svensson,Lars Svensson
Q6198784,Svensson i Baggetorp,Lars Johan Svensson
Q6198844,Svensson i Stora Torpa,Magnus Svensson
Q6198871,Nils Johan Martin Svensson,Martin Svensson i Kompersmåla
