swerik_id,authority,identifier
i-HVi5mYZ7fNRHzuKkkcsgHK,UpUnAlID,alvin-person:46535
i-HVi5mYZ7fNRHzuKkkcsgHK,SwePoArID,sj9PGLAlnmUAAAAAABfNkg
i-5YjySGNGBDgJddfFWCCv5Z,WiDaID,Q5895705
i-5YjySGNGBDgJddfFWCCv5Z,SwePoArID,sj9PGLAlnmUAAAAAABfRZw
i-PC4oT2tyKyYJuQaJQzYYce,WiDaID,Q5895729
i-PC4oT2tyKyYJuQaJQzYYce,SwePoArID,sj9PGLAlnmUAAAAAABgZbQ
i-PF3w438tBaNGThYnFQ2iZL,WiDaID,Q5895737
i-PF3w438tBaNGThYnFQ2iZL,SwePoArID,sj9PGLAlnmUAAAAAABfpMw
i-MAQEcZ126HmopwZCi53wi2,WiDaID,Q5895745
i-MAQEcZ126HmopwZCi53wi2,SwePoArID,sj9PGLAlnmUAAAAAABfQSQ
i-MAQEcZ126HmopwZCi53wi2,SwePoArID,sj9PGLAlnmUAAAAAABlctQ
i-UfN46EEC6tYZmH67LbdqG8,WiDaID,Q5895755
i-UfN46EEC6tYZmH67LbdqG8,SwePoArID,sj9PGLAlnmUAAAAAABgb_A
i-CQamupPnhXCRdDFfdWsNoM,WiDaID,Q5895769
i-CQamupPnhXCRdDFfdWsNoM,SwePoArID,sj9PGLAlnmUAAAAAABfpgw
i-Y1uNj2qNzJs7M2cae8FpC6,WiDaID,Q5895793
i-Y1uNj2qNzJs7M2cae8FpC6,SwePoArID,sj9PGLAlnmUAAAAAABfmtw
i-UgwyXZW5Y9UVnaeQC5yZU8,WiDaID,Q5895830
i-UgwyXZW5Y9UVnaeQC5yZU8,SwePoArID,sj9PGLAlnmUAAAAAABfRjQ
i-943UoRGNRSGAMuf3ei1pAs,WiDaID,Q5895841
i-943UoRGNRSGAMuf3ei1pAs,SwePoArID,sj9PGLAlnmUAAAAAABgRZg
i-6NadpGjLMukHYg3wsGefVb,WiDaID,Q5895855
i-6NadpGjLMukHYg3wsGefVb,SwePoArID,sj9PGLAlnmUAAAAAABgRXQ
i-MUnHEWorrq7nm6q1ZrGuCt,WiDaID,Q5895894
i-MUnHEWorrq7nm6q1ZrGuCt,SwePoArID,sj9PGLAlnmUAAAAAABgRVg
i-FxdNXf7jNvFd3tSPCRfsJN,WiDaID,Q5895931
i-FxdNXf7jNvFd3tSPCRfsJN,SwePoArID,Di4a42b6X_AAAAAAAAB6cA
i-FxdNXf7jNvFd3tSPCRfsJN,SwePoArID,sj9PGLAlnmUAAAAAABfpbQ
i-3PjfUR5TydqjrerGmDeu2F,WiDaID,Q5895936
i-3PjfUR5TydqjrerGmDeu2F,DiSweNaBiID,12293
i-3PjfUR5TydqjrerGmDeu2F,SwePoArID,sj9PGLAlnmUAAAAAABgRlA
i-SefoHBfj1LYxndXCtgBZ5N,WiDaID,Q5895945
i-SefoHBfj1LYxndXCtgBZ5N,SwePoArID,Di4a42b6X_AAAAAAAAB6UA
i-SefoHBfj1LYxndXCtgBZ5N,SwePoArID,sj9PGLAlnmUAAAAAABfQlA
i-4zTtnRJ4FLHAEThRLUNnLp,WiDaID,Q5895957
i-4zTtnRJ4FLHAEThRLUNnLp,SwePoArID,sj9PGLAlnmUAAAAAABgRhg
i-Cvjn6T7VdsF6kMswK7SemA,WiDaID,Q5895976
i-Cvjn6T7VdsF6kMswK7SemA,SwePoArID,sj9PGLAlnmUAAAAAABfpOQ
i-9hGKtwhDVvJSEkq4CXz1ii,WiDaID,Q5896011
i-9hGKtwhDVvJSEkq4CXz1ii,SwePoArID,sj9PGLAlnmUAAAAAABfpnA
i-EpGkoMNMbkRJY15jN8HtRn,WiDaID,Q5896049
i-EpGkoMNMbkRJY15jN8HtRn,SwePoArID,sj9PGLAlnmUAAAAAABfQgg
i-TDTef8XwnVjrhMNZDnRgsZ,WiDaID,Q5896056
i-TDTef8XwnVjrhMNZDnRgsZ,SwePoArID,sj9PGLAlnmUAAAAAABgRQA
i-HKfiCict9QTQcaSCtdEPzo,WiDaID,Q5896064
i-HKfiCict9QTQcaSCtdEPzo,DiSweNaBiID,12294
i-HKfiCict9QTQcaSCtdEPzo,SwePoArID,sj9PGLAlnmUAAAAAABgRfQ
i-HKfiCict9QTQcaSCtdEPzo,UpUnAlID,alvin-person:37387
i-BtvLLTdEWsPLoULTnmNQvo,WiDaID,Q5896085
i-BtvLLTdEWsPLoULTnmNQvo,SwePoArID,Di4a42b6X_AAAAAAAAB8eQ
i-BtvLLTdEWsPLoULTnmNQvo,SwePoArID,sj9PGLAlnmUAAAAAABgdNQ
i-8WwbpBFcyNSytAMDhivg3U,WiDaID,Q5896093
i-8WwbpBFcyNSytAMDhivg3U,SwePoArID,sj9PGLAlnmUAAAAAABfpcg
i-Pbij6TKUQNgsAiAxKYBqQ9,WiDaID,Q5896154
i-Pbij6TKUQNgsAiAxKYBqQ9,SwePoArID,Di4a42b6X_AAAAAAAAB-cw
i-Pbij6TKUQNgsAiAxKYBqQ9,SwePoArID,sj9PGLAlnmUAAAAAABfpwg
i-9Up3oAkPcmkEWMgrLL5W41,WiDaID,Q5896499
i-9Up3oAkPcmkEWMgrLL5W41,RiPeID,0972914963202
i-9Up3oAkPcmkEWMgrLL5W41,SwePaPeGUID,d7c31ad5-83e4-11d4-ae60-0050040c9b55
i-HDHXUmj1pQK4Aot3piEBBF,WiDaID,Q5897175
i-3wt6e9H35eunbwvbgJcZYQ,WiDaID,Q5897311
i-3wt6e9H35eunbwvbgJcZYQ,SwePoArID,0piq-fX0h5AAAAAAAAAnzQ
i-3wt6e9H35eunbwvbgJcZYQ,UpUnAlID,alvin-person:21846
i-3wt6e9H35eunbwvbgJcZYQ,SwePoArID,sj9PGLAlnmUAAAAAABgfCg
i-VJEkk4hYQan6syE9gekBfS,WiDaID,Q5897318
i-VJEkk4hYQan6syE9gekBfS,SwePoArID,sj9PGLAlnmUAAAAAABgcWQ
i-VJEkk4hYQan6syE9gekBfS,UpUnAlID,alvin-person:21814
i-2sXH8re5NKjPFTXLjjke7b,WiDaID,Q5897523
i-913aYXEiAr4Brs26JsKve9,WiDaID,Q5898215
i-913aYXEiAr4Brs26JsKve9,SwePoArID,0piq-fX0h5AAAAAAAAAoUw
i-VJ83FXNmY94cy1RZu57JGN,WiDaID,Q5898640
i-VJ83FXNmY94cy1RZu57JGN,RiPeID,0454447556218
i-VJ83FXNmY94cy1RZu57JGN,SwePaPeGUID,edee95e1-021e-444f-bdf8-7af6b1eb4442
i-4kvK2vhBLn5JcJsfGSEoTc,WiDaID,Q5900117
i-4kvK2vhBLn5JcJsfGSEoTc,DiSweNaBiID,12351
i-4kvK2vhBLn5JcJsfGSEoTc,SwePoArID,sj9PGLAlnmUAAAAAABfRkA
i-HWxc5gWNq1Au8fJe24ABtF,WiDaID,Q5900997
i-HWxc5gWNq1Au8fJe24ABtF,SwePoArID,sj9PGLAlnmUAAAAAABgd-g
i-VvmFc1QdZUrzxunymPXLNn,WiDaID,Q5901060
i-VvmFc1QdZUrzxunymPXLNn,RiPeID,0654974921901
i-VvmFc1QdZUrzxunymPXLNn,SwePaPeGUID,d7c31ed4-83e4-11d4-ae60-0050040c9b55
i-4h1yXFvbvRqFsZtZsGc3mA,WiDaID,Q5901100
i-4h1yXFvbvRqFsZtZsGc3mA,SwePoArID,sj9PGLAlnmUAAAAAABgZvg
i-4h1yXFvbvRqFsZtZsGc3mA,UpUnAlID,alvin-person:71640
i-VMgGbpTRTohGJnt8ysZSbi,WiDaID,Q5901138
i-VMgGbpTRTohGJnt8ysZSbi,SwePoArID,sj9PGLAlnmUAAAAAABfpYQ
i-EfAtGibJYJ8Q9qCEgFEimc,WiDaID,Q5901293
i-EfAtGibJYJ8Q9qCEgFEimc,SwePoArID,sj9PGLAlnmUAAAAAABfQZQ
i-LsjBqHx18abW7RQQ1jAyRe,WiDaID,Q5901315
i-LsjBqHx18abW7RQQ1jAyRe,SwePoArID,sj9PGLAlnmUAAAAAABgeMA
i-KX9uEBAiFPuwdcB3B9ZMy4,WiDaID,Q5901347
i-KX9uEBAiFPuwdcB3B9ZMy4,SwePoArID,sj9PGLAlnmUAAAAAABfPTQ
i-MHwzHx2BRZmuZPpg2gHYPQ,WiDaID,Q5901374
i-MHwzHx2BRZmuZPpg2gHYPQ,DiSweNaBiID,12384
i-MHwzHx2BRZmuZPpg2gHYPQ,SwePoArID,sj9PGLAlnmUAAAAAABgaiw
i-MHwzHx2BRZmuZPpg2gHYPQ,UpUnAlID,alvin-person:71650
i-Lsjy5biAFXKf7pW4WpvvgD,WiDaID,Q5901380
i-Lsjy5biAFXKf7pW4WpvvgD,SwePoArID,sj9PGLAlnmUAAAAAABfsLw
i-3sSCP4SpHEXgVm8b7P6qGE,WiDaID,Q5901397
i-3sSCP4SpHEXgVm8b7P6qGE,SwePoArID,sj9PGLAlnmUAAAAAABfSsQ
i-6oWEbYBZe8Kh8VjgDsm5DG,WiDaID,Q5901468
i-6oWEbYBZe8Kh8VjgDsm5DG,SwePoArID,sj9PGLAlnmUAAAAAABfQQQ
i-4BCsEuyTWrX3aghWF8i72b,WiDaID,Q5901520
i-4BCsEuyTWrX3aghWF8i72b,RiPeID,0108961111006
i-4BCsEuyTWrX3aghWF8i72b,SwePaPeGUID,9b5d402d-c652-4915-9bd7-8d2d19550d6d
i-9RLcUvCSHfkEBCw4ME8ju8,WiDaID,Q5901593
i-9RLcUvCSHfkEBCw4ME8ju8,DiSweNaBiID,12386
i-9RLcUvCSHfkEBCw4ME8ju8,SwePoArID,sj9PGLAlnmUAAAAAABfPbQ
i-TdPhJqrQ1oodwU213ggkBF,WiDaID,Q5901662
i-TdPhJqrQ1oodwU213ggkBF,SwePoArID,sj9PGLAlnmUAAAAAABfNKg
i-5wWRJAXfVgvuneH3sdAR6w,WiDaID,Q5901677
i-5wWRJAXfVgvuneH3sdAR6w,DiSweNaBiID,12387
i-5wWRJAXfVgvuneH3sdAR6w,SwePoArID,0piq-fX0h5AAAAAAAABK4Q
i-5wWRJAXfVgvuneH3sdAR6w,UpUnAlID,alvin-person:49727
i-5wWRJAXfVgvuneH3sdAR6w,SwePoArID,sj9PGLAlnmUAAAAAABfSsg
i-FDUnfwLSnbmZFbmEoCBSeE,WiDaID,Q5901685
i-FDUnfwLSnbmZFbmEoCBSeE,SwePoArID,sj9PGLAlnmUAAAAAABfRHA
i-Fwtr41iSkotzGb54DXogUy,WiDaID,Q5901692
i-Fwtr41iSkotzGb54DXogUy,SwePoArID,sj9PGLAlnmUAAAAAABfOdw
i-LqvLajCTsK6crqsTTth9uu,WiDaID,Q5901725
i-LqvLajCTsK6crqsTTth9uu,RiPeID,0883123676901
i-LqvLajCTsK6crqsTTth9uu,SwePaPeGUID,d7c32920-83e4-11d4-ae60-0050040c9b55
i-4sEtGRPnuog5ACjegAtakj,WiDaID,Q5901848
i-4sEtGRPnuog5ACjegAtakj,RiPeID,0831636664429
i-4sEtGRPnuog5ACjegAtakj,SwePaPeGUID,727e2213-ac97-4ceb-bfab-f228debd8074
i-JKZyQwnfkbK1njmH7h7T4h,WiDaID,Q5901914
i-JKZyQwnfkbK1njmH7h7T4h,RiPeID,0464639640213
i-JKZyQwnfkbK1njmH7h7T4h,SwePaPeGUID,d7c31f55-83e4-11d4-ae60-0050040c9b55
i-QXf2YRbFUcZE7jDnU6Y7tU,WiDaID,Q5901935
i-QXf2YRbFUcZE7jDnU6Y7tU,RiPeID,0119158487501
i-QXf2YRbFUcZE7jDnU6Y7tU,SwePaPeGUID,f0e03e90-984a-4116-b721-c6c3787c44b8
i-QXf2YRbFUcZE7jDnU6Y7tU,SwePoArID,sj9PGLAlnmUAAAAAABfUpg
i-CN8Ax1AGAeNQfgGEixwxQ7,WiDaID,Q5902036
i-CN8Ax1AGAeNQfgGEixwxQ7,RiPeID,0214302391005
i-CN8Ax1AGAeNQfgGEixwxQ7,SwePaPeGUID,d7c31948-83e4-11d4-ae60-0050040c9b55
i-VtEQ8SVLoatCxVAtXfHKdk,WiDaID,Q5902054
i-VtEQ8SVLoatCxVAtXfHKdk,SwePoArID,sj9PGLAlnmUAAAAAABgfCw
i-7iHFGJYpD6oEQtoHMP5Xb8,WiDaID,Q5902061
i-7iHFGJYpD6oEQtoHMP5Xb8,RiPeID,0410542963401
i-7iHFGJYpD6oEQtoHMP5Xb8,SwePaPeGUID,222bc44f-275d-453f-984f-348188b4c870
i-SyekRMFmoGRYJtekBBsvoc,WiDaID,Q5902186
i-SyekRMFmoGRYJtekBBsvoc,SwePoArID,sj9PGLAlnmUAAAAAABgeNg
i-LJLDuWgtRbmfUFfzKTJiuk,WiDaID,Q5902324
i-LJLDuWgtRbmfUFfzKTJiuk,SwePoArID,sj9PGLAlnmUAAAAAABfU1A
i-VnBrhYVKuveLKUXZbqEqS,WiDaID,Q5902333
i-VnBrhYVKuveLKUXZbqEqS,SwePoArID,WQknIBFpuuAAAAAAAAN6rA
i-XuDGU2fejbHx97YqvyuWq7,WiDaID,Q5902339
i-XuDGU2fejbHx97YqvyuWq7,DiSweNaBiID,12389
i-XuDGU2fejbHx97YqvyuWq7,SwePoArID,4e1scVvZ-EAAAAAAAAAU6A
i-XuDGU2fejbHx97YqvyuWq7,UpUnAlID,alvin-person:71676
i-XuDGU2fejbHx97YqvyuWq7,SwePoArID,sj9PGLAlnmUAAAAAABfNdA
i-9wDWXwUuXhtHCJJVpBsxrn,WiDaID,Q5902419
i-9wDWXwUuXhtHCJJVpBsxrn,SwePoArID,sj9PGLAlnmUAAAAAABfRrA
i-ETThN5PMwgm55mHzui2Ubf,WiDaID,Q5904764
i-ETThN5PMwgm55mHzui2Ubf,SwePoArID,sj9PGLAlnmUAAAAAABgesQ
i-P1PVLR9JBCoMx1Soi963iM,WiDaID,Q5905939
i-P1PVLR9JBCoMx1Soi963iM,SwePoArID,sj9PGLAlnmUAAAAAABfPPg
i-P1PVLR9JBCoMx1Soi963iM,UpUnAlID,alvin-person:71732
i-Wjs7vhiqPDs5DWBCyXkc77,WiDaID,Q5906261
i-Wjs7vhiqPDs5DWBCyXkc77,SwePoArID,sj9PGLAlnmUAAAAAABfppw
i-S5PCk5aLzcaX5qooYtMdGY,WiDaID,Q5906383
i-S5PCk5aLzcaX5qooYtMdGY,RiPeID,0505931201806
i-S5PCk5aLzcaX5qooYtMdGY,SwePaPeGUID,d7c31955-83e4-11d4-ae60-0050040c9b55
i-3S6o68jd39fc6D1XBHSFHf,WiDaID,Q5906627
i-3S6o68jd39fc6D1XBHSFHf,SwePoArID,sj9PGLAlnmUAAAAAABfnrA
i-3zX4fenEP6h9BRxB9phL4V,WiDaID,Q5906758
i-3zX4fenEP6h9BRxB9phL4V,RiPeID,0576806909014
i-3zX4fenEP6h9BRxB9phL4V,SwePaPeGUID,97f8de6e-6930-415e-9f5c-05ca3bb407ee
i-XbK9QwjH3ADwitYWM1kkBW,WiDaID,Q5907317
i-XbK9QwjH3ADwitYWM1kkBW,DiSweNaBiID,11454
i-XbK9QwjH3ADwitYWM1kkBW,SwePoArID,0piq-fX0h5AAAAAAAAAbUQ
i-XbK9QwjH3ADwitYWM1kkBW,SwePoArID,sj9PGLAlnmUAAAAAABgckg
i-MiEe75jj7GTBk4thdWDWDD,WiDaID,Q5907951
i-MiEe75jj7GTBk4thdWDWDD,RiPeID,0296832736219
i-MiEe75jj7GTBk4thdWDWDD,SwePaPeGUID,1c0e172f-ee98-42d0-bc3f-ba4d0369a976
i-8pbX6LRKzxvUdbXMazCxto,WiDaID,Q5908602
i-8pbX6LRKzxvUdbXMazCxto,SwePoArID,sj9PGLAlnmUAAAAAABfOBQ
i-LvT4xzQrHUKrVDH5VNSL5s,WiDaID,Q5908653
i-LvT4xzQrHUKrVDH5VNSL5s,RiPeID,0846623992109
i-LvT4xzQrHUKrVDH5VNSL5s,SwePaPeGUID,8a520159-46fb-4746-a601-ce10852c10a4
i-47gyqoVAzDSt4tB6Ka2r6c,WiDaID,Q5909044
i-47gyqoVAzDSt4tB6Ka2r6c,SwePoArID,sj9PGLAlnmUAAAAAABfTbw
i-HKCBHNaesqPFHjWMxwcBN4,WiDaID,Q5909112
i-HKCBHNaesqPFHjWMxwcBN4,SwePoArID,sj9PGLAlnmUAAAAAABfP5w
i-R7JN7wFG1oCMU6AUTLyeTw,WiDaID,Q5909615
i-R7JN7wFG1oCMU6AUTLyeTw,DiSweNaBiID,11488
i-R7JN7wFG1oCMU6AUTLyeTw,SwePoArID,sj9PGLAlnmUAAAAAABfNnw
i-R7JN7wFG1oCMU6AUTLyeTw,UpUnAlID,alvin-person:71801
i-UDziRjgcxgNjFct4MavzVQ,WiDaID,Q5909622
i-UDziRjgcxgNjFct4MavzVQ,SwePoArID,sj9PGLAlnmUAAAAAABfimw
i-7pth3hroNEXFT34XUAtauT,WiDaID,Q5909746
i-7pth3hroNEXFT34XUAtauT,RiPeID,089241104007
i-7pth3hroNEXFT34XUAtauT,SwePaPeGUID,da777434-929b-48b4-9760-5322fe497db5
i-KvvSUXpQB6XXAvDKS5scf5,WiDaID,Q5910313
i-KvvSUXpQB6XXAvDKS5scf5,SwePoArID,0piq-fX0h5AAAAAAAAAxhg
i-KvvSUXpQB6XXAvDKS5scf5,SwePoArID,sj9PGLAlnmUAAAAAABfM-w
i-6WG5sy3umvRtHKftBHDXCs,WiDaID,Q5910405
i-6WG5sy3umvRtHKftBHDXCs,SwePoArID,sj9PGLAlnmUAAAAAABfTag
i-Eacy3hoeNxvqq2LX6QNV8u,WiDaID,Q5910434
i-Eacy3hoeNxvqq2LX6QNV8u,RiPeID,0294138886823
i-Eacy3hoeNxvqq2LX6QNV8u,SwePaPeGUID,57cbe134-829b-4fb8-9cc1-ce2f1cd02f3b
i-7Wb5sxWJb3US6XwWVN1iE3,WiDaID,Q5911900
i-7Wb5sxWJb3US6XwWVN1iE3,DiSweNaBiID,11522
i-7Wb5sxWJb3US6XwWVN1iE3,SwePoArID,0piq-fX0h5AAAAAAAAAzCw
i-7Wb5sxWJb3US6XwWVN1iE3,UpUnAlID,alvin-person:71834
i-7Wb5sxWJb3US6XwWVN1iE3,SwePoArID,sj9PGLAlnmUAAAAAABfTkQ
i-JFdf8g6NtM4vk7seqg5WCv,WiDaID,Q5912008
i-JFdf8g6NtM4vk7seqg5WCv,DiSweNaBiID,11531
i-JFdf8g6NtM4vk7seqg5WCv,SwePoArID,seuNpYu6DKAAAAAAAABm0A
i-JFdf8g6NtM4vk7seqg5WCv,UpUnAlID,alvin-person:41637
i-JFdf8g6NtM4vk7seqg5WCv,SwePoArID,sj9PGLAlnmUAAAAAABfsdQ
i-AY9UmxrTq4s4hcaqyGkSRg,WiDaID,Q5912025
i-AY9UmxrTq4s4hcaqyGkSRg,DiSweNaBiID,11533
i-AY9UmxrTq4s4hcaqyGkSRg,SwePoArID,0piq-fX0h5AAAAAAAAAz7g
i-AY9UmxrTq4s4hcaqyGkSRg,UpUnAlID,alvin-person:41638
i-AY9UmxrTq4s4hcaqyGkSRg,UpUnAlID,alvin-person:4293
i-AY9UmxrTq4s4hcaqyGkSRg,SwePoArID,sj9PGLAlnmUAAAAAABfNsw
i-Nre8fi7HK94Y9oFMQA6s2G,WiDaID,Q5912121
i-Nre8fi7HK94Y9oFMQA6s2G,SwePoArID,sj9PGLAlnmUAAAAAABga-g
i-7MgmRH4uGvkrwTFxWPDkFd,WiDaID,Q5912152
i-7MgmRH4uGvkrwTFxWPDkFd,SwePoArID,sj9PGLAlnmUAAAAAABgagg
i-RuUYnTisfnXPDL3JaSvEKP,WiDaID,Q5912185
i-RuUYnTisfnXPDL3JaSvEKP,DiSweNaBiID,11542
i-RuUYnTisfnXPDL3JaSvEKP,SwePoArID,sj9PGLAlnmUAAAAAABgacA
i-99KJS3F82n3svGRv82RqRZ,WiDaID,Q5912234
i-99KJS3F82n3svGRv82RqRZ,UpUnAlID,alvin-person:71862
i-MwPpv3UiuKKPkEYYaHE5V8,WiDaID,Q5912269
i-S4kasToGSRSM127wSwwPYq,WiDaID,Q5912318
i-S4kasToGSRSM127wSwwPYq,SwePoArID,sj9PGLAlnmUAAAAAABfQUg
i-UN2yUiBdgSDPJiqaTizjtf,WiDaID,Q5912635
i-UN2yUiBdgSDPJiqaTizjtf,RiPeID,0600784831409
i-UN2yUiBdgSDPJiqaTizjtf,SwePaPeGUID,3e2020e4-e222-4752-ad53-0eea2061e233
i-Nhf4qG5vYhmYKAzZDTvxY8,WiDaID,Q5912705
i-Nhf4qG5vYhmYKAzZDTvxY8,RiPeID,0958769374801
i-Nhf4qG5vYhmYKAzZDTvxY8,SwePaPeGUID,4e07aab1-f2c4-49be-a385-6f859da3b23b
i-2TWbQYA8ZvveMrG4prL575,WiDaID,Q5913021
i-2TWbQYA8ZvveMrG4prL575,DiSweNaBiID,11572
i-2TWbQYA8ZvveMrG4prL575,SwePoArID,0piq-fX0h5AAAAAAAAA44w
i-2TWbQYA8ZvveMrG4prL575,UpUnAlID,alvin-person:41660
i-2TWbQYA8ZvveMrG4prL575,SwePoArID,sj9PGLAlnmUAAAAAABfNSw
i-E62dRxYV1gQK174YmcQa9s,WiDaID,Q5913839
i-E62dRxYV1gQK174YmcQa9s,DiSweNaBiID,11602
i-E62dRxYV1gQK174YmcQa9s,SwePoArID,mLh5P0pzYFAAAAAAAAAuNQ
i-E62dRxYV1gQK174YmcQa9s,UpUnAlID,alvin-person:61857
i-E62dRxYV1gQK174YmcQa9s,SwePoArID,sj9PGLAlnmUAAAAAABgZ9w
i-U22vAKBq8RA2Ji6KCU4j6Z,WiDaID,Q5913901
i-U22vAKBq8RA2Ji6KCU4j6Z,SwePoArID,sj9PGLAlnmUAAAAAABfOaQ
i-KC7Pg8aEPmzzkGC8SbK2cS,WiDaID,Q5913938
i-KC7Pg8aEPmzzkGC8SbK2cS,RiPeID,0778276090510
i-KC7Pg8aEPmzzkGC8SbK2cS,SwePaPeGUID,18c1a7b0-6df3-4d89-bb1b-61a8027217eb
i-HqRXpcNvVcpAFSfTDWhdNx,WiDaID,Q5914152
i-HqRXpcNvVcpAFSfTDWhdNx,DiSweNaBiID,11612
i-HqRXpcNvVcpAFSfTDWhdNx,SwePoArID,sj9PGLAlnmUAAAAAABge0w
i-J3dXRRQS9rfKHZRxyWhaa9,WiDaID,Q5914189
i-J3dXRRQS9rfKHZRxyWhaa9,DiSweNaBiID,11619
i-J3dXRRQS9rfKHZRxyWhaa9,SwePoArID,sj9PGLAlnmUAAAAAABgaog
i-Akp6TAGeiXLBcodZf8itDp,WiDaID,Q5914280
i-Akp6TAGeiXLBcodZf8itDp,DiSweNaBiID,11631
i-Akp6TAGeiXLBcodZf8itDp,SwePoArID,sj9PGLAlnmUAAAAAAB49eg
i-Akp6TAGeiXLBcodZf8itDp,SwePoArID,sj9PGLAlnmUAAAAAABgZ3g
i-TEFXMjR6WsvCeeLdc2wQ82,WiDaID,Q5914483
i-TEFXMjR6WsvCeeLdc2wQ82,RiPeID,0708483204009
i-TEFXMjR6WsvCeeLdc2wQ82,SwePaPeGUID,d7c32154-83e4-11d4-ae60-0050040c9b55
i-UUw7afQCqPUFVbPewWF9Bj,WiDaID,Q5914552
i-UUw7afQCqPUFVbPewWF9Bj,SwePoArID,sj9PGLAlnmUAAAAAABfQgw
i-6weoksKJjp9FpcovmmJaVU,WiDaID,Q5915062
i-6weoksKJjp9FpcovmmJaVU,SwePoArID,sj9PGLAlnmUAAAAAABgfmw
i-Uz7cZf4oGUuoz6EezAgWUj,WiDaID,Q5915513
i-Uz7cZf4oGUuoz6EezAgWUj,SwePoArID,sj9PGLAlnmUAAAAAABfPxA
i-V193Sbzem4fs1MBp32cuww,WiDaID,Q5915963
i-V193Sbzem4fs1MBp32cuww,RiPeID,0566638963807
i-V193Sbzem4fs1MBp32cuww,SwePaPeGUID,458283a0-aa2f-42fc-8111-61d717139152
i-LKL9DZ1y7arzx4nLikvwFV,WiDaID,Q5916306
i-LKL9DZ1y7arzx4nLikvwFV,DiSweNaBiID,11679
i-LKL9DZ1y7arzx4nLikvwFV,SwePoArID,0piq-fX0h5AAAAAAAAA_qg
i-LKL9DZ1y7arzx4nLikvwFV,UpUnAlID,alvin-person:41688
i-LKL9DZ1y7arzx4nLikvwFV,SwePoArID,sj9PGLAlnmUAAAAAABfNpg
i-Vmzwz2CeXhKe21YDqhMFjV,WiDaID,Q5916422
i-Vmzwz2CeXhKe21YDqhMFjV,SwePoArID,sj9PGLAlnmUAAAAAABfTcA
i-MUyEorK3Jrs76puMnBfwJQ,WiDaID,Q5916602
i-MUyEorK3Jrs76puMnBfwJQ,DiSweNaBiID,11689
i-MUyEorK3Jrs76puMnBfwJQ,SwePoArID,WQknIBFpuuAAAAAAAANhZA
i-MUyEorK3Jrs76puMnBfwJQ,UpUnAlID,alvin-person:71969
i-MUyEorK3Jrs76puMnBfwJQ,SwePoArID,sj9PGLAlnmUAAAAAABfQzA
i-KMNhDimDdFZa9YsdoMSHgX,WiDaID,Q5916741
i-KMNhDimDdFZa9YsdoMSHgX,DiSweNaBiID,11696
i-KMNhDimDdFZa9YsdoMSHgX,SwePoArID,0piq-fX0h5AAAAAAAAA_Hg
i-KMNhDimDdFZa9YsdoMSHgX,SwePoArID,sj9PGLAlnmUAAAAAABgRbw
i-Y5DiNb3Zv5ZknxvNLSpsUi,WiDaID,Q5916859
i-Y5DiNb3Zv5ZknxvNLSpsUi,SwePoArID,sj9PGLAlnmUAAAAAABgReg
i-JPcMnktADiVLFCozHa7Fnc,WiDaID,Q5917649
i-JPcMnktADiVLFCozHa7Fnc,SwePoArID,sj9PGLAlnmUAAAAAABfsCg
i-7AdEUptmDDBeNmgpp22aZb,WiDaID,Q5917908
i-7AdEUptmDDBeNmgpp22aZb,SwePoArID,sj9PGLAlnmUAAAAAABfNgA
i-7AdEUptmDDBeNmgpp22aZb,UpUnAlID,alvin-person:71985
i-BHVsLDz5YDDkjyE1f5Gzz3,WiDaID,Q5917980
i-BHVsLDz5YDDkjyE1f5Gzz3,RiPeID,0627722735100
i-BHVsLDz5YDDkjyE1f5Gzz3,SwePaPeGUID,d7c326dd-83e4-11d4-ae60-0050040c9b55
i-4AoviZAYm1bh8P6DGhtEpF,WiDaID,Q5918002
i-4AoviZAYm1bh8P6DGhtEpF,DiSweNaBiID,11713
i-4AoviZAYm1bh8P6DGhtEpF,SwePoArID,sj9PGLAlnmUAAAAAABfRwA
i-3zzz13sYF8R3yasCzbSJXe,WiDaID,Q5918403
i-3zzz13sYF8R3yasCzbSJXe,RiPeID,013600422205
i-3zzz13sYF8R3yasCzbSJXe,SwePaPeGUID,79aaac3d-6ad9-4d25-932f-981099396012
i-QkL9NojUdzeRLYoZHg35Cx,WiDaID,Q5919846
i-QkL9NojUdzeRLYoZHg35Cx,RiPeID,0790996600918
i-QkL9NojUdzeRLYoZHg35Cx,SwePaPeGUID,47b0f7e7-aa03-4c8d-a5da-0c8de80e4d80
i-RFayvidMxuNczAd1Kjormd,WiDaID,Q5919954
i-RFayvidMxuNczAd1Kjormd,SwePoArID,0piq-fX0h5AAAAAAAAA-QA
i-GH7iZ7NVaSqEDS8WQo1j8G,WiDaID,Q5920197
i-GH7iZ7NVaSqEDS8WQo1j8G,SwePoArID,sj9PGLAlnmUAAAAAABfQLw
i-S9pkMWTec6tTT7sDMuDncn,WiDaID,Q5920219
i-S9pkMWTec6tTT7sDMuDncn,SwePoArID,0piq-fX0h5AAAAAAAABB8g
i-S9pkMWTec6tTT7sDMuDncn,SwePoArID,sj9PGLAlnmUAAAAAABgajA
i-KpeDiXpqmHppgJ6ygKRBep,WiDaID,Q5923213
i-KpeDiXpqmHppgJ6ygKRBep,SwePoArID,sj9PGLAlnmUAAAAAABfTkg
