wiki_id,start,end,party,party_id
Q5588504,,,Kristdemokraterna,Q213654
Q5588689,,,Första kammarens protektionistiska parti,Q7251368
Q5588938,,,Vänsterpartiet,Q110837
Q5588966,,,Liberalerna,Q110857
Q5588970,,,Socialdemokraterna,Q105112
Q5589026,,,Liberalerna,Q110857
Q5589038,,,Socialdemokraterna,Q105112
Q5590197,,,Moderaterna,Q110843
Q5591245,,,Gamla lantmannapartiet,Q10502466
Q5591469,,,Liberala samlingspartiet,Q1594086
Q5591597,,,Socialdemokraterna,Q105112
Q5591628,,,Liberala samlingspartiet,Q1594086
Q5591632,,,Socialdemokraterna,Q105112
Q5591643,,,Lantmannapartiet,Q6487621
Q5591651,,,Folkpartiet,Q53764745
Q5591673,,,Folkpartiet,Q53764745
Q5591679,,,Lantmannapartiet,Q6487621
Q5591682,,,Lantmannapartiet,Q6487621
Q5591682,,,Liberala samlingspartiet,Q1594086
Q5591686,,,Socialdemokraterna,Q105112
Q5591718,,,Vänsterpartiet,Q110837
Q5591837,,,Socialdemokraterna,Q105112
Q5591877,,,vilde,Q1309957
Q5593837,,,Liberala samlingspartiet,Q1594086
Q5596130,,,Moderaterna,Q110843
Q5596953,,,Liberalerna,Q110857
Q5596960,,,Folkpartiet,Q53764745
Q5597554,,,Liberalerna,Q110857
Q5598255,,,Socialdemokraterna,Q105112
Q5599215,,,Liberalerna,Q110857
Q5600469,,,Lantmannapartiet,Q6487621
Q5600483,,,Liberalerna,Q110857
Q5600515,,,Lantmannapartiet,Q6487621
Q5600648,,,Moderaterna,Q110843
Q5601098,,,Liberala samlingspartiet,Q1594086
Q5601391,,,Liberala samlingspartiet,Q1594086
Q5602080,,,Moderaterna,Q110843
Q5602213,,,Socialdemokraterna,Q105112
Q5602596,,,Folkpartiet,Q53764745
Q5602814,,,Moderaterna,Q110843
Q5602835,,,Kristdemokraterna,Q213654
Q5602918,,,Moderaterna,Q110843
Q5602997,,,Socialdemokraterna,Q105112
Q5603047,,,Bondeförbundet,Q110472693
Q5603051,,,Liberalerna,Q110857
Q5603080,,,Socialdemokraterna,Q105112
Q5603083,,,Centerpartiet,Q110832
Q5603110,,,Socialdemokraterna,Q105112
Q5603128,,,Folkpartiet,Q53764745
Q5603137,,,Folkpartiet,Q53764745
Q5603158,,,Socialdemokraterna,Q105112
Q5603231,,,Första kammarens nationella parti,Q3480145
Q5603264,,,Socialdemokraterna,Q105112
Q5603292,,,Nya lantmannapartiet,Q10604308
Q5603332,,,Socialdemokraterna,Q105112
Q5603335,,,Socialdemokraterna,Q105112
Q5603378,,,Socialdemokraterna,Q105112
Q5603399,,,Centerpartiet,Q110832
Q5603432,,,Liberala samlingspartiet,Q1594086
Q5603467,,,Socialdemokraterna,Q105112
Q5603482,,,Socialdemokraterna,Q105112
Q5603503,,,Högerpartiet,Q111033682
Q5603522,,,Liberalerna,Q110857
Q5603637,,,Kristdemokraterna,Q213654
Q5604013,,,Liberalerna,Q110857
Q5604541,,,Moderaterna,Q110843
Q5604679,,,Liberalerna,Q110857
Q5605493,,,Moderaterna,Q110843
Q5605672,,,Moderaterna,Q110843
Q5605676,,,Nya lantmannapartiet,Q10604308
Q5605713,,,Lantmannapartiet,Q6487621
Q5606101,,,Liberala samlingspartiet,Q1594086
Q5608191,,,Vänsterpartiet,Q110837
Q5608366,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5608369,,,Liberalerna,Q110857
Q5608541,,,vilde,Q1309957
Q5609071,,,Miljöpartiet,Q213451
Q5609574,,,Moderaterna,Q110843
Q5610761,,,Högerpartiet,Q111033682
Q5611046,,,Liberala samlingspartiet,Q1594086
Q5612133,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5612906,,,Lantmannapartiet,Q6487621
Q5612921,,,Liberala samlingspartiet,Q1594086
Q5613568,,,Första kammarens konservativa grupp,Q10501498
Q5613767,,,Socialdemokraterna,Q105112
Q5614917,,,Första kammarens nationella parti,Q3480145
Q5614977,,,Moderaterna,Q110843
Q5615201,,,Första kammarens minoritetsparti,Q10501500
Q5615270,,,Moderaterna,Q110843
Q5615281,,,Socialdemokraterna,Q105112
Q5615346,,,Folkpartiet,Q53764745
Q5615362,,,Liberalerna,Q110857
Q5615380,,,Liberalerna,Q110857
Q5615474,,,Socialdemokraterna,Q105112
Q5615773,,,Socialdemokraterna,Q105112
Q5615831,,,Miljöpartiet,Q213451
Q5616069,,,Socialdemokraterna,Q105112
Q5616216,,,Ny demokrati,Q967278
Q5616258,,,Miljöpartiet,Q213451
Q56164156,,,Sverigedemokraterna,Q504069
Q5616432,,,Socialdemokraterna,Q105112
Q5616520,,,Liberala samlingspartiet,Q1594086
Q5616559,,,Moderaterna,Q110843
Q5616762,,,Moderaterna,Q110843
Q5616773,,,Lantmannapartiet,Q6487621
Q5616783,,,Lantmannapartiet,Q6487621
Q5616869,,,Socialdemokraterna,Q105112
Q5616881,,,Moderaterna,Q110843
Q5616883,,,Centerpartiet,Q110832
Q5616901,,,Socialdemokraterna,Q105112
Q5616960,,,Liberalerna,Q110857
Q5617240,,,Högerpartiet,Q111033682
Q5617414,,,Moderaterna,Q110843
Q5618613,,,Bondeförbundet,Q110472693
Q5618652,,,Folkpartiet,Q53764745
Q5618676,,,Liberalerna,Q110857
Q5618990,,,Folkpartiet,Q53764745
Q5619070,,,Centerpartiet,Q110832
Q5619080,,,Socialdemokraterna,Q105112
Q5619091,,,Socialdemokraterna,Q105112
Q5619098,,,Liberalerna,Q110857
Q5619373,,,Liberalerna,Q110857
Q5620151,,,Centerpartiet,Q110832
Q5620975,,,Centerpartiet,Q110832
Q5620978,,,Moderaterna,Q110843
Q5621108,,,Socialdemokraterna,Q105112
Q5621134,,,Bondeförbundet,Q110472693
Q562127,,,Liberala samlingspartiet,Q1594086
Q5621490,,,Socialdemokraterna,Q105112
Q5621600,,,Högerpartiet,Q111033682
Q5621628,,,Första kammarens minoritetsparti,Q10501500
Q56229207,,,Vänsterpartiet,Q110837
Q5623074,,,Lantmannapartiet,Q6487621
Q5624774,,,Moderaterna,Q110843
Q5626644,,,Moderaterna,Q110843
Q5626645,,,Socialdemokraterna,Q105112
Q5626648,,,Socialdemokraterna,Q105112
Q5626919,,,Bondeförbundet,Q110472693
Q5626921,,,Socialdemokraterna,Q105112
Q5626942,,,Socialdemokraterna,Q105112
Q5627064,,,Socialdemokraterna,Q105112
Q5627199,,,Liberalerna,Q110857
Q5627221,,,Socialdemokraterna,Q105112
Q5627271,,,Högerpartiet,Q111033682
Q5627416,,,Folkpartiet,Q53764745
Q5627474,,,Högerpartiet,Q111033682
Q5627750,,,Centerpartiet,Q110832
Q5627923,,,Bondeförbundet,Q110472693
Q5627932,,,Socialdemokraterna,Q105112
Q5628155,,,Miljöpartiet,Q213451
Q5628983,,,Vänsterpartiet,Q110837
Q5629023,,,Liberalerna,Q110857
Q5629550,,,Socialdemokraterna,Q105112
Q5629840,,,Lantmannapartiet,Q6487621
Q5629861,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5629963,,,Liberala samlingspartiet,Q1594086
Q5629976,,,Liberalerna,Q110857
Q5629994,,,Kristdemokraterna,Q213654
Q5630009,,,Socialdemokraterna,Q105112
Q5630040,,,Liberala samlingspartiet,Q1594086
Q5630174,,,Lantmannapartiet,Q6487621
Q5630490,,,Liberala samlingspartiet,Q1594086
Q5630550,,,Socialdemokraterna,Q105112
Q5630611,,,Liberala samlingspartiet,Q1594086
Q5650123,,,Centerpartiet,Q110832
Q5650283,,,Socialdemokraterna,Q105112
Q5650744,,,Socialdemokraterna,Q105112
Q5650816,,,Moderaterna,Q110843
Q5653837,,,Centerpartiet,Q110832
Q5653897,,,Moderaterna,Q110843
Q56640168,,,Miljöpartiet,Q213451
Q56660151,,,Moderaterna,Q110843
Q56669198,,,Sverigedemokraterna,Q504069
Q56706633,,,Socialdemokraterna,Q105112
Q56706638,,,Kristdemokraterna,Q213654
Q56743173,,,Liberalerna,Q110857
Q56923131,,,Socialdemokraterna,Q105112
Q56925588,,,Sverigedemokraterna,Q504069
Q5698343,,,Vänsterpartiet,Q110837
Q5707468,,,Moderaterna,Q110843
Q5707505,,,Gamla lantmannapartiet,Q10502466
Q5707578,,,Socialdemokraterna,Q105112
Q5707649,,,Socialdemokraterna,Q105112
Q5707657,,,Socialdemokraterna,Q105112
Q5707689,,,Högerpartiet,Q111033682
Q5708107,,,Kristdemokraterna,Q213654
Q5708322,,,Lantmannapartiet,Q6487621
Q5708424,,,Socialdemokraterna,Q105112
Q5708769,,,Liberala samlingspartiet,Q1594086
Q5708784,,,Liberalerna,Q110857
Q5708812,,,Nya lantmannapartiet,Q10604308
Q5708826,,,Bondeförbundet,Q110472693
Q5708836,,,Folkpartiet,Q53764745
Q5708858,,,Liberalerna,Q110857
Q5708890,,,Liberala samlingspartiet,Q1594086
Q5708904,,,Högerpartiet,Q111033682
Q5708979,,,Moderaterna,Q110843
Q5709148,,,Socialdemokraterna,Q105112
Q5709269,,,Centerpartiet,Q110832
Q5710001,,,Socialdemokraterna,Q105112
Q5710101,,,Centerpartiet,Q110832
Q5710189,,,Socialdemokraterna,Q105112
Q5711082,,,Moderaterna,Q110843
Q5711342,,,Liberala samlingspartiet,Q1594086
Q5711551,,,Socialdemokraterna,Q105112
Q5711655,,,Socialdemokraterna,Q105112
Q5712343,,,Socialdemokraterna,Q105112
Q5712545,,,Folkpartiet,Q53764745
Q5712558,,,Socialdemokraterna,Q105112
Q5712735,,,Lantmannapartiet,Q6487621
Q5712783,,,Liberala samlingspartiet,Q1594086
Q5713029,,,Socialdemokraterna,Q105112
Q5713152,,,Socialdemokraterna,Q105112
Q5713444,,,Liberalerna,Q110857
Q5713705,,,Folkpartiet,Q53764745
Q5714526,,,Lantmannapartiet,Q6487621
Q5714566,,,Socialdemokraterna,Q105112
Q5714625,,,Socialdemokraterna,Q105112
Q5714661,,,Socialdemokraterna,Q105112
Q5714670,,,Socialdemokraterna,Q105112
Q5714707,,,Första kammarens nationella parti,Q3480145
Q5714759,,,Nya lantmannapartiet,Q10604308
Q5714844,,,Bondeförbundet,Q110472693
Q5714937,,,Socialdemokraterna,Q105112
Q5715009,,,Lantmannapartiet,Q6487621
Q5715031,,,Liberala samlingspartiet,Q1594086
Q5715071,,,Kristdemokraterna,Q213654
Q5715103,,,Högerpartiet,Q111033682
Q5715124,,,Socialdemokraterna,Q105112
Q5715151,,,Moderaterna,Q110843
Q5715185,,,Socialdemokraterna,Q105112
Q5715273,,,Socialdemokraterna,Q105112
Q5715293,,,Centerpartiet,Q110832
Q5715419,,,Lantmannapartiet,Q6487621
Q5715763,,,Liberala samlingspartiet,Q1594086
Q5715925,,,Bondeförbundet,Q110472693
Q5715991,,,Liberala samlingspartiet,Q1594086
Q5716008,,,Socialdemokraterna,Q105112
Q5716080,,,Socialdemokraterna,Q105112
Q5716147,,,Socialdemokraterna,Q105112
Q5716172,,,Centerpartiet,Q110832
Q5716200,,,Ny demokrati,Q967278
Q5716251,,,Socialdemokraterna,Q105112
Q5716315,,,Liberala samlingspartiet,Q1594086
Q5716335,,,Socialdemokraterna,Q105112
Q5716350,,,Socialdemokraterna,Q105112
Q5716447,,,Bondeförbundet,Q110472693
Q5716490,,,Moderaterna,Q110843
Q5716511,,,Moderaterna,Q110843
Q5716548,,,Socialdemokraterna,Q105112
Q5716610,,,Moderaterna,Q110843
Q5716662,,,Centerpartiet,Q110832
Q5716673,,,Miljöpartiet,Q213451
Q5716681,,,Högerpartiet,Q111033682
Q5716688,,,Lantmannapartiet,Q6487621
Q5716747,,,Folkpartiet,Q53764745
Q5716833,,,Socialdemokraterna,Q105112
Q57168632,,,Liberalerna,Q110857
Q57168687,,,Miljöpartiet,Q213451
Q57168687,,,Miljöpartister i Svenska kyrkan De Gröna,Q10585380
Q57168691,,,Miljöpartiet,Q213451
Q57168695,,,Moderaterna,Q110843
Q57168699,,,Miljöpartiet,Q213451
Q57168710,,,Miljöpartiet,Q213451
Q57168715,,,Centerpartiet,Q110832
Q57168719,,,Moderaterna,Q110843
Q57168726,,,Centerpartiet,Q110832
Q57168729,,,Liberalerna,Q110857
Q57168740,,,Vänsterpartiet,Q110837
Q57168756,,,Vänsterpartiet,Q110837
Q57168773,,,Vänsterpartiet,Q110837
Q57168779,,,Vänsterpartiet,Q110837
Q57168784,,,Vänsterpartiet,Q110837
Q57168821,,,Moderaterna,Q110843
Q57168837,,,Socialdemokraterna,Q105112
Q57168842,,,Socialdemokraterna,Q105112
Q57168927,,,Socialdemokraterna,Q105112
Q5717066,,,Liberala samlingspartiet,Q1594086
Q5717076,,,Centerpartiet,Q110832
Q571725,,,Kristdemokraterna,Q213654
Q5717329,,,Vänsterpartiet,Q110837
Q5717466,,,Liberala samlingspartiet,Q1594086
Q5717497,,,Moderaterna,Q110843
Q5717777,,,Socialdemokraterna,Q105112
Q5718105,,,Liberalerna,Q110857
Q5718312,,,Liberalerna,Q110857
Q5718524,,,Lantmannapartiet,Q6487621
Q5718546,,,Lantmannapartiet,Q6487621
Q5718617,,,Liberalerna,Q110857
Q5719102,,,Socialdemokraterna,Q105112
Q5719171,,,Högerpartiet,Q111033682
Q5719184,,,Socialdemokraterna,Q105112
Q5719585,,,Kristdemokraterna,Q213654
Q5719585,,,Moderaterna,Q110843
Q5720571,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5721212,,,Socialdemokraterna,Q105112
Q5721610,,,Högerpartiet,Q111033682
Q5722612,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5722697,,,Högerpartiet,Q111033682
Q5722712,,,Första kammarens nationella parti,Q3480145
Q5722759,,,Socialdemokraterna,Q105112
Q5722769,,,Socialdemokraterna,Q105112
Q5723045,,,Liberalerna,Q110857
Q5723076,,,Socialdemokraterna,Q105112
Q5723085,,,Lantmannapartiet,Q6487621
Q5723243,,,Högerpartiet,Q111033682
Q57232743,,,Socialdemokraterna,Q105112
Q5723350,,,Moderaterna,Q110843
Q5724200,,,Socialdemokraterna,Q105112
Q5724207,,,Första kammarens protektionistiska parti,Q7251368
Q5725116,,,Första kammarens nationella parti,Q3480145
Q5726007,,,Socialdemokraterna,Q105112
Q5727115,,,Första kammarens protektionistiska parti,Q7251368
Q57280146,,,Kristdemokraterna,Q213654
Q57297792,,,Socialdemokraterna,Q105112
Q57304579,,,Centerpartiet,Q110832
Q5731042,,,Moderaterna,Q110843
Q5731096,,,Socialdemokraterna,Q105112
Q5732323,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5732483,,,Andra kammarens center,Q10411412
Q5732483,,,Gamla lantmannapartiet,Q10502466
Q5732551,,,Första kammarens protektionistiska parti,Q7251368
Q5733290,,,Första kammarens nationella parti,Q3480145
Q5734425,,,Centerpartiet,Q110832
Q5735299,,,Första kammarens protektionistiska parti,Q7251368
Q5735572,,,Socialdemokraterna,Q105112
Q5736508,,,Socialdemokraterna,Q105112
Q5736786,,,Socialdemokraterna,Q105112
Q5737254,,,Socialdemokraterna,Q105112
Q5737298,,,Moderaterna,Q110843
Q5737409,,,Liberala samlingspartiet,Q1594086
Q5737435,,,Lantmannapartiet,Q6487621
Q5737442,,,Första kammarens nationella parti,Q3480145
Q5737622,,,Moderaterna,Q110843
Q5737702,,,Första kammarens protektionistiska parti,Q7251368
Q5737756,,,Liberala samlingspartiet,Q1594086
Q5737824,,,Första kammarens nationella parti,Q3480145
Q5737841,,,Kristdemokraterna,Q213654
Q5739826,,,Socialdemokraterna,Q105112
Q5740624,,,Socialdemokraterna,Q105112
Q5740653,,,Sverigedemokraterna,Q504069
Q5740872,,,Centerpartiet,Q110832
Q5740878,,,Moderaterna,Q110843
Q5740906,,,Socialdemokraterna,Q105112
Q5740943,,,Bondeförbundet,Q110472693
Q5740956,,,Socialdemokraterna,Q105112
Q5741003,,,Vänsterpartiet,Q110837
Q5741047,,,Socialdemokraterna,Q105112
Q5741346,,,Folkpartiet,Q53764745
Q5741409,,,Centern (partigrupp 1873-1882),Q10444846
Q5741646,,,Lantmannapartiet,Q6487621
Q5742215,,,Socialdemokraterna,Q105112
Q5742656,,,Liberalerna,Q110857
Q5743300,,,Folkpartiet,Q53764745
Q5743490,,,Miljöpartiet,Q213451
Q5743643,,,Vänsterpartiet,Q110837
Q5743710,,,Moderaterna,Q110843
Q5743823,,,Moderaterna,Q110843
Q5743831,,,Socialdemokraterna,Q105112
Q5744512,,,Bondeförbundet,Q110472693
Q5745534,,,Folkpartiet,Q53764745
Q5745541,,,Socialdemokraterna,Q105112
Q5745712,,,Socialdemokraterna,Q105112
Q5746404,,,Folkpartiet,Q53764745
Q5746460,,,Högerpartiet,Q111033682
Q5747727,,,Socialdemokraterna,Q105112
Q574782,,,Moderaterna,Q110843
Q5747977,,,Liberala samlingspartiet,Q1594086
Q5748097,,,Socialdemokraterna,Q105112
Q5750886,,,Sverigedemokraterna,Q504069
Q5751782,,,Bondeförbundet,Q110472693
Q5753607,,,Socialdemokraterna,Q105112
Q5753620,,,Liberalerna,Q110857
Q5754792,,,Socialdemokraterna,Q105112
Q5755093,,,Liberala samlingspartiet,Q1594086
Q5755262,,,Liberala samlingspartiet,Q1594086
Q5756351,,,Moderaterna,Q110843
Q5757569,,,Högerpartiet,Q111033682
Q5759661,,,Socialdemokraterna,Q105112
Q5759675,,,Socialdemokraterna,Q105112
Q5762221,,,Liberala samlingspartiet,Q1594086
Q5762288,,,Liberala samlingspartiet,Q1594086
Q5765303,,,Högerpartiet,Q111033682
Q5765967,,,Miljöpartiet,Q213451
Q5766619,,,Centerpartiet,Q110832
Q5766898,,,Moderaterna,Q110843
Q5767496,,,Liberalerna,Q110857
Q5767860,,,Socialdemokraterna,Q105112
Q5767954,,,Socialdemokraterna,Q105112
Q5768473,,,Liberala samlingspartiet,Q1594086
Q5768614,,,Centerpartiet,Q110832
Q5768642,,,Frisinnade folkpartiet,Q4887122
Q5768681,,,Socialdemokraterna,Q105112
Q5768911,,,Moderaterna,Q110843
Q5768933,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5769170,,,Moderaterna,Q110843
Q5770090,,,Socialdemokraterna,Q105112
Q5772563,,,Första kammarens protektionistiska parti,Q7251368
Q5773583,,,Första kammarens protektionistiska parti,Q7251368
Q5773997,,,Socialdemokraterna,Q105112
Q5774246,,,Bondeförbundet,Q110472693
Q5774566,,,Socialdemokraterna,Q105112
Q5774706,,,Moderaterna,Q110843
Q5775203,,,Lantmannapartiet,Q6487621
Q5776203,,,Liberala samlingspartiet,Q1594086
Q5776226,,,Liberala samlingspartiet,Q1594086
Q5776520,,,Lantmannapartiet,Q6487621
Q5776789,,,Liberalerna,Q110857
Q5776798,,,Lantmannapartiet,Q6487621
Q5776889,,,Socialdemokraterna,Q105112
Q5776913,,,Moderaterna,Q110843
Q5777410,,,Socialdemokraterna,Q105112
Q5777440,,,Folkpartiet,Q53764745
Q5777596,,,Lantmannapartiet,Q6487621
Q5777636,,,Socialdemokraterna,Q105112
Q5777671,,,Socialdemokraterna,Q105112
Q5777677,,,Första kammarens nationella parti,Q3480145
Q5777681,,,Liberala samlingspartiet,Q1594086
Q5777686,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5777699,,,Socialdemokraterna,Q105112
Q5777713,,,Socialdemokraterna,Q105112
Q5777728,,,Folkpartiet,Q53764745
Q5777750,,,Kristdemokraterna,Q213654
Q5777857,,,Socialdemokraterna,Q105112
Q5777864,,,Kristdemokraterna,Q213654
Q5777943,,,Centerpartiet,Q110832
Q5777951,,,Socialdemokraterna,Q105112
Q5777989,,,Bondeförbundet,Q110472693
Q5778140,,,Liberalerna,Q110857
Q5778234,,,Bondeförbundet,Q110472693
Q5778281,,,Socialdemokraterna,Q105112
Q5778331,,,Socialdemokraterna,Q105112
Q5778392,,,Vänsterpartiet,Q110837
Q5778433,,,Centerpartiet,Q110832
Q5778494,,,Socialdemokraterna,Q105112
Q5779149,,,Socialdemokraterna,Q105112
Q5779628,,,Kristdemokraterna,Q213654
Q5779975,,,Liberalerna,Q110857
Q5780291,,,Socialdemokraterna,Q105112
Q5780366,,,Liberalerna,Q110857
Q5780429,,,Socialdemokraterna,Q105112
Q5780876,,,Moderaterna,Q110843
Q5781437,,,Liberalerna,Q110857
Q5781669,,,Moderaterna,Q110843
Q5781683,,,Lantmannapartiet,Q6487621
Q5781951,,,Vänsterpartiet,Q110837
Q5781968,,,Socialdemokraterna,Q105112
Q5781989,,,Liberala samlingspartiet,Q1594086
Q5782422,,,Moderaterna,Q110843
Q5782446,,,Socialdemokraterna,Q105112
Q5782529,,,Socialdemokraterna,Q105112
Q5782657,,,Socialdemokraterna,Q105112
Q5782706,,,Socialdemokraterna,Q105112
Q5782765,,,Liberala samlingspartiet,Q1594086
Q5782782,,,Socialdemokraterna,Q105112
Q5782910,,,Moderaterna,Q110843
Q5782917,,,Moderaterna,Q110843
Q5783589,,,Kristdemokraterna,Q213654
Q5783838,,,Socialdemokraterna,Q105112
Q5784158,,,Socialdemokraterna,Q105112
Q5784455,,,Lantmannapartiet,Q6487621
Q5784568,,,Socialdemokraterna,Q105112
Q5784621,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5784915,,,Lantmannapartiet,Q6487621
Q5785251,,,Första kammarens protektionistiska parti,Q7251368
Q5785420,,,Första kammarens nationella parti,Q3480145
Q5785730,,,Socialdemokraterna,Q105112
Q5785833,,,Högerpartiet,Q111033682
Q5785982,,,Liberalerna,Q110857
Q5785989,,,Första kammarens nationella parti,Q3480145
Q5786495,,,Vänsterpartiet,Q110837
Q5786592,,,Folkpartiet,Q53764745
Q5786657,,,Socialdemokraterna,Q105112
Q5786666,,,Moderaterna,Q110843
Q5786787,,,Bondeförbundet,Q110472693
Q5786852,,,Första kammarens nationella parti,Q3480145
Q5786852,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5786904,,,Socialdemokraterna,Q105112
Q5787435,,,Liberalerna,Q110857
Q5787447,,,Liberalerna,Q110857
Q5788293,,,Frisinnade landsföreningen,Q10499215
Q5788293,,,Liberalerna,Q110857
Q5788852,,,Liberalerna,Q110857
Q5788959,,,Socialdemokraterna,Q105112
Q5788984,,,Folkpartiet,Q53764745
Q5789075,,,Moderaterna,Q110843
Q5789087,,,Moderaterna,Q110843
Q5789103,,,Moderaterna,Q110843
Q5789110,,,Socialdemokraterna,Q105112
Q5789179,,,Ministeriella partiet,Q10585839
Q5789179,,,Nyliberala partiet,Q10604782
Q5789245,,,Socialdemokraterna,Q105112
Q5789491,,,Centerpartiet,Q110832
Q5789497,,,Liberalerna,Q110857
Q5789622,,,Moderaterna,Q110843
Q5789629,,,Socialdemokraterna,Q105112
Q5789652,,,Centerpartiet,Q110832
Q5789663,,,Socialdemokraterna,Q105112
Q5789691,,,Socialdemokraterna,Q105112
Q5789726,,,Socialdemokraterna,Q105112
Q5792804,,,Socialdemokraterna,Q105112
Q5795077,,,Vänsterpartiet,Q110837
Q5795147,,,Socialdemokraterna,Q105112
Q5795166,,,Moderaterna,Q110843
Q5795345,,,Liberalerna,Q110857
Q5795578,,,Lantmannapartiet,Q6487621
Q5795618,,,Första kammarens protektionistiska parti,Q7251368
Q5795618,,,Moderaterna,Q110843
Q5795668,,,Liberala samlingspartiet,Q1594086
Q5795712,,,Första kammarens nationella parti,Q3480145
Q5795712,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5795789,,,Socialdemokraterna,Q105112
Q5795851,,,Moderaterna,Q110843
Q5795894,,,Centerpartiet,Q110832
Q5796014,,,Moderaterna,Q110843
Q5796046,,,Gamla lantmannapartiet,Q10502466
Q5796046,,,Liberala samlingspartiet,Q1594086
Q5796149,,,Socialdemokraterna,Q105112
Q5796210,,,Socialdemokraterna,Q105112
Q5796375,,,Moderaterna,Q110843
Q5796416,,,Socialdemokraterna,Q105112
Q5796614,,,Socialdemokraterna,Q105112
Q5796660,,,Socialdemokraterna,Q105112
Q5796893,,,Moderaterna,Q110843
Q5796905,,,Moderaterna,Q110843
Q5797491,,,Bondeförbundet,Q110472693
Q5797802,,,Liberala samlingspartiet,Q1594086
Q5798582,,,Socialdemokraterna,Q105112
Q5798617,,,Socialdemokraterna,Q105112
Q5798778,,,Socialdemokraterna,Q105112
Q5798796,,,Moderaterna,Q110843
Q5798850,,,Socialdemokraterna,Q105112
Q5798912,,,Vänsterpartiet,Q110837
Q5798982,,,Miljöpartiet,Q213451
Q5799040,,,Socialdemokraterna,Q105112
Q5799292,,,Lantmannapartiet,Q6487621
Q5799323,,,Socialdemokraterna,Q105112
Q5799722,,,Socialdemokraterna,Q105112
Q5799756,,,Liberala samlingspartiet,Q1594086
Q5800743,,,Liberalerna,Q110857
Q5800971,,,Socialdemokraterna,Q105112
Q5801307,,,Socialdemokraterna,Q105112
Q5801464,,,Vänsterpartiet,Q110837
Q5801470,,,Socialdemokraterna,Q105112
Q5801482,,,Moderaterna,Q110843
Q5802301,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5802433,,,Socialdemokraterna,Q105112
Q5802544,,,Socialdemokraterna,Q105112
Q5802833,,,Högerpartiet,Q111033682
Q5802878,,,Första kammarens moderata parti,Q10501501
Q5803123,,,Moderaterna,Q110843
Q5803936,,,Socialdemokraterna,Q105112
Q5804623,,,Första kammarens protektionistiska parti,Q7251368
Q5804642,,,Socialdemokraterna,Q105112
Q5804665,,,Första kammarens nationella parti,Q3480145
Q5804686,,,Moderaterna,Q110843
Q5805501,,,Liberalerna,Q110857
Q5805514,,,Liberalerna,Q110857
Q5806065,,,Moderaterna,Q110843
Q5807293,,,Socialdemokraterna,Q105112
Q5807410,,,Lantmannapartiet,Q6487621
Q5807574,,,Moderaterna,Q110843
Q5807811,,,Socialdemokraterna,Q105112
Q5807875,,,Moderaterna,Q110843
Q5807932,,,Moderaterna,Q110843
Q5809040,,,Moderaterna,Q110843
Q5809244,,,Moderaterna,Q110843
Q5810286,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5810880,,,Socialdemokraterna,Q105112
Q5810894,,,Vänsterpartiet,Q110837
Q5810917,,,Liberalerna,Q110857
Q5811172,,,Folkpartiet,Q53764745
Q5811211,,,Lantmanna- och borgarepartiet inom andrakammaren,Q10554125
Q5811523,,,Frisinnade folkpartiet,Q4887122
Q5811663,,,Moderaterna,Q110843
Q5811689,,,Lantmannapartiet,Q6487621
Q5811763,,,Liberala samlingspartiet,Q1594086
Q5811951,,,Socialdemokraterna,Q105112
Q5812045,,,Socialdemokraterna,Q105112
Q5812224,,,Socialdemokraterna,Q105112
Q5813408,,,Socialdemokraterna,Q105112
Q5813810,,,Moderaterna,Q110843
