swerik_id,bibtex_key,wiki_id,page
i-SKTR6xhFpCYtVoSNA5f29V,NorbergTjerneld1985v2,Q110346241,210
i-SKtXYsYATVQCivjNjSMktB,NorbergEA1992v5,Q110346241,77
i-SKtXYsYATVQCivjNjSMktB,NorbergTjerneld1985v2,Q110346241,342
i-SkXNHqRn2DrGAVbow1YqN7,NorbergEA1990v4,Q110346241,123
i-SkzLVUHgWJtmJHnJRa4rH1,NorbergEA1990v4,Q110346241,485
i-SM5drZdTakSfdcuMz6raDu,NorbergAsker1996v2,Q111443541,339
i-SmANBDpEMp49AgxGMgLJX,NorbergEA1988v1,Q110346241,55
i-SmbnHJ9tXdNobrBTAxWhhc,NorbergEA1988v1,Q110346241,337
i-SMLpRKthv924LVLXLViXoR,NorbergAsker1996v2,Q111443541,430
i-SmonGw3sJUAmDrU7PPrmf7,NorbergTjerneld1985v2,Q110346241,102
i-SmpfCkPSfSW5WkFVc9ZfNH,NorbergTjerneld1985v2,Q110346241,401
i-SMtXkX9rqc6Nj3SiUsn8gT,NorbergAsker1996v2,Q111443541,490
i-SMtXkX9rqc6Nj3SiUsn8gT,NorbergEA1992v5,Q110346241,442
i-SMYHdRiRnSUPrVxLTzkdSW,NorbergEA1986v3,Q110346241,290
i-Snmo5qUtqba1J4NZAGdLtv,NorbergEA1992v5,Q110346241,337
i-SnW9TwRwSRopKvaUfURXvo,NorbergTjerneld1985v2,Q110346241,109
i-Snz4JyGqut3x8YoNGkcqwt,NorbergTjerneld1985v2,Q110346241,188
i-So4KR9J8xjJMj7ZqwEy7xp,NorbergEA1992v5,Q110346241,263
i-So9wC4TTQKv5y5xeguwfcC,NorbergEA1988v1,Q110346241,65
i-So9wC4TTQKv5y5xeguwfcC,NorbergEA1992v5,Q110346241,124
i-SohYLAuWsbMU8CyYucDha1,AskerNorberg1996v1,Q111443541,221
i-Sov3qVGpNxDDTnN6woghFD,NorbergEA1990v4,Q110346241,74
i-SP5YPpt92pVj8ZPcZjt3GV,NorbergTjerneld1985v2,Q110346241,266
i-SpE4p6y5t2Rpicx6uK8qTp,NorbergEA1990v4,Q110346241,303
i-SPJRRxKzkf2kGm2zCb7mN4,NorbergEA1990v4,Q110346241,399
i-SPyNESitsDpSs9w2dSgcfh,NorbergEA1990v4,Q110346241,61
i-SQ1RqbbuJmX4o8vnebsZVt,NorbergTjerneld1985v2,Q110346241,310
i-SqEGFiSn58Wg6DaG93asRs,NorbergEA1992v5,Q110346241,310
i-SQtu6e17zrLCR9EnUwqy7A,NorbergAsker1996v2,Q111443541,135
i-SQty3xFzeq6gqZzUtKRbW9,NorbergAsker1996v2,Q111443541,246
i-SRb7hh9xfWagPzzjCjKQtn,NorbergAsker1996v2,Q111443541,58
i-SrFNqYAeBNxo9vL3u7HVch,NorbergEA1990v4,Q110346241,427
i-SRFQ7JTkXXrqFxcJQbQJKa,NorbergEA1992v5,Q110346241,213
i-SrGKYCGrj78BberAVVVxbt,NorbergEA1986v3,Q110346241,216
i-SRJgVxhr9nFj9gAS7cdhbj,NorbergEA1990v4,Q110346241,416
i-SScdx6kmSkDb5sMoK5F2We,NorbergEA1990v4,Q110346241,246
i-SsDpF4UKsu862YMrq789mf,NorbergEA1990v4,Q110346241,97
i-SSfsoXw9GLxGZJpSxs9qgb,NorbergEA1988v1,Q110346241,262
i-SSfsoXw9GLxGZJpSxs9qgb,NorbergEA1992v5,Q110346241,166
i-SSfsoXw9GLxGZJpSxs9qgb,NorbergTjerneld1985v2,Q110346241,301
i-SSqaDPQScQwPiGYciJiS8W,NorbergAsker1996v2,Q111443541,461
i-SsT9AYD4o3NoypyMB2EmtZ,NorbergEA1990v4,Q110346241,497
i-SsTURovZCn2oxRREqzvGkT,NorbergEA1990v4,Q110346241,136
i-SsTURovZCn2oxRREqzvGkT,NorbergEA1992v5,Q110346241,164
i-StcdoMF83DoLAmRXc6CbB4,NorbergEA1990v4,Q110346241,101
i-StedJdxnLqw4NbNmZQ7ibE,NorbergEA1990v4,Q110346241,344
i-STsgP27gjX3897RMwy4k8a,NorbergEA1992v5,Q110346241,81
i-STsYuEYxr7CXGKiQNyTBYW,NorbergEA1990v4,Q110346241,168
i-SU3GVVoAF9WBfUSn5nRE5m,AskerNorberg1996v1,Q111443541,436
i-SU3GVVoAF9WBfUSn5nRE5m,NorbergEA1986v3,Q110346241,131
i-SuBtdXciX6FHNe1ctVkGSc,NorbergEA1990v4,Q110346241,85
i-SucdhoQVdXifmwaMK1XkvL,AskerNorberg1996v1,Q111443541,254
i-SUdaNotms9zGGqhk5gRR86,NorbergTjerneld1985v2,Q110346241,92
i-SuHCmQ4AaWv74Bs3AnqqKF,NorbergEA1990v4,Q110346241,244
i-SuHCmQ4AaWv74Bs3AnqqKF,NorbergEA1992v5,Q110346241,302
i-SUicGYDDyHF8pDkbccXJwW,NorbergTjerneld1985v2,Q110346241,68
i-SuRNGcRwvJ2XwdRi9n3doA,NorbergEA1990v4,Q110346241,401
i-SUSCNw1CP7NJaZRxfPfBGu,NorbergTjerneld1985v2,Q110346241,154
i-SVevWNDKvPGj3VaT2MZ7kX,NorbergEA1992v5,Q110346241,296
i-Svtq8XeMeQSg7jx5cENPng,NorbergEA1988v1,Q110346241,144
i-Svtq8XeMeQSg7jx5cENPng,NorbergTjerneld1985v2,Q110346241,224
i-Swj9MJpeW2AoQ6xU1k7jnv,NorbergAsker1996v2,Q111443541,239
i-SWJsb6nFW5PbETUc9Y6Hur,NorbergEA1988v1,Q110346241,431
i-SwXs79jqfzFQYGcMEuMGPF,NorbergTjerneld1985v2,Q110346241,150
i-SxMRyNpuf1AM958dzVwm5b,NorbergAsker1996v2,Q111443541,82
i-SxMRyNpuf1AM958dzVwm5b,NorbergEA1990v4,Q110346241,62
i-SXTzc5s67vJRpnHZmgAvDS,NorbergEA1990v4,Q110346241,274
i-SXv5Tc5coUXhzaHBJfs33a,NorbergEA1990v4,Q110346241,264
i-SXw2FR2F4NZuNEqyvQ6cip,NorbergEA1990v4,Q110346241,223
i-Sy81b3ig3xaNxXhrHU6mdJ,NorbergEA1992v5,Q110346241,364
i-SyekRMFmoGRYJtekBBsvoc,NorbergEA1988v1,Q110346241,244
i-SYnekVL9mDffoGFYdnpdrW,NorbergEA1992v5,Q110346241,438
i-SypgN7C1SdELHJYN5APLye,NorbergEA1988v1,Q110346241,372
i-SySN6qMqpcrxHXHJgwvJdT,NorbergAsker1996v2,Q111443541,308
i-SySN6qMqpcrxHXHJgwvJdT,NorbergEA1988v1,Q110346241,437
i-SyUR1hcCs9SKm9Jd4RDsrB,NorbergEA1990v4,Q110346241,442
i-SZAMvCcNDoedrFh7ZZ99BM,NorbergEA1990v4,Q110346241,397
i-SzdiyKSunUgvLkKChTLAAH,NorbergEA1990v4,Q110346241,130
i-SZgcxyxYn6GnRBLikzLy7M,NorbergAsker1996v2,Q111443541,239
i-SzGpydBwUGiTw3GWcPrafZ,NorbergEA1988v1,Q110346241,365
i-SzgTuuF6xsP3YYFjuHyjQ1,NorbergEA1990v4,Q110346241,394
i-SZKUTdtCrCo58yNCQsH76,AskerNorberg1996v1,Q111443541,88
i-SzQTDR2U7WoWopbnmhzpRi,NorbergTjerneld1985v2,Q110346241,284
i-SzWUcaJbqm7c2ePDUDjYCA,NorbergTjerneld1985v2,Q110346241,394
i-SZzXscFnNwKdCaVKm1W5au,NorbergTjerneld1985v2,Q110346241,300
i-T1ap33uiCrZLbphnHq6h6H,NorbergEA1988v1,Q110346241,223
i-T1HsKQRqdqJM3u8MkBZV3f,NorbergTjerneld1985v2,Q110346241,237
i-T2aXcsQqA9hkUFtCcU4AeQ,AskerNorberg1996v1,Q111443541,88
i-T2ePUp7uVeKir5yx9GStFh,NorbergEA1990v4,Q110346241,519
i-T2ePUp7uVeKir5yx9GStFh,NorbergTjerneld1985v2,Q110346241,115
i-T2HHh5Dnznvs9cz9kr2oG4,AskerNorberg1996v1,Q111443541,322
i-T2MQwweEV4czixyLDV86HQ,NorbergEA1988v1,Q110346241,49
i-T2MQwweEV4czixyLDV86HQ,NorbergEA1988v1,Q110346241,49
i-T2MQwweEV4czixyLDV86HQ,NorbergEA1988v1,Q110346241,49
i-T2qfd2gPbbrGjdUfD6ENGo,NorbergTjerneld1985v2,Q110346241,51
i-T2zoKSjQ4xPQ7xSU1J4Axv,AskerNorberg1996v1,Q111443541,184
i-T33Na3brmtboXa1NjvckiT,NorbergEA1990v4,Q110346241,95
i-T3gdjsEDM8Rwzy9YJpgufQ,NorbergAsker1996v2,Q111443541,376
i-T3xpbCDaT4vV9rmWsrv9n9,NorbergEA1986v3,Q110346241,249
i-T3zCzvNQPV4UWoYeoSQzvf,NorbergAsker1996v2,Q111443541,311
i-T3zCzvNQPV4UWoYeoSQzvf,NorbergEA1988v1,Q110346241,445
i-T46we9HrmDZ6vgL7r3swGe,NorbergEA1990v4,Q110346241,418
i-T4AZxB62vyEftFtuUdrbyD,NorbergEA1992v5,Q110346241,67
i-T4PCemjgWrppB1oqqmKKFp,NorbergTjerneld1985v2,Q110346241,218
i-T4wy2Pjh3LX6SoxPxVykXf,NorbergEA1988v1,Q110346241,419
i-T52vqFxDFPGpvkPRtqScLC,NorbergAsker1996v2,Q111443541,489
i-T576BDaw5pvVYLHtf4Pt4X,NorbergAsker1996v2,Q111443541,376
i-T5fFgQ73BhXWChgostnu9w,NorbergTjerneld1985v2,Q110346241,271
i-T5TQTo1x9KZiCNRXHysUZG,NorbergEA1988v1,Q110346241,89
i-T5Ww6yfZo991o2Kbs4tsCF,NorbergEA1986v3,Q110346241,48
i-T5XxKVtZLFo1dsDRTvxJiN,NorbergEA1992v5,Q110346241,424
i-T6dd3fn3avyoiNYJk3XNTR,AskerNorberg1996v1,Q111443541,501
i-T6dd3fn3avyoiNYJk3XNTR,NorbergEA1986v3,Q110346241,216
i-T7LZjxwtDMK7XwZHieRaQ1,NorbergEA1990v4,Q110346241,336
i-T8YPM8wxmnK6C9rAWyXSDW,NorbergEA1990v4,Q110346241,76
i-T8YPM8wxmnK6C9rAWyXSDW,NorbergTjerneld1985v2,Q110346241,59
i-T95KB1Tm5Bbn1uz8sFc7Na,NorbergEA1990v4,Q110346241,253
i-T9dFBJ1pv742mQeG3uLBtA,AskerNorberg1996v1,Q111443541,198
i-T9ebxLt4zxBYuV5MRmidj2,NorbergEA1986v3,Q110346241,187
i-TA35ZZCd9AZayRg33KLBtE,NorbergAsker1996v2,Q111443541,316
i-TacmzADgTQdMWZvbdHxmSf,NorbergEA1990v4,Q110346241,121
i-TakuMptA3j5ia3fgxc7a7j,NorbergTjerneld1985v2,Q110346241,96
i-TAQ95hRXzNuydoAADkaDJJ,AskerNorberg1996v1,Q111443541,65
i-TAQ95hRXzNuydoAADkaDJJ,NorbergEA1988v1,Q110346241,75
i-TAQJZsUKgZSk6i1rQDsYUU,NorbergEA1988v1,Q110346241,432
i-TaW174KWoVEkH4KpnMRVNc,NorbergEA1992v5,Q110346241,160
i-Tb3QUhGvYi4j7F3VwMLWH7,NorbergEA1988v1,Q110346241,92
i-Tb3QUhGvYi4j7F3VwMLWH7,NorbergEA1990v4,Q110346241,485
i-Tbb55VoAsrPRVQ2nkWybs6,NorbergEA1990v4,Q110346241,411
i-TBeYdAMPijtGj4SCVwE8Gn,NorbergEA1990v4,Q110346241,358
i-TBvLfHyT7W2PmRrrNsbW6r,NorbergEA1990v4,Q110346241,116
i-TBWJgK7R6pzsE6Ap5PiEb4,NorbergAsker1996v2,Q111443541,108
i-TbZpAkyrRZN7NqQBMxmYt5,NorbergEA1988v1,Q110346241,268
i-Tc3dkWwXjoydd5s4hd3WJw,NorbergAsker1996v2,Q111443541,168
i-Tc8VMuJnL4XJ63fbqea4qU,NorbergTjerneld1985v2,Q110346241,168
i-TCwnE27NUm8kYmKSTCsdvV,NorbergEA1990v4,Q110346241,521
i-Td2yJfZ5Qefi6A4TjBimJr,NorbergEA1992v5,Q110346241,365
i-TDcqGyzXni7Trv4F5XQtYf,NorbergEA1990v4,Q110346241,398
i-TdDp8Rr8zkiE5zKKR8Ty37,NorbergTjerneld1985v2,Q110346241,290
i-Tdncarw8uXZK76feiJjm5S,AskerNorberg1996v1,Q111443541,411
i-TdPhJqrQ1oodwU213ggkBF,NorbergEA1988v1,Q110346241,118
i-TdpVeCUGB6W7zBhUjFMgi1,NorbergTjerneld1985v2,Q110346241,401
i-TDRZedtxwSUsCqxKHfb7My,NorbergEA1992v5,Q110346241,66
i-TDTef8XwnVjrhMNZDnRgsZ,NorbergEA1986v3,Q110346241,226
i-TeDJE4iwbmVwANHpPtKXj6,NorbergEA1990v4,Q110346241,70
i-TEGAHLmzxudZmyJfcbFBM7,NorbergTjerneld1985v2,Q110346241,236
i-TEqtqTkMJpM51S7SQEkfep,NorbergEA1992v5,Q110346241,410
i-TetqqngpveTfXZ2QJT2S6o,NorbergEA1988v1,Q110346241,219
i-TEXdMFr5R5hvaQAhJoGaid,NorbergEA1992v5,Q110346241,47
i-TF2nMgsgs9UxhzkCePtBJo,NorbergTjerneld1985v2,Q110346241,384
i-TFANmsL4hdvC2ChJP3hmyH,NorbergEA1988v1,Q110346241,440
i-TFNgUjb63vNqa2tQLkSo2a,NorbergEA1988v1,Q110346241,116
i-TFTCQ3KuQMj6whm8qBPj3S,NorbergEA1988v1,Q110346241,105
i-TFZQYjpx1wcSHA6fwttW17,NorbergTjerneld1985v2,Q110346241,230
i-Tg5wtdAcfotgy1zwH4f3qs,NorbergAsker1996v2,Q111443541,185
i-TG7FNMEqNgriHtpUnpX6DL,NorbergEA1990v4,Q110346241,355
i-TGef4XvZNRUhXqFR1xNQbG,NorbergEA1988v1,Q110346241,403
i-TgGh4sLEipttrpG4XAgn6h,NorbergTjerneld1985v2,Q110346241,105
i-TggwsU9wo9LaUaC7sc8JdB,NorbergEA1988v1,Q110346241,247
i-TgKU3mVVQLPLhPjqaqreFk,NorbergTjerneld1985v2,Q110346241,348
i-TgNr7w5KMUTB7gX5TMgE3U,AskerNorberg1996v1,Q111443541,94
i-TGQAAcWV8MQTMWbmXQXiUd,NorbergEA1988v1,Q110346241,83
i-ThKEbtisjQC42YuwWwUDp4,AskerNorberg1996v1,Q111443541,262
i-ThKEbtisjQC42YuwWwUDp4,AskerNorberg1996v1,Q111443541,262
i-THw9pKzV2yEXewVmJfXFkS,NorbergEA1986v3,Q110346241,186
i-Ti6geSUX9zUGUzgJd8LoeA,NorbergAsker1996v2,Q111443541,278
i-TihcZVivd1iNxtjFf2UaF4,NorbergAsker1996v2,Q111443541,253
i-TiJSzsxjSquBDjfUxZVUo4,NorbergEA1992v5,Q110346241,315
i-TinjVHybdUQSFE1ugBX4dP,NorbergEA1992v5,Q110346241,344
i-TJkWYsn7fwUsxfVJHu9ETA,NorbergAsker1996v2,Q111443541,285
i-TJkWYsn7fwUsxfVJHu9ETA,NorbergAsker1996v2,Q111443541,285
i-TJSpNmLYhQihMvutxe7KHo,NorbergEA1992v5,Q110346241,99
i-TjTXd1BhNmQYR6chLowerA,NorbergEA1992v5,Q110346241,215
i-TjuPSYKkx95qCszBSy7x54,NorbergTjerneld1985v2,Q110346241,167
i-Tk5ZqjAMkvG5bSgEwmT1i1,NorbergTjerneld1985v2,Q110346241,114
i-TkQYUfaqKqtshh9bgzavdb,AskerNorberg1996v1,Q111443541,432
i-TLnEcKgBYha1pdFTVEbAvk,NorbergAsker1996v2,Q111443541,301
i-TLSPKBnjbeXmcGaYHwU9T2,NorbergEA1988v1,Q110346241,401
i-Tmfx86oAStfDWBgUhA8QEU,NorbergEA1986v3,Q110346241,73
i-TMPJHckxbgCushBBp7C3Aa,NorbergEA1992v5,Q110346241,297
i-TncDq3VGtFk7ED2g9USGLs,NorbergEA1986v3,Q110346241,126
i-TNGoE23iJfaY3bMVx88LYe,AskerNorberg1996v1,Q111443541,92
i-TnLNafCjX1sS3yQQ9x635t,NorbergTjerneld1985v2,Q110346241,311
i-ToAVEvauML3yGimoMtwivk,NorbergEA1990v4,Q110346241,112
i-Tp1jKTFhFzA8shVD7JggNL,NorbergEA1992v5,Q110346241,83
i-TpbmXU1qADouQvh7zWwskC,NorbergEA1988v1,Q110346241,72
i-TPFPkNeAnPLVG6gbmTwyFe,NorbergAsker1996v2,Q111443541,63
i-TPFPkNeAnPLVG6gbmTwyFe,NorbergTjerneld1985v2,Q110346241,397
i-TpUWybAvp4PkceWHHU1puq,NorbergEA1986v3,Q110346241,251
i-TpZYt1GVcqVji9XRcawvXB,AskerNorberg1996v1,Q111443541,373
i-TqEShkcphgcjdjEhQLUZjC,NorbergEA1986v3,Q110346241,110
i-TQn4XFmjtAgPMLekmAkhFk,NorbergAsker1996v2,Q111443541,189
i-TQpKzRtTSVD5vxcwQhuewR,NorbergEA1990v4,Q110346241,201
i-TQSxR67px2sbgihmAZE4q7,NorbergEA1988v1,Q110346241,97
i-TQSxR67px2sbgihmAZE4q7,NorbergEA1988v1,Q110346241,78
i-TqU9iySHRMzanDjsiXFm6E,NorbergEA1986v3,Q110346241,125
i-TRhFqW81mc6ziiCGTSe6zp,AskerNorberg1996v1,Q111443541,111
i-TrKVNd3hzoj23WRsWUBdzy,NorbergEA1990v4,Q110346241,110
i-TrnujynLnxKJkT74XKpMFH,NorbergTjerneld1985v2,Q110346241,297
i-TRnXjwqZqTJWcuZekA2f4r,AskerNorberg1996v1,Q111443541,55
i-Trs3gMCufNPP2ADRtgrdza,NorbergEA1988v1,Q110346241,386
i-TRtwcDZhoeGsEkBiHGxg9c,NorbergTjerneld1985v2,Q110346241,233
i-TRwqmRRb2L7vgDjft4i5Z,NorbergAsker1996v2,Q111443541,484
i-TS1cfMCbC2M6YMwsFAgdXD,AskerNorberg1996v1,Q111443541,169
i-TS1cfMCbC2M6YMwsFAgdXD,NorbergEA1988v1,Q110346241,254
i-TsRdC5Bztsh21iab4tVHM8,NorbergTjerneld1985v2,Q110346241,187
i-TsSisn5ymPqbg9pei8ZwUg,NorbergAsker1996v2,Q111443541,172
i-TszN7oLAQKXvuRBmFA9m4t,NorbergTjerneld1985v2,Q110346241,60
i-TtDNMwJmsoWwQw6nZYWkLc,NorbergTjerneld1985v2,Q110346241,150
i-TToCemxT7DietQoQzAE1oh,NorbergEA1988v1,Q110346241,447
i-TtvHecYGhXDKbncEMyzhpQ,NorbergAsker1996v2,Q111443541,394
i-TUcdPVCwA1wo5kK1FA9kqs,NorbergTjerneld1985v2,Q110346241,58
i-TUdAuBRD2QT6aWjwbkNrNd,NorbergEA1990v4,Q110346241,59
i-TUo8XdDHL6Q5hUgyWW5MGk,NorbergEA1990v4,Q110346241,67
i-TuUeRRRStfRtd42Mi2VQ3H,NorbergEA1990v4,Q110346241,261
i-TUvkLNfgGDFH5c5z5RL7Kw,NorbergAsker1996v2,Q111443541,53
i-TUwQBiGjxBFZspzw9pRSbP,NorbergEA1992v5,Q110346241,204
i-TuXRkkJz8KDyn9s8aegmKF,NorbergEA1986v3,Q110346241,239
i-TVhe1CTwJ8r6t8pEqUNsdT,NorbergTjerneld1985v2,Q110346241,273
i-TVpY9zEquJ2jKT7pqxS85w,NorbergAsker1996v2,Q111443541,452
i-TvwitzakExjxmx7pkJknnU,NorbergEA1986v3,Q110346241,189
i-TW2v8kvC9bB35Jx86j8aCC,NorbergEA1986v3,Q110346241,187
i-TW6NiVapuUhV3BiB59YUR8,NorbergEA1990v4,Q110346241,276
i-TW6ybehKqFC1J5DZgRYDFC,NorbergEA1988v1,Q110346241,137
i-TwG6YXDCMv7yrq5VmXTgb9,NorbergEA1990v4,Q110346241,511
i-TwHRimW4qHP6qKGd2peE57,NorbergTjerneld1985v2,Q110346241,369
i-TWpuz5Z8AYuiMvzxvaKbWd,NorbergEA1990v4,Q110346241,403
i-TX8UjKrUpUeZgE2dqKJCFc,NorbergAsker1996v2,Q111443541,414
i-TXCGsP5J8DXNwzQrSLDjG,NorbergEA1986v3,Q110346241,65
i-TXgjPkpyG5XW2kxCc1jF94,NorbergEA1992v5,Q110346241,298
i-txhZTbUuKZkkaU5vYzZgH,NorbergEA1992v5,Q110346241,154
i-TXPzWzXmKZn2Hqj1fe66h6,NorbergTjerneld1985v2,Q110346241,210
i-TxRCzzgetP7718TE7usGwh,NorbergEA1990v4,Q110346241,470
i-TxRCzzgetP7718TE7usGwh,NorbergEA1990v4,Q110346241,470
i-TXTMjmW8M6sutYxwmKpuaD,NorbergEA1992v5,Q110346241,210
i-TYBtSHJZtd4hmjSgW4AXun,NorbergAsker1996v2,Q111443541,345
i-TyDbLDwsT2Ssr6vdh266Gr,NorbergEA1986v3,Q110346241,75
i-TYFyG6a1gaj39msboFvwTz,NorbergEA1986v3,Q110346241,266
i-Tym6Aw1gBuoRJqfGXa3Wdy,NorbergEA1988v1,Q110346241,235
i-TYpddiX12HJSyT4ZVp2VpB,NorbergEA1992v5,Q110346241,237
i-TySxi8Noi1UEFkA8wbbQTG,NorbergAsker1996v2,Q111443541,367
i-TYTRLcvnTBCfR2iBbM2cHU,NorbergEA1992v5,Q110346241,353
i-TzfMXAqa83AtmHgTB5ceQm,NorbergEA1986v3,Q110346241,135
i-TZikyr5QETx1Srqmhk827L,AskerNorberg1996v1,Q111443541,324
i-U1HgHsSCQwRnuUvdRGojU4,NorbergEA1990v4,Q110346241,473
i-U1JCp3mPzxkXNkunZRtrZS,NorbergTjerneld1985v2,Q110346241,230
i-U1NfXLExmstEEYumsy2WHu,NorbergTjerneld1985v2,Q110346241,242
i-U1oHFkh9zjnxGszDAxGhfk,NorbergTjerneld1985v2,Q110346241,268
i-U1zHdm2W2Np9V2M5yk9dTg,NorbergEA1988v1,Q110346241,455
i-U22vAKBq8RA2Ji6KCU4j6Z,NorbergEA1988v1,Q110346241,122
i-U22vAKBq8RA2Ji6KCU4j6Z,NorbergEA1992v5,Q110346241,147
i-U2s5QMwToNT7S33ddGUSKZ,NorbergEA1990v4,Q110346241,447
i-U3HsRyfngh8oXY3i9QSaL5,NorbergEA1992v5,Q110346241,365
i-U3uxfpGj7WXeyymxLwvsKw,NorbergEA1990v4,Q110346241,318
i-U4anBoFerU2gKE6hcB3GXc,NorbergEA1988v1,Q110346241,167
i-U4FA2v5wnx3QwGnwp78tj,NorbergTjerneld1985v2,Q110346241,94
i-U57LLQoLV5JcGhmPdVR5qx,NorbergTjerneld1985v2,Q110346241,338
i-U5ChmN2x67WJwGfkM4hVSD,NorbergTjerneld1985v2,Q110346241,176
i-U5gDdgzYFmj6HTJyQ6y7EG,NorbergAsker1996v2,Q111443541,487
i-U5jAbsuy2Q4pBtMcKSGCs8,NorbergEA1990v4,Q110346241,207
i-U5pMcGxFvHJ3XJFgnzRtUo,NorbergEA1992v5,Q110346241,216
i-U6ifRiR8jKa4cStAnitbxA,NorbergEA1990v4,Q110346241,302
i-U7p8oKpgei5gPacWh9BM6T,NorbergEA1988v1,Q110346241,220
i-U9We27C3x3JviFqbQPuj3d,NorbergAsker1996v2,Q111443541,85
i-Ua1nqYCRbnUSNc5Tw1tXiK,NorbergEA1986v3,Q110346241,220
i-Ua1nqYCRbnUSNc5Tw1tXiK,NorbergEA1988v1,Q110346241,465
i-Ua6jBZgmBCS3WRXmBi5hK9,NorbergEA1990v4,Q110346241,142
i-UA8QjszavpQnNcqKo12DY2,NorbergEA1988v1,Q110346241,119
i-UAGJdGQwTr2ZTbgDhxZRQM,NorbergEA1988v1,Q110346241,221
i-UAK3AB1CjWSo8XH9S5ZhDk,NorbergEA1990v4,Q110346241,205
i-UaNDTqsb6i5X3f2KAfgWMU,NorbergEA1992v5,Q110346241,257
i-UaQLwU2GmKxfUY7Hx9Ps5D,NorbergEA1990v4,Q110346241,480
i-UAXjqY4e5qZHij5yLfdnMh,NorbergEA1988v1,Q110346241,69
i-UAyJ3L5corJ6gacMStrnvf,NorbergEA1986v3,Q110346241,188
i-UB5CgJ71awVRrzmsnvYCfD,NorbergEA1990v4,Q110346241,267
i-UB6tzZLvjH1LGZxk45Pj6K,NorbergEA1986v3,Q110346241,236
i-UBaGUPGVrgUb3mpWvw6aqo,NorbergTjerneld1985v2,Q110346241,223
i-UbdkaWThBLeb83tF5THaPC,NorbergEA1988v1,Q110346241,278
i-UbnnZ7kVjVhJrHrUCyEV9K,NorbergEA1988v1,Q110346241,441
i-UbnnZ7kVjVhJrHrUCyEV9K,NorbergTjerneld1985v2,Q110346241,89
i-UbvajuFemhBJVPzqk7sHWG,AskerNorberg1996v1,Q111443541,180
i-UBWmmXVvBp1oN8YVWqhAZB,NorbergEA1990v4,Q110346241,311
i-UBxbtWcFAZrNbZYbHDtKtN,NorbergEA1992v5,Q110346241,123
i-UbXixv6dLiNoAQbkiewisQ,NorbergEA1986v3,Q110346241,258
i-UcWQ1kahuDDDAVPWeSNvC7,AskerNorberg1996v1,Q111443541,300
i-UCYvi6iBMAeLh1SyARGC1i,NorbergEA1990v4,Q110346241,96
i-UdeDQyYWBKwQC4gtSJz6UW,NorbergAsker1996v2,Q111443541,341
i-UDh9LhPS6Vd6F6rXG4Ub8N,NorbergEA1990v4,Q110346241,127
i-UdMTB3XcTo7EfJoec6jQJk,NorbergEA1990v4,Q110346241,430
i-UDXM9dqeHhySJV3ZevrZPw,AskerNorberg1996v1,Q111443541,280
i-UDziRjgcxgNjFct4MavzVQ,NorbergEA1992v5,Q110346241,359
i-UeJRNggJuEPWXugGprtkrP,NorbergTjerneld1985v2,Q110346241,264
i-UEUWoCh2SPr4UTMWyDHVXA,NorbergEA1990v4,Q110346241,279
i-UEUWoCh2SPr4UTMWyDHVXA,NorbergTjerneld1985v2,Q110346241,242
i-UEXiHG8yJw3xSwZJj9nrYw,NorbergEA1988v1,Q110346241,364
i-Ufknq4rc7s6czPFqkd6RXu,NorbergEA1990v4,Q110346241,141
i-Ufknq4rc7s6czPFqkd6RXu,NorbergTjerneld1985v2,Q110346241,236
i-UfN46EEC6tYZmH67LbdqG8,NorbergEA1990v4,Q110346241,413
i-UFp5wj75QCGQqxu6EKMEYp,NorbergEA1988v1,Q110346241,276
i-UFtNk5zN9VFPzvspVutha2,NorbergEA1988v1,Q110346241,197
i-UFtNk5zN9VFPzvspVutha2,NorbergEA1992v5,Q110346241,182
i-UFZGewHDwtGkFra772Gsp6,AskerNorberg1996v1,Q111443541,233
i-UG1t6nqWVSEF4oaAqgwrC1,NorbergEA1990v4,Q110346241,146
i-Ugd7sic1f6itLTPLMEnL2S,NorbergEA1992v5,Q110346241,50
i-UGGkuAbPr5c4Dj8X56ZhT2,NorbergEA1990v4,Q110346241,266
i-UGQ9eCvtTzQGC1RtgNwuky,NorbergEA1988v1,Q110346241,331
i-UGT1WkPGZFzUHVV3cC2DEj,NorbergEA1992v5,Q110346241,268
i-UgwyXZW5Y9UVnaeQC5yZU8,NorbergEA1992v5,Q110346241,300
i-Ugyyk5F5ZmyFpPrA8GW8Nt,NorbergEA1990v4,Q110346241,414
i-Uh4cCK1LpYUrgkGNfFiCKh,NorbergEA1990v4,Q110346241,451
i-UhB1gDKkgGxWyzaT1HmDUZ,NorbergTjerneld1985v2,Q110346241,179
i-Uhj8eA62TE2vySTymeWKce,AskerNorberg1996v1,Q111443541,215
i-UhLRgE1tWfgSFkzw3urKGo,NorbergEA1988v1,Q110346241,220
i-UHMkG3ScZLGLfbQuS9nry8,NorbergTjerneld1985v2,Q110346241,314
i-UhzCkFKqHHheZQRgcWU185,NorbergEA1990v4,Q110346241,508
i-UhzCkFKqHHheZQRgcWU185,NorbergEA1990v4,Q110346241,508
i-Ui4aVXmZ8SEfZUfZeRcDt,NorbergEA1992v5,Q110346241,438
i-Ui4MNjsjiePyrsfZ1FnUm7,NorbergEA1990v4,Q110346241,207
i-Ui6ZmE3VXDMzehm1yskZhN,NorbergEA1986v3,Q110346241,230
