person_id,end,start,government,role,born,dead,gender,riksdagen_guid,riksdagen_id,location,name
Q3054681,1859-01-29,1858-04-27,Regeringen De Geer d.ä. I,konsultativt statsråd,1814-01-16,1886-01-15,man,,,Hedenlunda,henning hamilton
Q3054681,1859-01-29,1858-04-27,Regeringen De Geer d.ä. I,konsultativt statsråd,1814-01-16,1886-01-15,man,,,Hedenlunda,henning ludvig hugo hamilton
Q3054681,1860-11-02,1859-01-29,Regeringen De Geer d.ä. I,ecklesiastikminister,1814-01-16,1886-01-15,man,,,Hedenlunda,hamilton
Q3054681,1860-11-02,1859-01-29,Regeringen De Geer d.ä. I,ecklesiastikminister,1814-01-16,1886-01-15,man,,,Hedenlunda,henning hamilton
Q3054681,1860-11-02,1859-01-29,Regeringen De Geer d.ä. I,ecklesiastikminister,1814-01-16,1886-01-15,man,,,Hedenlunda,henning ludvig hugo hamilton
Q3055916,2006-10-06,2004-10-21,Regeringen Persson,skolminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2019-01-21,2014-10-03,Regeringen Löfven I,energiminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2019-01-21,2016-05-25,Regeringen Löfven I,samordningsminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2021-11-30,2019-01-21,Regeringen Löfven II,näringsminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2021-11-30,2019-01-21,Regeringen Löfven III,näringsminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2019-01-19,2014-10-03,Regeringen Löfven I,energiminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2021-07-09,2019-01-21,Regeringen Löfven II,näringsminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3055916,2021-11-30,2021-07-09,Regeringen Löfven III,näringsminister,1972-03-15,,man,bcd88e0a-70d7-4a1c-b52e-7d7cd4651382,973474532717.0,,ibrahim baylan
Q3058054,2010-10-05,2006-10-06,Regeringen Reinfeldt,jordbruksminister,1957-01-25,,man,d7c32246-83e4-11d4-ae60-0050040c9b55,465398691116.0,,eskil erlandsson
Q3058054,2014-10-03,2010-10-05,Regeringen Reinfeldt,landsbygdsminister,1957-01-25,,man,d7c32246-83e4-11d4-ae60-0050040c9b55,465398691116.0,,eskil erlandsson
Q3058054,2014-10-03,2006-10-06,Regeringen Reinfeldt,landsbygdsminister,1957-01-25,,man,d7c32246-83e4-11d4-ae60-0050040c9b55,465398691116.0,,eskil erlandsson
Q3112958,2010-10-05,2010-07-07,Regeringen Reinfeldt,arbetsmarknadsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias billström
Q3112958,2010-10-05,2010-07-07,Regeringen Reinfeldt,arbetsmarknadsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias lennart billström
Q3112958,2014-09-29,2006-10-06,Regeringen Reinfeldt,migrationsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias billström
Q3112958,2014-09-29,2006-10-06,Regeringen Reinfeldt,migrationsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias lennart billström
Q3112958,2014-10-03,2006-10-06,Regeringen Reinfeldt,migrationsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias billström
Q3112958,2014-10-03,2006-10-06,Regeringen Reinfeldt,migrationsminister,1973-12-27,,man,0918737e-5224-47aa-a86b-d64f6d820618,956595590924.0,,tobias lennart billström
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,civilminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,civilminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,idrottsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,idrottsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,jämställdhetsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,jämställdhetsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,konsumentminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,konsumentminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,ungdomsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,ungdomsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,2004-05-31,2003-10-31,Regeringen Persson,Statsministerns ställföretädare,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,2004-05-31,2003-10-31,Regeringen Persson,Statsministerns ställföretädare,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,2004-09-13,1994-10-07,Regeringen Carlsson III,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,2004-09-13,1994-10-07,Regeringen Carlsson III,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,2004-09-13,1994-10-07,Regeringen Persson,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,2004-09-13,1994-10-07,Regeringen Persson,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,2004-09-13,1996-03-22,Regeringen Persson,kulturminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,2004-09-13,1996-03-22,Regeringen Persson,kulturminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,2004-09-13,1996-03-22,Regeringen Persson,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,2004-09-13,1996-03-22,Regeringen Persson,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita elisabet ulvskog
Q3115681,1996-03-22,1994-10-07,Regeringen Carlsson III,samfundsminister,1951-09-04,,woman,d7c32336-83e4-11d4-ae60-0050040c9b55,328926898814.0,,marita ulvskog
Q3141607,2006-10-06,2000-10-11,Regeringen Persson,justitieminister,1962-04-09,,man,e0734364-22c1-11d5-8017-0040ca16072a,581480697617.0,,thomas bodström
Q3141607,2006-10-06,2000-10-11,Regeringen Persson,justitieminister,1962-04-09,,man,e0734364-22c1-11d5-8017-0040ca16072a,581480697617.0,,thomas lennart bodström
Q3141607,2006-10-06,2000-10-16,Regeringen Persson,justitieminister,1962-04-09,,man,e0734364-22c1-11d5-8017-0040ca16072a,581480697617.0,,thomas bodström
Q3141607,2006-10-06,2000-10-16,Regeringen Persson,justitieminister,1962-04-09,,man,e0734364-22c1-11d5-8017-0040ca16072a,581480697617.0,,thomas lennart bodström
Q320842,2002-11-03,2002-10-21,Regeringen Persson,försvarsminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2002-11-03,2002-10-21,Regeringen Persson,försvarsminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q320842,2004-10-21,2002-10-21,Regeringen Persson,samordningsminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2004-10-21,2002-10-21,Regeringen Persson,samordningsminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q320842,2004-10-21,2004-09-13,Regeringen Persson,kulturminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2004-10-21,2004-09-13,Regeringen Persson,kulturminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q320842,2004-11-01,2004-09-13,Regeringen Persson,kulturminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2004-11-01,2004-09-13,Regeringen Persson,kulturminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q320842,2006-10-06,2004-10-31,Regeringen Persson,finansminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2006-10-06,2004-10-31,Regeringen Persson,finansminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q320842,2006-10-06,2004-10-21,Regeringen Persson,finansminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,per nuder
Q320842,2006-10-06,2004-10-21,Regeringen Persson,finansminister,1963-02-27,,man,3f611aa2-8526-4b40-9f25-2cf98f4f5cd3,138450838510.0,,pär nuder
Q3209237,2014-10-03,2010-10-05,Regeringen Reinfeldt,finansmarknadsminister,1958-04-03,,man,261f2d98-f06e-4286-b574-c4b20bcfb1e9,222968585611.0,,peter erik norman
Q3209237,2014-10-03,2010-10-05,Regeringen Reinfeldt,finansmarknadsminister,1958-04-03,,man,261f2d98-f06e-4286-b574-c4b20bcfb1e9,222968585611.0,,peter norman
Q321521,1870-06-03,1863-08-01,Regeringen De Geer d.ä. I,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,carlson
Q321521,1870-06-03,1863-08-01,Regeringen De Geer d.ä. I,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,f f carlson
Q321521,1870-06-03,1863-08-01,Regeringen De Geer d.ä. I,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,ff carlson
Q321521,1870-06-03,1863-08-01,Regeringen De Geer d.ä. I,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,fredrik ferdinand carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. II,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. II,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,f f carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. II,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,ff carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. II,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,fredrik ferdinand carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. III,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. III,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,f f carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. III,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,ff carlson
Q321521,1878-11-01,1875-05-11,Regeringen De Geer d.ä. III,ecklesiastikminister,1811-06-13,1887-03-18,man,,,Stockholm,fredrik ferdinand carlson
Q321595,2004-10-21,1999-04-12,Regeringen Persson,finansminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2004-10-21,1999-04-12,Regeringen Persson,finansminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2004-10-21,1999-04-12,Regeringen Persson,finansminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-03-27,2006-03-21,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-03-27,2006-03-21,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-03-27,2006-03-21,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-04-24,2006-03-27,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-04-24,2006-03-27,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-04-24,2006-03-27,Regeringen Persson,utrikesminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,Statsministerns ställföretädare,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,Statsministerns ställföretädare,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,Statsministerns ställföretädare,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,idrottsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,idrottsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-10-06,2004-11-01,Regeringen Persson,idrottsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,EU-minister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,EU-minister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,EU-minister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,samordningsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ingvar karchimirer ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,samordningsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bo ringholm
Q321595,2006-10-06,2005-01-01,Regeringen Persson,samordningsminister,1942-08-18,,man,d7c329ce-83e4-11d4-ae60-0050040c9b55,552112259207.0,,bosse ringholm
Q3218127,1998-12-31,1998-11-16,Regeringen Persson,inrikesminister,1950-01-11,,man,d7c319c4-83e4-11d4-ae60-0050040c9b55,815435847817.0,,lars erik lövdén
Q3218127,2004-10-21,1998-11-16,Regeringen Persson,bostadsminister,1950-01-11,,man,d7c319c4-83e4-11d4-ae60-0050040c9b55,815435847817.0,,lars erik lövdén
Q3218127,2004-10-21,1998-11-16,Regeringen Persson,kommunminister,1950-01-11,,man,d7c319c4-83e4-11d4-ae60-0050040c9b55,815435847817.0,,lars erik lövdén
Q3296958,1997-02-01,1996-03-22,Regeringen Persson,samordningsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,1997-02-01,1996-03-22,Regeringen Persson,samordningsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2002-10-21,1997-02-01,Regeringen Persson,handelsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2002-10-21,1997-02-01,Regeringen Persson,handelsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2002-10-21,1997-02-01,Regeringen Persson,utrikeshandelsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2002-10-21,1997-02-01,Regeringen Persson,utrikeshandelsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2002-10-21,1998-10-07,Regeringen Persson,minister för nordiskt samarbete,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2002-10-21,1998-10-07,Regeringen Persson,minister för nordiskt samarbete,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2004-10-21,2002-10-21,Regeringen Persson,energiminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2004-10-21,2002-10-21,Regeringen Persson,energiminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2004-10-21,2002-10-21,Regeringen Persson,näringsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2004-10-21,2002-10-21,Regeringen Persson,näringsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2006-10-06,2004-10-21,Regeringen Persson,utbildningsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2006-10-06,2004-10-21,Regeringen Persson,utbildningsminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2006-10-06,2004-11-01,Regeringen Persson,kulturminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2006-10-06,2004-11-01,Regeringen Persson,kulturminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3296958,2006-10-06,2004-10-21,Regeringen Persson,kulturminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,leif pagrotsky
Q3296958,2006-10-06,2004-10-21,Regeringen Persson,kulturminister,1951-10-20,,man,d7c32452-83e4-11d4-ae60-0050040c9b55,888126424314.0,,paggan
Q3297193,1998-10-07,1996-03-22,Regeringen Persson,bostadsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,1998-10-07,1996-03-22,Regeringen Persson,bostadsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3297193,1998-10-07,1996-03-22,Regeringen Persson,skatteminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,1998-10-07,1996-03-22,Regeringen Persson,skatteminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3297193,2004-10-21,1998-10-06,Regeringen Persson,utbildningsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,2004-10-21,1998-10-06,Regeringen Persson,utbildningsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3297193,2004-10-21,1998-10-07,Regeringen Persson,utbildningsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,2004-10-21,1998-10-07,Regeringen Persson,utbildningsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3297193,2004-10-21,2002-01-16,Regeringen Persson,skolminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,2004-10-21,2002-01-16,Regeringen Persson,skolminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3297193,2006-10-06,2004-10-21,Regeringen Persson,näringsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,björn thomas östros
Q3297193,2006-10-06,2004-10-21,Regeringen Persson,näringsminister,1965-01-26,,man,d7c31fa1-83e4-11d4-ae60-0050040c9b55,977281927618.0,,thomas östros
Q3358782,2006-10-06,2003-10-10,Regeringen Persson,migrationsminister,1952-04-07,,woman,312f9c60-759e-46e8-921c-413fffd8db45,822276103016.0,,barbro holmberg
Q3358782,2006-10-06,2003-10-10,Regeringen Persson,migrationsminister,1952-04-07,,woman,312f9c60-759e-46e8-921c-413fffd8db45,822276103016.0,,barbro margareta holmberg
Q3369258,1998-10-06,1994-10-07,Regeringen Carlsson III,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva johansson
Q3369258,1998-10-06,1994-10-07,Regeringen Carlsson III,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva julia margareta johansson
Q3369258,1998-10-06,1994-10-07,Regeringen Persson,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva johansson
Q3369258,1998-10-06,1994-10-07,Regeringen Persson,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva julia margareta johansson
Q3369258,1998-10-07,1996-03-22,Regeringen Persson,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva johansson
Q3369258,1998-10-07,1996-03-22,Regeringen Persson,skolminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva julia margareta johansson
Q3369258,2006-10-06,2004-10-01,Regeringen Persson,sjukvårdsminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva johansson
Q3369258,2006-10-06,2004-10-01,Regeringen Persson,sjukvårdsminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva julia margareta johansson
Q3369258,2019-01-21,2016-05-25,Regeringen Löfven I,integrationsminister,1964-02-13,,woman,bcc80010-fadb-4500-a949-c71521a8d36e,11731125914.0,,ylva johansson
