swerik_id;surname;first_name;iort
i-2BYSzJNcUPXMLvmLd6pE34;Haglund;Ann-Cathrine;Kumla
i-3JGVZ8RbAGoVe6Y71J9Pvd;Haglund;F Anders;Gävle
i-TQSxR67px2sbgihmAZE4q7;Hagnell;Hans;Stockholm
i-TQSxR67px2sbgihmAZE4q7;Hagnell;Hans;Gävle
i-TySxi8Noi1UEFkA8wbbQTG;Hagström;Karl G;Sandviken
i-ENka9fRWC7HrGDQTU4F2ah;Hagård;A Birger;Vadstena
i-LTakVqpXykZkjsWbDm4VwD;Hallenius;G Ingemar;Saleby
i-UxDubx71tDFGJBQqvNiux2;Hallgren;Karl A E;Göteborg
i-VQ8e4QWrW7Gvhr9MwK6fQ9;Halvarsson;Isa A-M;Kristinehamn
i-8Db8jR6saTELpLZLDGAjHE;Hambraeus;S Birgitta;Orsa
i-Ry3pP9VZKrW87Vcxq73jQG;Hamilton;Carl P B;Täby
i-HK9qYnVFN9ozMjewUoj5Ya;Hammar;Bo L;Stockholm
i-6J1joFvFHPkqoFzNFfxEV4;Hammarbacken;Britta K M;Hallsberg
i-JsWHPBCAYAHTnamSZD7gjg;Hammarberg;Sven 0;Västerås
i-Hu7hKPMf4mxcMxbTcp28NL;Hamrin;Mac T P;Kalmar
i-2ggBvfkHRn3s8FvFEPLxjs;Hansson;E Agne A;Gamleby
i-6urxgdf58MtCjRKnNx4LtW;Hansson;J Bertil;Göteborg
i-FxLnqjf9oK65LZCheHRNih;Hansson;U Håkan;Hällåkra
i-2TjHxpmGAa43Gvfd6Uf3nm;Hansson;Ing-Marie;Gävle
i-VN8XwZzCEwCzeU3auzzX7t;Hansson;Lilly E;Umeå
i-T6dd3fn3avyoiNYJk3XNTR;Hansson;Nils G;Skegrie
i-TpZYt1GVcqVji9XRcawvXB;Hasselström Nyvall;Ingrid B;Nybro
i-RH6VCPhyxs9yYcfXJzPxYT;Hed;S Maria;Malmköping
i-73GWJVfGVs8sdovkwrrQmM;Hedberg;Evert S;Halmstad
i-EwQLj64QESe7nyTkQt6qeD;Hedfors;Lars R;Markaryd
i-Hg2Wz95RvQx3yUWLWY7d8f;Hedin;Carl Eric;Bergshammar
i-uX5Zz8LcvPUw4Ta1Mi8zq;Hedkvist Petersen;Ewa M;Luleå
i-KaEwnQ53dsfqZGV8fcpYbX;Hedlund;Gunnar;Rådom
i-KaEwnQ53dsfqZGV8fcpYbX;Hedlund;Gunnar;Lidingö
i-LBN95MD8hn6zkXhRBcbJbB;Hedquist;K J Lennart;Uppsala
i-89BRXSiQXJAAKc8D16uNvG;Hedström;T Uno V E;Harads
i-XHKe7WYPsP3rxDit2742Tq;Hedvall;Yvonne M;Tullinge
i-Ahzryxd2b7naJSD37mfHNJ;Hegeland;Hugo O;Göteborg
i-UkRVDvbmgQTeC2YtiGZ7K5;Heister;G Chris;Danderyd
i-Qz4kjjKSzCm5RwSxi2vkro;Helén;N Gunnar;Saltsjö-Duvnäs
i-Qz4kjjKSzCm5RwSxi2vkro;Helén;N Gunnar;Växjö
i-BZDMLaDZjTMLecbbyhYS3t;Hellström;Mats J;Stockholm
i-7EqnaA8N82a8e94n92Ucda;Hemmingsson;Ingrid J M;Östersund
i-GQzX6vWx4U9VMh4ci9D9yF;Hemmingsson;G Margareta;Västerås
i-TkQYUfaqKqtshh9bgzavdb;Henmark;Martin R C:son;Hässleholm
i-3rpFH7pwksmss9zuWEK82p;Henningsson;H Einar G M;Helsingborg
i-FTkwAMo13hmDoeXLXEV1N;Henricsson;Sven R;Hoting
i-2zEBLdA13fEczHCzcwgZnm;Henrikson;Lars G;Linköping
i-XZzUqSm2eD7EPMwfDLP3Q4;Henriksson;Birgit K;Hallstahammar
i-FiisfXYQcUpGymcboYQpoF;Hermansson;Carl-Henrik;Stockholm
i-7yfXXWebDvHY1mQSxkTTzL;Hermansson;K Ivar;Malmberget
i-XdricRvZKp8jwbwrxEgcha;Hernelius;J Allan;Stockholm
i-4BuGmqCDdFhTh684p4tLzW;Hestvik;Inger D M;Borlänge
i-7A6No7x5ayKka9TbjUeeEa;Heyman;Tom;Västra Frölunda
i-SM5drZdTakSfdcuMz6raDu;Hjalmarsson;Birgit;Säter
i-SySN6qMqpcrxHXHJgwvJdT;Hjelm-Wallén;Lena B;Sala
i-RPvXiWoVbPvNZBh8bxVvbB;Hjelmström;I Eva K;Stockholm
i-R3w2cm3MQ27goG533zxfaJ;Hjertén;Lars E;Tidaholm
i-WWVHy5fVgZxU1tYXeRXqDH;Hjorth;Nils T;Österbybruk
i-SRb7hh9xfWagPzzjCjKQtn;Hjortzberg-Nordlund;Hans G V;Särö
i-3M1s36ECJm8aj113TDC85w;Holmberg;Bo L;Härnösand
i-SohYLAuWsbMU8CyYucDha1;Holmberg;Håkan 0;Uppsala
i-MTA6YhhXtmnmGGwd2tXXRL;Holmberg;Yngve;Stockholm
i-XSmf7kggQT5AhCPw4beW4j;Holmkvist;J Erik;Luleå
i-Ua1nqYCRbnUSNc5Tw1tXiK;Holmqvist;Eric B;Malmö
i-Ua1nqYCRbnUSNc5Tw1tXiK;Holmqvist;Eric B;Kallhäll
i-DNqTcsfB3EXVTxeGMdNa11;Holmqvist;A Mary S;Svalöv
i-Skn5eDMAu5kXBPSHGdq1Qe;Holmsten;H Lennart;Bergsjö
i-8MNvcPrNhVW2gd9o1fiYTU;Horn af Rantzien;Anna B S;Solna
i-4u6RX5fG6QAwB5JHe16ZTV;Hovhammar;L Erik E;Lindshammar
i-4u6RX5fG6QAwB5JHe16ZTV;Hovhammar;L Erik E;Växjö
i-RfNeesgBmvjdVGmmWEZYfe;Hugosson;Kurt I;Göteborg
i-PNtNEDX6PkGV1MhkrC5uj1;Hulterström;Sven Å;Göteborg
i-AxBTXyeLFsiYLPmK3wvMYX;Hulthén;Anneli M;Göteborg
i-PTwgnmFQaFTXvr8SByLQzu;Hurtig;Bengt V;Piteå
i-XKq5mTVYarEv97qXpyBniT;Husing;A Eivor I;Lycksele
i-FRxB8oznSTCKcmDJnb8HAC;Hyltander;K Gunnar E;Töreboda
i-CVCXfw1YgSNtfc8szARmnb;Hyttring;Jan E;Karlstad
i-33j82x79hSx7judsWb3pjW;Håkansson;Alfred L;Rönneberga
i-DkxF3Bp5G35ogbSbuNFExc;Håkansson;Margot I;Karlskrona
i-imLyujzk1umFZiqwdNY9q;Håkansson;Per Olof;Trelleborg
i-HBefMTHdym5gJ3a1vqK6pr;Håvik;I Doris H;Göteborg
i-4PWoEwRyCjKBVFFdqhmPo2;Hägelmark;S Eric L;Ängelholm
i-8BTYtQ95yRpC5syyC4aHoY;Hägglund;B Göran;Bankeryd
i-6yqy4MT1VQVAce5QKVqtmE;Häggmark;Siri I K;Skärhamn
i-AhRKDyS7vZqKEaMUuU2aVs;Häggroth;Sören 1;Kiruna
i-883dSCGaDRjsxydnQYZSoY;Häll;Karl-Erik;Malmberget
i-McV8uzEvZdxJephaZbqN9X;Högmark;Anders G;Växjö
i-S5Y3wQNMZ8WvEXNZJufKVG;Högström;Ivar;Kramfors
i-Ay6zrjzeNnZpMAPRBGZ8tC;Hökmark;A Gunnar;Stockholm
i-PMHdnyf7B6baPyjrwkYv5e;Hörberg;Nils A;Göteborg
i-T2HHh5Dnznvs9cz9kr2oG4;Hörlén;E Linnea;Jönköping
i-F75GdyfEGNRiwZrKbuWUGy;Hörnlund;O Börje;Skellefteå
i-328U5PMXTxVANgAj6PLmnT;Hörnlund;Gördis K;Borås
i-9Ar1jXVCdxuLG4j6W3svGu;Ingvar-Svensson;Inger M;Svalöv
i-XxMRaKyWvbxm3uJmt8WBtZ;Ingvardsson;Margo;Sundbyberg
i-YAFJQStxQXdCtYPxFH9D9a;Irhammar;Ingbritt M;Ängelholm
i-TVpY9zEquJ2jKT7pqxS85w;Israelsson;Karin B;Gargnäs
i-GQzX6vWx4U9VMh4ci9D9yF;Israelsson;G Margareta;Västerås
i-BiXbgRR8YzdywCma6BzTez;Israelsson;Per J;Karlskoga
i-9P9pMwjrnX38LhidwctarW;Jacobsson;Egon O;Åkarp
i-B3z5KLtSxEyGCKFUSRo6dn;Jacobsson;Ulla 1;Helsingborg
i-B3z5KLtSxEyGCKFUSRo6dn;Jacobsson;Ulla 1;Stockholm
i-P769SjFVauFy2g8JW9w9Ft;Jadestig;Thure R;Hallstahammar
i-YRTvhFgkzgwVT9mYHw8btB;Janson;K Erik J;Säffle
i-Hidj687Lh6pANSCp44Go3a;Jansson;Arne F;Hudiksvall
i-7iPA93ucfpYLfEjkeT9MSK;Jansson;Paul G;Moholm
i-KseKGSrYKqytdjGTMEnxFS;Jenevall;Bo G;Älvängen
i-A9wTTx74ViuquWXmgF5vjj;Jennehag;Jan B;Söråker
i-LFaD1Z7d9YNRL6fxTwLYgr;Johanson;Eric W;Västervik
i-4zgkigyuo3a2meU92gcyAk;Johansson;S Anita;Nacka
i-3StoCMLrfUPWDrtLhXAkg1;Johansson;N Bertil M;Holstorp
i-8kBfhXyjrBgUH1YAVjW1DD;Johansson;Birgitta K;Tidaholm
i-68wSruW5yevgrvdRsBUbeH;Johansson;Erik V;Simrishamn
i-9JBdyzqpHdCbPwHHz64Qqs;Johansson;J Erik;Hållsta
i-8tpDmPvgnXjJkWGy9k68Ba;Johansson;Eva M;Upplands Väsby
i-APdYmA6gEZ5MaLN6tJK7ae;Johansson;N Filip;Holmgården
i-SQtu6e17zrLCR9EnUwqy7A;Johansson;Gunnar A;Vrångebäck
i-HAgEQXXoNesSBYagiEXMea;Johansson;K Hilding;Trollhättan
i-EeEQ2rKeN91p4z1e2rPUpR;Johansson;Inga-Britt B;Angered
i-X8h8DhaFnaqHz5Z9ujNuRe;Johansson;Kersti I S;Hälleved
i-WpdDDVBL8xRiFwxBEnVikM;Johansson;Kjell J1;Mariefred
i-CSGB7BSLWcVycgnbynHD51;Johansson;Knut B M;Johanneshov
i-CSGB7BSLWcVycgnbynHD51;Johansson;Knut B M;Stockholm
i-UVAgeLYUkfmr8A9VVChgiV;Johansson;Kurt Ove;Tygelsjö
i-DWeXh4zHCbqRVgtH4QLZC3;Johansson;Larz A;Ålberga
i-VJesCiRRrnNn2TLsiowtMi;Johansson;Marie-Ann;Backa
i-FrizKF8qiYUeCD64QhzzFt;Johansson;S Olof H;Vällingby
i-FrizKF8qiYUeCD64QhzzFt;Johansson;S Olof H;Stockholm
i-Gj2kViB6AWtCKXHbZsn7C5;Johansson;G Robert;Dockered
i-Gj2kViB6AWtCKXHbZsn7C5;Johansson;G Robert;Sjövik
i-Tc3dkWwXjoydd5s4hd3WJw;Johansson;Rune;Åmål
i-2E2N5MpZ8PjBpuMWc4jqhz;Johansson;Rune B;Ljungby
i-2E2N5MpZ8PjBpuMWc4jqhz;Johansson;Rune B;Stockholm
i-BDh5dt6HqKvaYnNWd6Sy8w;Johansson;N Rune;Norrköping
i-SQty3xFzeq6gqZzUtKRbW9;Johansson;Sune G;Arvika
i-E7dNofGGgvG7ZPBxoj8tgD;Johansson;Sven A B;Skärstad
i-Y5G83EJguiVDB9EgfWD7zA;Johansson;N Tage;Jönköping
i-Vnn5vpqtDxBBqKV6r6rcqc;Johansson;Tyra A S;Uddevalla
i-WEihBswEdbSHPft1HDVLfP;Johansson;Ulla S;Hovmantorp
i-SZKUTdtCrCo58yNCQsH76;Johansson;Ylva J M;Tumba
i-BxH3NSJM4BrovQLAHNuY8H;Johnsson;Ella I;Holm
i-BxH3NSJM4BrovQLAHNuY8H;Johnsson;Ella I;Kvibille
i-WxNtezayBbnNa9487orGN4;Johnsson;Ingvar Å R;Trollhättan
i-PEJ1DBMnG7sGMU8qh8QjnF;Johnsson;John E;Blentarp
i-VqPmMCymyp1Ers67GAiWUT;Johnsson;Rune S G;Mölndal
i-DuMmQVGSnykDcj8ZwohCuA;Jonasson;J E Bertil;Ekshärad
i-2erDJuffjtgN8bt6dbUTTo;Jonnergård;Gustaf H;Södertälje
i-QCACmdg1oCj18nzrAe3aDP;Jonsson;Anders E;Mora
i-Gcjbk3nJyjWXPaa2dm3MFR;Jonsson;Elver A D;Alingsås
i-TZikyr5QETx1Srqmhk827L;Jonsson;Göte E V;Kaxholmen
i-2Mf7WKdcHrqFKbwM3gXcPT;Jonsson;S A Rune;Husum
i-S9emfaxXsmAywnkewYKSJ7;Jonäng;Gunnel M;Bollnäs
i-Wyy6URyZYAGTif5UBVAaqR;Jordan;Kerstin R;Rönninge
i-VqxvDoNrnRUu1E5d5ifxHG;Josefson;Stig A;Arrie
i-5exha789r7Z8wiCScHsi3c;Josefsson;H Gösta A;Halmstad
i-HdpJ4V35CyWFwAVSVqqmzN;Josefsson;Inger A-L;Stavared
i-HWm8P2kEXE7DpXpeRRNztP;Jousma;L Robert;Åkers styckebruk
i-T2aXcsQqA9hkUFtCcU4AeQ;Järrel;Henrik S;Stockholm
i-AHMTURuCvt5jswfNK1Q8Qg;Jönsson;S Anita;Lomma
i-943UoRGNRSGAMuf3ei1pAs;Jönsson;Eric L;Malmö
i-MUnHEWorrq7nm6q1ZrGuCt;Jönsson;Hans E;Arlöv
i-AQXTwzTQEJiySickVRFT1U;Jönsson;J Marianne;Degerhamn
i-9Up3oAkPcmkEWMgrLL5W41;Kaaling;Björn L;Uppsala
i-Ti6geSUX9zUGUzgJd8LoeA;Karlehagen;Sigvard H;Örebro
i-g5oS8RSWuaximcHXWswPQ;Karlsson;Bert W;Skara
i-7ugPcnmZ6J6FiS44UnXL54;Karlsson;F Göran;Huskvarna
i-SucdhoQVdXifmwaMK1XkvL;Karlsson;K Gösta;Mariefred
i-VvmFc1QdZUrzxunymPXLNn;Karlsson;Hans T 1;Hallsberg
i-6oWEbYBZe8Kh8VjgDsm5DG;Karlsson;Helge G;Ronneby
i-4BCsEuyTWrX3aghWF8i72b;Karlsson;K Ingvar;Bengtsfors
i-QF9w7weamuxjZGtJKPPkwp;Karlsson;Marianne E;Skänninge
i-HYFwSCrwnemwyJTLMcyqvN;Karlsson;Mats 0;Grillby
i-JKZyQwnfkbK1njmH7h7T4h;Karlsson;E Ola;Granbergsdal
i-QXf2YRbFUcZE7jDnU6Y7tU;Karlsson;K Ove;Malungsfors
i-CN8Ax1AGAeNQfgGEixwxQ7;Karlsson;E Rinaldo;Skelleftehamn
i-GkGATynUsbQhroqVm6AkQW;Karlsson;Sonia C;Motala
i-RyQkgupNsiC7AWns9TVrZo;Karlsson;Torsten A;Motala
i-JgEQ9rf7V1cPH88QqLs2uJ;Keen;Kerstin;Göteborg
i-69mwhd5mHwANDzJTPX7jwr;Kempe;Maj;Västra Frölunda
i-S5PCk5aLzcaX5qooYtMdGY;Kenneryd;Rolf E;Unnaryd
i-LvT4xzQrHUKrVDH5VNSL5s;Kihlberg;S Stefan T;Göteborg
i-7pth3hroNEXFT34XUAtauT;Kindbom;Bengt M L;Stenstorp
i-4pjbLoqwBHsG4R6Wc79NfM;Kjörnsberg;K Arne;Borås
i-AtvKBXC4FZbodCNyRko9RA;Klevenås;Lena R M;Alingsås
i-KC7Pg8aEPmzzkGC8SbK2cS;Kling;Peter S G;Skara
i-NxhWABYZtDAg5RbsxD7VBv;Klingvall;E Maj-Inger;Norrköping
i-CAMVj9o4VjUkqFZqH7JTMp;Klöver;A Helge M;Värnamo
i-V193Sbzem4fs1MBp32cuww;Knutson;Göthe K L;Karlstad
i-KD45DoB6EUT1W7rQUAa6z1;Knöös-Franzén;I A Kristina;Växjö
i-AKZYwn5gCDj23JtMGqjTaK;Koch;Inger B;Täby
i-3zzz13sYF8R3yasCzbSJXe;Komstedt;P L Wiggo;Brösarp
i-67sJzJFZCQBoYeZPc4AYiP;Konradsson;B Ingemar;Hällefors
i-67sJzJFZCQBoYeZPc4AYiP;Konradsson;B Ingemar;Örebro
i-GWiin5iepkds1r2XGDVyy8;Korpås;B G Sture;Uppsala
i-PQWJzhaevKGbSNtPqoUeSA;Kristenson;E Valter;Göteborg
i-CrKFd8YrUoQVBgUYnwpDY7;Kristensson;Astrid M;Stockholm
i-CrKFd8YrUoQVBgUYnwpDY7;Kristensson;Astrid M;Väderstad
i-bRyJHEKb5DCkicXkuZwMY;Kristersson;Ulf H;Stockholm
i-47ipPMBtVXMprif1ZnA1DL;Kristiansson;N Axel;Harplinge
i-VbTSrAHKKao6zKEGy8B7an;Kristiansson;Svante A;Örkelljunga
i-5BA98ZchZEfNAH2JER4cKK;Kronblad;Bengt W;Kalmar
i-HdmXapeTq3DFBQub8j1ccm;Kronmark;Eric A;Södra Vi
i-2uokPe53JLYm2qWYfk8uEY;Källstad;E Thorvald;Göteborg
i-UdeDQyYWBKwQC4gtSJz6UW;Körlof;Björn H B;Falun
i-VCt7JqBjs4Ei7vFTuxJF3C;Laag;Ann-Mari;Indal
i-23dA6zcoX9MkR9z7C5GtSC;Lagergren;A Maria;Linköping
i-9CjDazXFvzcWCxA6Zkewr1;Landberg;Maj-Lis H A;Norrköping
i-9osx7gdXCsvHnf1J7JQnnY;Lander;Jarl;Torsby
i-KppE1YHfdGUC31EQj8LDUt;Landerholm;C Henrik J;Strängnäs
i-NAbeZfqManywc6YbAfsfki;Lange;N Gunnar;Stockholm
i-VtWQs1mfimPMyjw5HVXR4i;Lantz;W Inga B;Skogås
i-D6pTBvn9TaGwrvt4eGjtdS;Lantz;N Kenneth I;Helsingborg
i-NKzSxxNNCzFqSPzifVCwhC;Larfors;E V Tage;Katrineholm
i-Nv77dySLCrLFFtvFyZSdjG;Larsson;Allan Y G;Saltsjö-Boo
i-SU3GVVoAF9WBfUSn5nRE5m;Larsson;K Einar A;Borrby
i-GzDHSBHMoCWsqLigfuoeGJ;Larsson;Erik;Öskeviksby
i-BHdk6r4gSueHaCjF4xQ9BW;Larsson;Gunnar KV;Luttra
i-7uNgresLrJM8ouaPNttMho;Larsson;K Herbert;Vänersborg
i-7SADcnbBg83aFZLcFawAoW;Larsson;Kaj E 1;Tomelilla
i-JJbUecmn3MSCSN2PV2BVLq;Larsson;Lars E;Lotorp
i-MnGd2bfrDBzjjFFpMxRydk;Larsson;Lars-Åke G;Vänersborg
i-9GkZmWA6j3AXTPSkudVbZ;Larsson;K B Roland;Ljungsbro
i-MHvgjmzw3jqPLk3AHQUFKw;Larsson;K S Sigvard;Umeå
i-Ki8BXCebma4Cx5CBFDs2LW;Larsson;L Thorsten;Staffanstorp
i-EV8Pts9LgPV9TKVreGG4cG;Larsson;L Torgny;Göteborg
i-Lwi7iB7nh23mFtUjEYtdft;Larsson;K Åke;Karlskoga
i-HuHfxcHmGPRFh1rsB9kpst;Leander;B E Ingemar;Grytgöl
i-HuHfxcHmGPRFh1rsB9kpst;Leander;B E Ingemar;Finspång
i-MBdzCTRE27L7T1aVYfpJXM;Lében;B Roland;Kristinehamn
i-5PAZtN3SSrE1phREhw2Nzs;Leghammar;Hans L;Torup
i-FLEUnTue6oAgyDmZZjwLh8;Leijon;Anna-Greta M;Järfälla
i-NZES3NTTAs3ZaBTU3RVkYE;Leijonborg;Lars E A;Solna
i-NZES3NTTAs3ZaBTU3RVkYE;Leijonborg;Lars E A;Stockholm
i-NTXLkayNLx1xKQsGQibNYd;Leissner;A Maria;Stockholm
i-LGQUkpmiQ6oDhxSqppCmq7;Lekberg;Sören 0;Södertälje
i-9sbggAkNaaFH8ywMWFbLEk;Lennmarker;R Göran;Nacka
i-Xncfe1szgnEB2oHPgxWhmW;Lestander;S Paul;Arjeplog
i-EaiobhkKSCFjVoGi3uyvzx;Leuchovius;Karl G W;Värsås
i-EaiobhkKSCFjVoGi3uyvzx;Leuchovius;Karl G W;Skövde
i-7dXgNidaggTRBb3qPDta9j;Lewén-Eliasson;Anna-Lisa;Huddinge
i-7CFBS2gbSMz5TmcsCYMdXG;Levin;Karl-Axel;Lund
i-YL4aQfT264wNd4jTiiKUox;Lidbom;Carl G;Stockholm
i-LVt1m3KFXpJrbwoEm1nsfT;Lidgård;H Bertil 1;Stockholm
i-LVt1m3KFXpJrbwoEm1nsfT;Lidgård;H Bertil 1;Falsterbo
i-LVt1m3KFXpJrbwoEm1nsfT;Lidgård;H Bertil 1;Lund
i-RPcoVGP3t3zt1McKCuwias;Liliedahl;Simon;Danderyd
i-WBbHNFdT1AL5ZXgeWJEYvS;Liljegren;Gunnel;Södertälje
i-9C6mLQs4QzU7geZ2uSMUpe;Lindahl;Essen HG;Lidingö
i-F1RwJxotHWwBitEw9rLdhZ;Lindahl;Torkel R N;Hamburgsund
i-2R36DMEY5uNMYenbPZFmEF;Lindberg;O Arne;Kalix
i-VBHSUYwX8zTBjLDRcwNsBA;Lindberg;Mats I A;Umeå
i-46LLWebYKm5cJqrPxg8KPw;Lindberg;Sven J;Hammarstrand
i-KqGQVMEanbLD27992WZkPH;Lindberg;M Sylvia;Frövi
i-5sxzSZSUx9KLqvREcwz58f;Lindblad;Gullan B K;Karlstad
i-M5bH1LxYTuWEQR2jm6YTKq;Lindblad;Hans B;Gävle
i-SkTLxm1RdVtrAbrSoc91Et;Lindblom;K Christer;Västervik
i-4BTqy3DK96V9PjgFTYHTbQ;Linderholm;Christina;Stockholm
i-JYAQ6Eq1TrYaQRw5VoSbTH;Lindgren;Jill E E;Bromma
i-TNGoE23iJfaY3bMVx88LYe;Lindgren;A Sylvia;Stockholm
i-S7LcGmD5NuSMrFDW8LBeJ1;Lindh;Y Anna M;Uppsala
i-S7LcGmD5NuSMrFDW8LBeJ1;Lindh;Y Anna M;Grillby
i-GCJVTREcJGRyYmFdeMbNaN;Lindkvist;Oskar W;Vällingby
i-PYvc2Ms52QaV2Vib4qJGzv;Lindquist;Inger G;Göteborg
i-TgNr7w5KMUTB7gX5TMgE3U;Lindqvist;Bengt O L;Tyresö
i-NAAZv6GeNG6UKYzSr8WGFB;Lindström;R Olle A;Boden
i-L7WV7SG2MqZwXFjBfsC15F;Lindström;Ralf E;Karlskrona
i-3fAnC8TbAVjy9BhJnxfPUh;Littmarck;Blenda M W;Bromma
i-81PQrPhnDLAmM1hjWyXu84;Ljungberg;Blenda M;Uppsala
i-Xg9ZokN4NSkzBXGwFPq1XX;Ljungberg;Lars S;Ingmarsö
i-7d3TRxM4EXGPcH4Nyst5jR;Lorentzon;B Gustav L;Kramfors
i-UnoNXQEwX76AtugdBBHfa1;Lorentzon;Sven Eric;Ätran
i-CkprnrTz3hpNREdKrcoiAi;Lothigius;Carl-Wilhelm;Örserumsbrunn
i-XFvxb4bptmZPzw7MdYbugi;Ludvigsson;Ingrid M;Torshälla
i-Xq3Hwkp78vmDSRimdWMTjs;Luksep;Peeter;Farsta
i-Q5smfAWD9kCwe7tQviBPMn;Lundberg;Carin 1;Skellefteå
i-NzHKC9iUGaf1xUAcp3VKCA;Lundberg;Inger;Örebro
i-AC8RFPqgo4aFfG6KooA2u5;Lundberg;John I;Uppsala
i-VEndtBdCLk8Sfe6QeFMPqW;Lundberg;Sven G;Sollefteå
i-Hq4dd7mhmiAMGMTo4ZFmNN;Lundblad;Grethe;Helsingborg
i-4i5vpDVzDizjgGeYkeoK2E;Lundgren;Bo A M;Kristianstad
i-YQKf6y27VpFtuJBLjE1Cf;Lundgren;A Carl-Eric;Rosersberg
i-7AYyrtR4bzRwsLctDg5j9i;Lundgren;Kent R;Skärhamn
i-2pEgGvjfozTyRxyzmLZFo2;Lundkvist;K Svante;Eskilstuna
i-KF6wD7NQzQww6cajAsNpt;Lyngå;L Gösta;Furulund
i-9oymRiJJCuDafQz6ywVqQ4;Löfberg;Bertil A F;Stockholm
i-V2GLnE5d2b9YhCL6qgteKB;Löfgreen;Pehr H H;Norsholm
i-MKtRRcpTpEb8T45YVQN8TW;Löfgren;N Sigfrid J;Malmö
i-MAohbgjULBda4ky5ZTSzv1;Löfstedt;Berit K;Linköping
i-JgqDoQfn7LrFWFe8vQvbAc;Lönnqvist;Ulf R;Tyresö
i-WvrkgGMVWbiVxVoPqgJuEF;Lönnroth;Johan M;Göteborg
i-6qjD2tsSCtsrmXQjy7mtCJ;Lövdén;Lars-Erik;Malmö
i-W9KJtV2o1wQ4MwHUQGNFdx;Lövenborg;Alf A;Luleå
i-3kAjBmVsLrV8XDTkSBhmB8;Lööw;Maj-Lis H;Mariefred
i-Xzs7rTBPiVT3KgfuoVSczD;Magnusson;S Arne E;Jönköping
i-Xzs7rTBPiVT3KgfuoVSczD;Magnusson;S Arne E;Nennesholm
i-DeVfQ6A9p3piatQSzsHysN;Magnusson;K E Göran;Köping
i-8AhxJLZS4tkzePbePMP4WS;Magnusson;John A;Kristinehamn
i-Fc95WfULHTRVFGndMbh1qx;Magnusson;Nils B;Grebbestad
i-FoZGPWdjE7CaiMyuRthV17;Magnusson;A Tage;Borås
i-T3zCzvNQPV4UWoYeoSQzvf;Marcusson;Eric R;Västerås
i-8743Lhyk8SSNk8Ne84jigz;Marklund;Eivor I;Kiruna
i-Es9MssSEtBNEH1aADUejcS;Marklund;Leif;Lillpite
i-CsPVNzn1NWKhuBqKDr2StW;Martinger;D Jerry C;Huddinge
i-Hz9oVmuU3hQh93FJoRUWxV;Mathsson;Karl-Gustaf;Fagersta
i-KpoF1wWb4vZchJUXXg8UDL;Mattson;Lisa;Göteborg
i-KpoF1wWb4vZchJUXXg8UDL;Mattson;Lisa;Vendelsö
i-KpoF1wWb4vZchJUXXg8UDL;Mattson;Lisa;Handen
i-KpoF1wWb4vZchJUXXg8UDL;Mattson;Lisa;Göteborg
i-FdvWw4zD2L3JULLMLZP4N7;Mattsson;Kjell A;Skee
i-BzYgGpLotxmsWDEnHPnKgu;Mattsson;S M Lennart;Lane-Herrestad
i-CBuK3dFLMHFNiQVSusHsaD;Melin;Ulf S;Värnamo
i-7LRmEboCTvsPZzt8VjD5zK;Mellqvist;S Arne V;Falun
i-SKtXYsYATVQCivjNjSMktB;Mellqvist;Sven A;Korsnäs
i-SKtXYsYATVQCivjNjSMktB;Mellqvist;Sven A;Falun
i-SKtXYsYATVQCivjNjSMktB;Mellqvist;Sven A;Vika
i-L7Ay5GaFaMutWEX7utMv62;Messing;Ulrica A I;Söderhamn
i-Cj9FYr3Q5sLFjM9zvEVNNE;Mikaelsson;Maggi K M;Vännäs
i-QPZoWKCvCmfTAWBDnrZkyr;Moberg;Sven T;Vällingby
i-YKivreNQVFy7VnUJ68WVjV;Modin;Anita;Vällingby
i-TS1cfMCbC2M6YMwsFAgdXD;Mogård;Britt E T;Tullinge
i-TS1cfMCbC2M6YMwsFAgdXD;Mogård;Britt E T;Ösmo
i-8f78XhQUuZ8RoeUoZAueFm;Molén;Per-Richard;Sundsvall
i-67kiTFbXU3qDiVNVin2wTU;Molin;Björn A;Göteborg
i-L5RPNLDTjNyt1xrLYYZYwh;Montalvo;Max U L;Bålsta
i-5QzcxG1Z49aLmvTpcUfEVZ;Moquist;A Lars O;Trekanten
i-AUS3xJ5viRWXYnDpt66BXU;Mossberg;K Holger;Munkfors
i-LfCwKyj17iz8wFALKeKtFf;Mossberger;Eric G V;Getinge
i-3ChvFB2zr9iHy1ZRMn1Ban;Mundebo;K A Ingemar;Lidingö
i-46ebrLL8NYuv6JwHgpvypy;Munke;Sven Y;Asmundtorp
i-QRDnfz9zaiXo7A1SpAi1dM;Måbrink;Bertil U;Gävle
i-VSr1Kpq63cjjxAyEkvE6HL;Mårtensson;Alvar G G;Ystad
i-GmSFH9fmi5xjm5ydcN6R1m;Mårtensson;Ingela B;Brännö
i-LZdNGrmmJX4wroMwK6YEa3;Mårtensson;A Iris;Färila
i-Nu7SXhznjuZtFudgGtuJU;Möller;S A Birger;Göteborg
i-9X2XYXPBTEhd3dVshQ4PFJ;Möller;Ewy L;Västervik
i-X7UtgpZUuiqEBWyX18Bqf;Möller;Yngve A;Gävle
i-GFsqpCacJRk8QEGuC29fYK;Mörck;Margareta;Förslöv
