protocol,xml_id1,xml_id2
corpus/protocols/200102/prot-200102--72.xml,i-LbYWhThCXsUNMayJAfzx1r,i-ThWDmRXkaKahynd3gHDXb3
corpus/protocols/200102/prot-200102--72.xml,i-LNRso8YAMFwg3fMGT6ZgiC,i-GW8uFxQB53UCHkc7eFcdNu
corpus/protocols/200102/prot-200102--72.xml,i-EfwHFtBUmhJS2k2MecJVae,i-3vCNPtb68ZK4v1QsyqkE7o
corpus/protocols/200102/prot-200102--72.xml,i-7KmzjHQjdeasa4NH7wtM2J,i-UbqYbRbTr2VzXZWMQMzrcK
corpus/protocols/200102/prot-200102--72.xml,i-UgjwaubPsrznoh83e4ehg1,i-DfDDmAuQiPezL1M3JYPN2D
corpus/protocols/200102/prot-200102--72.xml,i-PfExFNtyGqLJ8yG3vyRFEb,i-5etBLFoZucUpEsWYKgvNQg
corpus/protocols/200102/prot-200102--72.xml,i-56DLAcks95nPq1iy8hGUaY,i-5MXrKf448X4FrygifmpTQo
corpus/protocols/200102/prot-200102--72.xml,i-QfspsuLQsDd79DU2K6H1Kh,i-LzYf73dAQKk8DHNgRr3bMJ
corpus/protocols/200102/prot-200102--72.xml,i-4M7h4niRKrjNr2LyEDiBiN,i-WKWccJsBj92U2v6MDv98Qb
corpus/protocols/200102/prot-200102--72.xml,i-EfaKFBeXCpKwVQssHkHjYn,i-M24sq35uWVNTj6C9p8KwMk
corpus/protocols/200102/prot-200102--72.xml,i-2KD9pRYcA1JxQaVg8eDsjL,i-F2AJAPxxDdpsqu7CiVg5sk
corpus/protocols/200102/prot-200102--72.xml,i-XW3iDD5NM9xDf9B1hk85sq,i-HUM7TQKhrh7HSmafqLB3aj
corpus/protocols/200102/prot-200102--72.xml,i-BXQGpzZaLYrjjjdEPfEYXX,i-VduVcpF4Rsqx1bcQTERcxd
corpus/protocols/200102/prot-200102--73.xml,i-E5q4rXQ8hWo5LMwj9jrWrD,i-CwDHmjuucGE9nW2bm83Uij
corpus/protocols/200102/prot-200102--73.xml,i-2o7xtbb6wphfkepQLftefF,i-KAy5SRDTBrtH7UoyBcQKoU
corpus/protocols/200102/prot-200102--73.xml,i-Av9rJvbH3SLb4FVyV1Xrai,i-8be5Qjoz7YodnFcgvqQfso
corpus/protocols/200102/prot-200102--73.xml,i-RDVHvaQkqpNUh9sd3NMq5r,i-FDs6atpAbudELBVZedH4xP
corpus/protocols/200102/prot-200102--73.xml,i-QHbX268sSfAbwRJJdr3Cin,i-QCT2uV5TCo84t6Cnt54EhM
corpus/protocols/200102/prot-200102--73.xml,i-PXYiUdxHBiLhR7ghRcXJr1,i-Y4oZwGvY6wMdjzhCmJUmZy
corpus/protocols/200102/prot-200102--76.xml,i-LQsyYdadCKhXM3fVoU7jQ,i-GHivGSi7fJqNRj94xDzHNn
corpus/protocols/200102/prot-200102--76.xml,i-U14VMx8Eromd4cWe253be1,i-FbM7wjzeXiEgG2PG2sKnCb
corpus/protocols/200102/prot-200102--76.xml,i-PF4Dfndg4398LaCGb6suVG,i-3Bma8mHH7n4gXjcHGjqTdv
corpus/protocols/200102/prot-200102--76.xml,i-PoSB5Yn6Dstty7715Sdisq,i-YQH5Z8DEBmfz4hyPwRwZHm
corpus/protocols/200102/prot-200102--76.xml,i-WrysdUs7JPwqHNbrsgRjU3,i-TLmstWFfaPLnnpPgoSsNBY
corpus/protocols/200102/prot-200102--76.xml,i-R16UYoFXb8wHmXvCZPcnwU,i-Ddq3m89fyiQZARnNnqVMyK
corpus/protocols/200102/prot-200102--76.xml,i-EQZynVSyFsNExcngmZJkZp,i-2yKvfJ621WcPMdZJCQfVGE
corpus/protocols/200102/prot-200102--76.xml,i-SE7Yy2ha5FqJ7nbQeUAik4,i-SA5B1ojovtiPXXFH4gvua2
corpus/protocols/200102/prot-200102--76.xml,i-6Y9xnat3kMHLxkiX84U4DK,i-8YxNsb4eYBWBBqmUgoX6fH
corpus/protocols/200102/prot-200102--76.xml,i-XzhTgiC53vdvSzSSVdtPk6,i-73R3Ve94wVboR1vaRC4TpD
corpus/protocols/200102/prot-200102--76.xml,i-3ayz1EL97xQ9dfH8nERJ1h,i-8EARKh6XkGSzhgSKHxTWt3
corpus/protocols/200102/prot-200102--76.xml,i-QpSb4d1M4DLEXMfpYKsuU4,i-D3ec6wXm3QjYagrCGQSw4J
corpus/protocols/200102/prot-200102--76.xml,i-3epmaAiUYahj5si1U6PHC3,i-9YKKGsUR1za3suZ3RLUXje
corpus/protocols/200102/prot-200102--76.xml,i-Y9cJgCzWCJ3sTnMQHxRruc,i-4LQBVRj2ENFKX63cHbSFwP
corpus/protocols/200102/prot-200102--76.xml,i-CZWzLSTZoQzXcZjvXqwsUD,i-CecqKuuLacNNC8hkNo6T47
corpus/protocols/200102/prot-200102--76.xml,i-K7jztNrY9tbNAKahRjgdyc,i-FFzZKZMsSxJwb5sY746yiq
corpus/protocols/200102/prot-200102--76.xml,i-44sovyKjSGtmLWN6BLt4od,i-Y58Kpo1YNZkJu69d4dG2nr
corpus/protocols/200102/prot-200102--76.xml,i-PWikjBTWHhAr12KxtKryxV,i-9dphddQvFbc5utkpYZisN2
corpus/protocols/200102/prot-200102--76.xml,i-63oQcMtLCQpgS3q3CC9cmA,i-5MfoAhReQyKDN2c3eRnZHT
corpus/protocols/200102/prot-200102--76.xml,i-VUKxtvA3LdPQQ8LwZmY8Ws,i-9egKwLUdYZ2MwATEfFcdTe
corpus/protocols/200102/prot-200102--76.xml,i-LyrZZCvKUckr5Z89jKqssY,i-JwfFC3Mtv3wT2JjCNyp3D
corpus/protocols/200102/prot-200102--76.xml,i-RTe8vuhanM67YqfjKEAb5f,i-8WukYMTU2GL7UspEZemj7k
corpus/protocols/200102/prot-200102--76.xml,i-L1gdbqpLQsqb82jhYUBhmA,i-2sPB6y93xCHM44bKgdiici
corpus/protocols/200102/prot-200102--76.xml,i-6zZZkq5wZ4WNwTiBUSYnsb,i-5k3vqWmQhNFuuo6UZsV2iY
corpus/protocols/200102/prot-200102--76.xml,i-8ejoYCBNpXrSMb5qXziD5u,i-X6xez5jGyr3MdAHPVaotfY
corpus/protocols/200102/prot-200102--76.xml,i-MDmt7LxgTVSqGryHiuo22t,i-2ehJdFDkjZBNUwN4Dhcru5
corpus/protocols/200102/prot-200102--76.xml,i-G9E5t9FbErDKqmoc74pkjd,i-Dr3doGtDhyh2Uq1WKJnnKc
corpus/protocols/200102/prot-200102--77.xml,i-YMkFpE2U8Lph4VNRaxenWd,i-K64ngkqXT4CJTnY7EKjK4E
corpus/protocols/200102/prot-200102--77.xml,i-AtND7E3vh4kGtBi9i5rYuU,i-Q8Pdq95WMdQHL1KZw6Komh
corpus/protocols/200102/prot-200102--77.xml,i-J9UWCv2dRmHjEgciW3ai5A,i-Us3o7uUMPPaHsTM72TH8vj
corpus/protocols/200102/prot-200102--77.xml,i-YHLxhkB3RSYzf48bZ9nbUX,i-RMUgDRdayBBHtVbHeMUs8Z
corpus/protocols/200102/prot-200102--77.xml,i-QseJSJoWc6jRQJT6Rztks,i-U4X1ZNkcDFkafP1GuAJgWV
corpus/protocols/200102/prot-200102--77.xml,i-5Ka3vNdDjbCy5fonAbp4JN,i-RyFF3ERHqQ38VX7X2iRg7x
corpus/protocols/200102/prot-200102--77.xml,i-W1pvWFvPxjmTDTdhe6sxvz,i-W5SrLn9Ek6CWDh4QRZZ5L6
corpus/protocols/200102/prot-200102--77.xml,i-S4y1YzDajvxWp7LoRrJv1D,i-7oc9Ln9qG41LY5ntgiycyh
corpus/protocols/200102/prot-200102--77.xml,i-XHTDjVFQnESevtXLHSXdW2,i-MFTTqjLJCcfmZoU9Qdh8PX
corpus/protocols/200102/prot-200102--77.xml,i-4xrZBHPrXZhUqkz79s4JKk,i-VScFZwKJKYS95dDoUXkKqh
corpus/protocols/200102/prot-200102--77.xml,i-VtQRBJJKvs3kcHrTivWZoe,i-EUfMxe86iJYJyXg7CD1Lg
corpus/protocols/200102/prot-200102--77.xml,i-4disy1LSraVR9cZbmacKV2,i-4NHp2sTP6n2JRyKbjHaAYs
corpus/protocols/200102/prot-200102--77.xml,i-Dfj21FdsQFwcQvRepbbkoG,i-HgbmBqZUZZPNd9nZuFDrr8
corpus/protocols/200102/prot-200102--77.xml,i-D3At4tcEG3nvmBBNojgceA,i-AyGbFS4BBTCdtwUPy6uzdZ
corpus/protocols/200102/prot-200102--77.xml,i-CpcdTU5NNse7BfKUgtLaiK,i-3rkhktWu7eAcCHwBawG522
corpus/protocols/200102/prot-200102--77.xml,i-Urncz9vBG59Q8VGyxcQBwZ,i-AdojUpogYBrqLa3p7x81jL
corpus/protocols/200102/prot-200102--77.xml,i-fkz4gNuorYrraxqGBV4pY,i-7UXpUohu5oeAX9JvCC3qxH
corpus/protocols/200102/prot-200102--77.xml,i-6NXQLUbAsq3p4vS66xiKyi,i-22v6wNWqGsN9aEptjM3qmS
corpus/protocols/200102/prot-200102--77.xml,i-7XrPcmj33QyQwDdQ5DUL9i,i-JwEyV78kLTNSazMvnGg9T8
corpus/protocols/200102/prot-200102--77.xml,i-AaFhJCcRcHn34az7sYB3YC,i-7euDFntaL4B1M4SQ7Sc3Uy
corpus/protocols/200102/prot-200102--77.xml,i-GR7QTcwiKvrjesBvfjgSfW,i-3TdnCpSDg6bPs7ni13jK1B
corpus/protocols/200102/prot-200102--77.xml,i-P1Gp8YBPqNWWimk6Qp36Mh,i-Dor6feWZLjpgkaGKriVB84
corpus/protocols/200102/prot-200102--77.xml,i-K5JByVAJmexeDqMtim9WoY,i-6aJfUybVpVt8quMxhhhi8C
corpus/protocols/200102/prot-200102--77.xml,i-MYu1oD66SuJ95BGFCydesf,i-SwvB45W5zUXYqBULuLV73p
corpus/protocols/200102/prot-200102--77.xml,i-GSKJCp2CQ3LxkbCrC45Fxq,i-9yFAecbg8zqmkkTjrZJv1K
corpus/protocols/200102/prot-200102--77.xml,i-2gpZz9HNQmEzC2LSArzczK,i-BsnMFHAVfaxWYYNewUUCvp
corpus/protocols/200102/prot-200102--77.xml,i-VQn12rAQu2VWbp2Gtj3ts,i-GivDpKrX2mDSSG3akhs2kY
corpus/protocols/200102/prot-200102--77.xml,i-FQpX6stRdZQMZh4NerrA5b,i-4EDSH58Go8GYzbumdW1bGC
corpus/protocols/200102/prot-200102--77.xml,i-E7mK3iuYoHp5EcAMPfxAgj,i-C8LunJ84JsmSrR23bHVoPX
corpus/protocols/200102/prot-200102--77.xml,i-5qnZ82ADWWiMHxFNLMd5rQ,i-VTWHjwWSfHuZT2NxLPBNXA
corpus/protocols/200102/prot-200102--77.xml,i-XDP9sXz1PefY222YLMTCLL,i-RjRSxfQ2rjZ27YtQtLW6ap
corpus/protocols/200102/prot-200102--77.xml,i-Cr5F3CgHxkHKpyoUQbGNHj,i-2vv8JqYufhGEcv6ew9vFgJ
corpus/protocols/200102/prot-200102--77.xml,i-Je64uRc3mBfW5ibhvAS62c,i-B9qDUF5VpVYbspQNqoP2Gi
corpus/protocols/200102/prot-200102--77.xml,i-NwhZokxwnHHKQhNzLxcqpo,i-mCAMwLKngicPzR3uSdyGk
corpus/protocols/200102/prot-200102--77.xml,i-N8GARAvhsbbMDhedSSan9,i-Dw3Hrdzn2JGx1miYgiVMAc
corpus/protocols/200102/prot-200102--77.xml,i-XBgYhRFs4nMxK3SrcdBXdR,i-4ACcNTksRbedtuKmpHUKEN
corpus/protocols/200102/prot-200102--77.xml,i-Y4163KxYCkV6B25SAUofyw,i-URDeCALr99RVuvN3pmHfd5
corpus/protocols/200102/prot-200102--77.xml,i-JSDEhtyyeoGDbDVeG5vUXy,i-EJbYhyVxZaf1tjzbZvM8tm
corpus/protocols/200102/prot-200102--77.xml,i-VuLFaXyBuPUF3Y68NUVWq4,i-J2QkSJnRQFp2ECyZd7GsmA
corpus/protocols/200102/prot-200102--77.xml,i-QVjLHwrtHn9T4zRWPZU2we,i-EHWmKgp2AWVT8A4nKuZu1M
corpus/protocols/200102/prot-200102--77.xml,i-DpWP9GL7c3Y6CidjbVmftx,i-2aozAMomp2As4paE1PWGNa
corpus/protocols/200102/prot-200102--77.xml,i-4v9LyV4nA1kFS6VXQL4CMt,i-PbYcffanzGdBG4YAPhJ72H
corpus/protocols/200102/prot-200102--77.xml,i-MfCmUMwGAUGRtDzpmC6oPb,i-Ya55gjCqeCcnY7DbYgFxrk
corpus/protocols/200102/prot-200102--77.xml,i-8yD1TnEC4o9zFMes8G7MNS,i-3FLqTcaditrGkR5QbofMyv
corpus/protocols/200102/prot-200102--78.xml,i-9tHNFr3GcigWUrLmSj5WES,i-Gp9ZgJMbmKacJ7rTt5MtsA
corpus/protocols/200102/prot-200102--78.xml,i-XMaP3iy5dVaRsdijEkptq5,i-8HjAbBycKPnpWM9d2fW8zU
corpus/protocols/200102/prot-200102--78.xml,i-38FTrq5KsJrfEfqBJQcxGF,i-B6SUYzK8yGALCRrFYSHTXZ
corpus/protocols/200102/prot-200102--78.xml,i-GE4PfDZmv7JJydrdmuBXtX,i-QWHyu2eL8KWP4jKtgvgFNE
corpus/protocols/200102/prot-200102--78.xml,i-4fmH2rrarSJJkqiVTTib86,i-Bo479wErs2ex7p3Wuh5L7X
corpus/protocols/200102/prot-200102--78.xml,i-B28rXTQwK9nZ4vc5jSJMA7,i-RA2dw2xshoAsjHdfipHkZF
corpus/protocols/200102/prot-200102--78.xml,i-TTFPGouQcPzWcG9HLRZhnL,i-KzBEGqwW4nPLULFt2RsVej
corpus/protocols/200102/prot-200102--78.xml,i-5aJACbCsvyWEzESdegh6La,i-CaDmyuurPtZ8njKVyzuuAQ
corpus/protocols/200102/prot-200102--78.xml,i-EPeNjnvvMXzapJYSbXJPvk,i-FdyPSJeKqedYGwtEaoZwsP
corpus/protocols/200102/prot-200102--78.xml,i-UFddBk3BEYtGs7UECX3KeZ,i-GCtAp3gv2fsitFnVHxC9nM
corpus/protocols/200102/prot-200102--78.xml,i-VCAXe7ph4RwSX2NTF3XB5t,i-9cvoaM5toL5o1pkME2NTSW
corpus/protocols/200102/prot-200102--78.xml,i-U3b83KLCM6zj4a7CYDgGGe,i-KvS61cKyknKYt2ifYr6CoV
corpus/protocols/200102/prot-200102--78.xml,i-Cq57wpSG8W3Vw2NBzAz4Zg,i-QhYauw9xfAgxjvWqZE77Nm
corpus/protocols/200102/prot-200102--78.xml,i-CT8yPokXXdMcvhjdFTS2xq,i-V52Ht8tkdQuJghisKzs5T9
corpus/protocols/200102/prot-200102--78.xml,i-EAa4qWKu5BTnDVc5HcNdLD,i-YDrwCYRPDQMrGCigKiP3TF
corpus/protocols/200102/prot-200102--78.xml,i-6kngF6GShy4J5Fse19MhRj,i-Sv73n5Vp8AEEXiG6176zYZ
corpus/protocols/200102/prot-200102--78.xml,i-BqT7C3bDx1PfYa2posYHt8,i-XfQU86aKHjxqBqSqgCcG6e
corpus/protocols/200102/prot-200102--78.xml,i-VruNQaYV34fdSrKo1eFpGe,i-8gReg3FGwLt5pu9tHFeb6E
corpus/protocols/200102/prot-200102--78.xml,i-YVFyN3byJrGhGgaQjx5oAG,i-ULJNpBqWWXLxjBVQPirtxo
corpus/protocols/200102/prot-200102--78.xml,i-2RLHfehjoiHmLeMRAp7hMJ,i-72tx7kC6EoDrKhCfm68Ftj
corpus/protocols/200102/prot-200102--78.xml,i-D54BcxHSJ82Roe61v8CYD6,i-T3Vtkyt2vtafL61w3N3w4n
corpus/protocols/200102/prot-200102--78.xml,i-7EA4SMmXgkhESxiRY4QRv9,i-EaSLUnZFNe95e5zG7FWoeY
corpus/protocols/200102/prot-200102--78.xml,i-Tjmnyac87obnWEp2uwmpCw,i-X3WZjgFowXwTSqUPtohiTP
corpus/protocols/200102/prot-200102--78.xml,i-6CvHPT4baeU7Jo34J6scTt,i-XSEA5JwursA9uoc5oS3Xa8
corpus/protocols/200102/prot-200102--78.xml,i-FgbEcx45BysZaBL9L4phbh,i-WgQt5Ko3MuzzobFupoDyhc
corpus/protocols/200102/prot-200102--78.xml,i-89TZeSjXDxgJ62E7PHZLns,i-os4JawzJMamf9Z8xp3iYP
corpus/protocols/200102/prot-200102--78.xml,i-K2g2PYUxaWjhHJzXMSJcyL,i-7PsKY3r6Akokg7hSHUiZX9
corpus/protocols/200102/prot-200102--78.xml,i-DRXm9f4nWT7HCiSxBCVn85,i-Zzt5n65Hy24dmQuWTWcRu
corpus/protocols/200102/prot-200102--78.xml,i-CZte4RRoGcDLryFaUGZNR7,i-FAuBbXcPPEREx1fcA9NRB8
corpus/protocols/200102/prot-200102--78.xml,i-4938BkqRN1CLSuMPYzmBJx,i-CsoCp2EdL64zMJXw4z5cTm
corpus/protocols/200102/prot-200102--78.xml,i-9ugTzW73NSaKEkHiumwaik,i-HXKxyrKv1YgotYcAF3DL2W
corpus/protocols/200102/prot-200102--78.xml,i-YX6gpPPSa9KZSuQpGtXY8X,i-FNp1w8GCuTeaF1nLxPuYSF
corpus/protocols/200102/prot-200102--78.xml,i-M65bNinzD9B2q2qqgspEKt,i-PnSW5yr9YcQowQTTmQ7QDX
corpus/protocols/200102/prot-200102--78.xml,i-RwGFm8kokzSwuX8HDBQggu,i-Gde27ApYp6xzANXc8nk9sz
corpus/protocols/200102/prot-200102--78.xml,i-MsXKWDpxu93B4zLHRD6Qqm,i-7JNqffcDENTGhhuUo1dBjR
corpus/protocols/200102/prot-200102--78.xml,i-TR3LVpJod5P67Zsz4d1UZu,i-HkdEdqVRdbDzMPhEuXUAax
corpus/protocols/200102/prot-200102--78.xml,i-LP7Qt6HLbxvU4kDcBBgf7M,i-FP2wp6JTYwmh2x6SPuAgH5
corpus/protocols/200102/prot-200102--78.xml,i-QX5Gj4uX3Ai8C8ejnQHY6y,i-M9UXUr1Q4C6qL1RD7Ah9a5
corpus/protocols/200102/prot-200102--78.xml,i-95TBsCZhNU84bcVKckuuaM,i-U9ifDyn3ZmWsosdRyY5KeZ
corpus/protocols/200102/prot-200102--78.xml,i-BiP1UFoaJrZctyGcdHoBYU,i-9YZXD5kuD2bzFxRo9bby16
corpus/protocols/200102/prot-200102--78.xml,i-YQVVa3WuXBtxhnL8DY7BFh,i-TYfraXrPUdpUCdQP8aYGX
corpus/protocols/200102/prot-200102--78.xml,i-Jdz4rxL1oTf3vt4UWbQnWY,i-K5u2VEQR5YdjAcjscW87TG
corpus/protocols/200102/prot-200102--78.xml,i-ULPPNFpLG6cxHgW6LGTroE,i-JcX7GNuHSKwGmfvkb7hxXW
corpus/protocols/200102/prot-200102--78.xml,i-7CHopvAWgFnVttxGePMu2a,i-UmRffG6acxwFLtLM929FMS
corpus/protocols/200102/prot-200102--78.xml,i-XdXuMmH1CXUNEcL5YtBej3,i-V6uy66oUrSYziViRzXsvFz
corpus/protocols/200102/prot-200102--78.xml,i-SMjmrfTfC6vZnjkux3By7k,i-UGePhRkMsRbADnjBLhpkht
corpus/protocols/200102/prot-200102--78.xml,i-9pnbymaDLXjgKoog5G1g3M,i-TupQFkFCrwrcnEyw8qSEfZ
corpus/protocols/200102/prot-200102--78.xml,i-Pc1DG1mfCasxBUz6xBq6vP,i-4p1iB6enXzJJecqP8H3cFh
corpus/protocols/200102/prot-200102--78.xml,i-qz4YZH78AZqAzsdDfrjqA,i-DHYUSeEB46cVuktnK7zL3Z
corpus/protocols/200102/prot-200102--78.xml,i-EBWH58fx2E1vU7uF8wbcY4,i-E1K9FaMY4FzPwUujpCtFU2
corpus/protocols/200102/prot-200102--78.xml,i-4DENdcw5WLzbzYQVfrU8TU,i-CevGgWoyGhwzUqu6Mxy2qL
corpus/protocols/200102/prot-200102--78.xml,i-WevtHJhFJhXfik3wDeeLJz,i-MUZeueo2u9rYKpemTq8vY5
corpus/protocols/200102/prot-200102--78.xml,i-HzLAqEkcHSLoRFjtMezaYs,i-62PcLAnakBMv6qXruF6KTt
corpus/protocols/200102/prot-200102--78.xml,i-QporprGU4Dj3PjVzWVEZcR,i-NKFn1FVXhtrwNwooYZE84T
corpus/protocols/200102/prot-200102--78.xml,i-GYbAH1QDog18r9m1DrfCLC,i-CYdKHtSHfZMG6br4q5mTVy
corpus/protocols/200102/prot-200102--78.xml,i-SocwoipDn12CSpg8wZE8HB,i-7pfusVq1gweTgWPWakkzsQ
corpus/protocols/200102/prot-200102--78.xml,i-Pks7kjFWkN5VsKFmiia32Z,i-P7KfAtrkvzvQQCCiFnyw1s
corpus/protocols/200102/prot-200102--78.xml,i-MJBBVy87FGhSskp6pxSF4a,i-9c6p7XfmLqjqLh1nvXgPek
corpus/protocols/200102/prot-200102--78.xml,i-8AHVtL3rXVtwvA79Ff4HR1,i-XRjUpoGTYG9f6enroSEB98
corpus/protocols/200102/prot-200102--78.xml,i-5nBjU4R1vmNcgV2NJAnMdv,i-2NpJhP5yS8AvJKgMpbCXG2
corpus/protocols/200102/prot-200102--79.xml,i-EnQyrDqTC1xKW3pZ7HAJx9,i-3AaNMmvxJUK74eRYzcboB1
corpus/protocols/200102/prot-200102--79.xml,i-A3QyL5WeX7gkhkxtsxmjGN,i-L5ZtXuyNqs5mQxsmoz98jd
corpus/protocols/200102/prot-200102--79.xml,i-JhStjnHmhkMwgKvDavDVR6,i-3NfPMe5gTbvQiU2LQLCtS9
corpus/protocols/200102/prot-200102--79.xml,i-Fvcx3XJPBoP6Hbx8RLnk25,i-WARDjsXUEj3LxsRAi845y9
corpus/protocols/200102/prot-200102--79.xml,i-2Nhy4jhUE8sg2P3dApZZwx,i-VkSn3DDHf3ojmieNrnz6VR
corpus/protocols/200102/prot-200102--79.xml,i-4C3bLRev12QMbJiRUaCsKA,i-YFDPJRo6SWbdQUi1Yidu8Z
corpus/protocols/200102/prot-200102--79.xml,i-L1uLv6B6MaNuJebuQTvt5y,i-GJ3HFRGafDMkv9AT7dJCpB
corpus/protocols/200102/prot-200102--79.xml,i-XzoCsJUda7x6z2fDcRDhy5,i-Y6ALhSTzQRzKvxxK3sL3L4
corpus/protocols/200102/prot-200102--79.xml,i-UdSZSdAgqf76XkVHAkrBrj,i-CM7aHBXLCHkAzc1TvPBeyM
corpus/protocols/200102/prot-200102--79.xml,i-JwySrs1EQi52RPFHT24Yvm,i-JsD4PR6BckttL8tERAwdGc
corpus/protocols/200102/prot-200102--79.xml,i-6czSgLmR1cxrg2pMYii3fT,i-XzpSq8KsjfPVFhrNF7CbAK
corpus/protocols/200102/prot-200102--79.xml,i-FnVw2ojC7nb5Ay3WrWSTeu,i-5o1VdB4EHF811BWFFg3u1R
corpus/protocols/200102/prot-200102--79.xml,i-MJknT5ZBaf83LA3rVrtEex,i-G6jCZhQte7kvjBXQ7ikJTN
corpus/protocols/200102/prot-200102--79.xml,i-MyPGTw5y8kZK9wzDWaDgkS,i-XyfvYDe87gL3mWEQrzUJqp
corpus/protocols/200102/prot-200102--79.xml,i-BiZTnmAU6tmUTkxpB94mGM,i-8C3VXePt3cow2tgF7RZ1gq
corpus/protocols/200102/prot-200102--79.xml,i-VBZxthcurV6abKKZHAnFK6,i-UBnKjmKCmGayJvwedn9WJP
corpus/protocols/200102/prot-200102--79.xml,i-Mgyi2dxNTrQoz1HZuH3T5v,i-EoS9eUwDkXtCvBa2hgtpAY
corpus/protocols/200102/prot-200102--79.xml,i-XkhE28iSJZYe3jKivE2S5C,i-VDiYyBt9JLiHPkSxapQpV6
corpus/protocols/200102/prot-200102--79.xml,i-TPijfXqJ1fA28GcvfRB2vo,i-LQQi5REu8eU1PtFJhfjEdc
corpus/protocols/200102/prot-200102--79.xml,i-WBqqGUFHJYwqXrxn2fP5VR,i-Bg3Sb68JeAS7FB9FfufupA
corpus/protocols/200102/prot-200102--79.xml,i-7GsSZbERGUbBYf2qBdeGAi,i-PCW6vfiPXci5UtxApxwmmu
corpus/protocols/200102/prot-200102--79.xml,i-RysH9rue3mTEjrLq8xqUnu,i-LBhfXjvH4orYx1KmcnYAXD
corpus/protocols/200102/prot-200102--79.xml,i-7y12NSinUzjTMFdyWhqa8t,i-7vxFpwbHVcBrc9R4MS2Tge
corpus/protocols/200102/prot-200102--79.xml,i-9pT1Qx4NdeiUAh1AadnNqF,i-3yKpMTha48V9wXhZi87256
corpus/protocols/200102/prot-200102--79.xml,i-PVjL8CW29r9ZwbfTPLxDrt,i-35xC6RudNMUyuWEL7dy6eb
corpus/protocols/200102/prot-200102--79.xml,i-QFw2dkMMwMekAvF5tcwUK1,i-RN9j1oJHurXUnF9FrR9Qyb
corpus/protocols/200102/prot-200102--79.xml,i-LKW1fp9NSx6kXALPwkEQLG,i-6xTE42YBF8VTrhXArnR18C
corpus/protocols/200102/prot-200102--79.xml,i-U4ZkJ4gHNTG5LV4osKzFjN,i-HX5nTkR3YyH1kU9mP3PiBs
corpus/protocols/200102/prot-200102--79.xml,i-TeXFMBjHNzc1XmNe7MUKQ1,i-96X6QzxFTrEmY34hKrRBTE
corpus/protocols/200102/prot-200102--79.xml,i-9HAHQWEaEf5oJj75KkTgvH,i-A51xA5MsECot2rx1Ekeu67
corpus/protocols/200102/prot-200102--79.xml,i-EpnR4K7vRMmTbdePCLxzek,i-9ZHGwf5arEwZwqbBUkrC7p
corpus/protocols/200102/prot-200102--79.xml,i-Mqvq5tpUhQE4wu4JH7mjSf,i-RQ3bmGb7956iABL5fT1aQe
corpus/protocols/200102/prot-200102--79.xml,i-LbHE5cJeezmymLBGTRz9ma,i-UMLC1QBfz3Gp6j7M8yywtd
corpus/protocols/200102/prot-200102--79.xml,i-W5MxmHmHwGPoVja4LNC5H8,i-X6BgJwoe1Uh3DR8JiLDrei
corpus/protocols/200102/prot-200102--79.xml,i-583ckA5tErk61nis49S7mT,i-QiifMkzEjdr9j9V7Rx3KnC
corpus/protocols/200102/prot-200102--79.xml,i-GaNWmE9XNsYsoapamZBbZ6,i-V5bDJLarVLkAB1Bx8MPxhJ
corpus/protocols/200102/prot-200102--79.xml,i-7EGPR7vfkPCGkovHRSGZBg,i-KFMUTRuXJsRGegKk8aw2UB
corpus/protocols/200102/prot-200102--79.xml,i-XuVFAaqjyvYmEU2DfXvUqK,i-YWeGGh9uC9igRGbz7Gx2TP
corpus/protocols/200102/prot-200102--79.xml,i-NzQGXvGLfacNe7KpKx1WBd,i-3YKYdd2aXkvdEvDpmo5wTa
corpus/protocols/200102/prot-200102--79.xml,i-Q9FBs2FRc7NjMu1QAoh2iM,i-BjWVtwNWVSVbwa1mBALdGE
corpus/protocols/200102/prot-200102--79.xml,i-GT8ekEDBtRUsx5kjMXbD2X,i-KBsDoYkDyqBEHm9SAWTmNx
corpus/protocols/200102/prot-200102--80.xml,i-Mfj9puZwg3Ey7vz5dSjBfW,i-Y7tU5TxoNfmRLaNmrZz74d
corpus/protocols/200102/prot-200102--80.xml,i-N1yEQiT6Rt9qGhsSDenPF4,i-NUmHA4y13tPQXBYDc9ma16
corpus/protocols/200102/prot-200102--80.xml,i-K2xgsUKrhePLgTHzhUCRmy,i-VoGrMadNYT2ASD3ftNNya3
corpus/protocols/200102/prot-200102--80.xml,i-HU8d61VLDbMa5ixzrpEWaY,i-Tmru6Cg8Za84hkuNSVyEDY
corpus/protocols/200102/prot-200102--81.xml,i-CVNNeqLkpbKS4DMGawwo8c,i-5r7CG1TZ3iTo6WWEG7wA7J
corpus/protocols/200102/prot-200102--81.xml,i-PpcDaPMsXhuH5JknhxrGPY,i-QkuvsAkyZsDZY6gjktGCP2
corpus/protocols/200102/prot-200102--81.xml,i-AgGBoTBkmxLbziYP8VrZFR,i-MLwurptEuHR4oMkb6XPJP2
corpus/protocols/200102/prot-200102--81.xml,i-PkYJihkkkhjWGSFGqPsyY,i-GD97env96Kh8WTYQCuCHec
corpus/protocols/200102/prot-200102--81.xml,i-QVjLi2ChYwg59xgQXfWNcQ,i-NsvRXueuFKdargSCVg9baM
